Setting random seed to 1.
Reading data from stdin.
Reading model from /home/bt/model_params_for_cpp.txt.
Model read successfully.
Building history structure.
Calculating individual history link log likelihoods.
Unit,Link,EventType,Time,PatientID,LogLik
0,2721,3,303.916979,3018,-0.0140693
0,2722,0,303.996545,3055,-inf
0,2723,1,304.036621,3004,-0.5638412668
0,2724,3,304.037621,3004,-0.0140693
0,2725,0,304.061653,3024,-inf
0,2726,0,304.0807,1977,-inf
0,2727,0,304.328093,3049,-inf
0,2728,1,304.379661,3047,-0.9328187088
0,2729,3,304.380661,3047,-0.0180891
0,2730,0,304.507864,3054,-inf
0,2731,0,304.519589,1981,-inf
0,2732,0,304.698415,572,-inf
0,2733,1,304.698964,3049,-0.0121377861
0,2734,3,304.699964,3049,-0.0221089
0,2735,0,304.708741,1650,-1.593145103
0,2736,1,304.951598,1977,-5.369301127
0,2737,3,304.951598,1977,0
0,2738,1,305.013742,3052,-1.249032256
0,2739,3,305.014742,3052,-0.020099
0,2740,1,305.420323,3055,-7.336595267
0,2741,3,305.421323,3055,-0.0180891
0,2742,1,305.525911,3054,-1.68169137
0,2743,3,305.525911,3054,0
0,2744,1,305.537705,1650,-0.1659333242
0,2745,3,305.538705,1650,-0.0140693
0,2746,0,305.572062,3062,-inf
0,2747,0,305.83071,2860,-inf
0,2748,1,305.83171,2860,-0.0160792
0,2749,0,305.847634,3040,-inf
0,2750,1,306.095647,3024,-4.486331958
0,2751,3,306.096647,3024,-0.0180891
0,2752,1,306.272689,3008,-2.830614526
0,2753,3,306.273689,3008,-0.0160792
0,2754,1,306.308909,2860,-0.495520746
0,2755,3,306.309909,2860,-0.0140693
0,2756,0,307.098258,3052,-9.527851091
0,2757,0,307.712387,3097,-inf
0,2758,1,307.713387,3097,-0.0160792
0,2759,0,308.140985,3101,-inf
0,2760,0,308.429184,2970,-5.264564151
0,2761,1,308.442406,3022,-0.265748978
0,2762,3,308.443406,3022,-0.020099
0,2763,1,308.490379,572,-0.8496992943
0,2764,3,308.491379,572,-0.0180891
0,2765,1,308.55801,2970,-1.071373175
0,2766,3,308.55901,2970,-0.0160792
0,2767,0,308.680174,3055,-1.737281175
0,2768,0,308.875587,3110,-inf
0,2769,1,308.876587,3110,-0.0180891
0,2770,0,308.921814,3082,-inf
0,2771,0,308.938472,3112,-inf
0,2772,1,308.939472,3112,-0.0221089
0,2773,1,309.03482,3040,-2.108039397
0,2774,3,309.03482,3040,0
0,2775,0,309.303118,2255,-inf
0,2776,1,309.304118,2255,-0.0221089
0,2777,1,309.337551,3062,-0.7391668537
0,2778,3,309.337551,3062,0
0,2779,0,309.71593,3113,-inf
0,2780,0,309.877586,3117,-inf
0,2781,1,310.082638,3055,-4.945608178
0,2782,3,310.082638,3055,0
0,2783,1,310.248148,3052,-3.659244039
0,2784,3,310.249148,3052,-0.0221089
0,2785,1,310.265811,1981,-0.334909637
0,2786,3,310.265811,1981,0
0,2787,1,310.367317,3110,-1.836152185
0,2788,3,310.368317,3110,-0.0180891
0,2789,0,310.578093,3052,-3.376319709
0,2790,2,310.668934,3117,-inf
0,2791,3,310.669934,3117,-0.0180891
0,2792,1,310.72196,3097,-0.8365364592
0,2793,3,310.72296,3097,-0.0160792
0,2794,0,310.866805,3087,-inf
0,2795,0,310.92883,3072,-inf
0,2796,0,311.128071,3132,-inf
0,2797,1,311.129071,3132,-0.020099
0,2798,1,311.180251,3113,-1.02866682
0,2799,3,311.180251,3113,0
0,2800,0,311.183241,2612,-inf
0,2801,2,311.184241,2612,-inf
0,2802,1,311.767268,3132,-11.71825967
0,2803,3,311.768268,3132,-0.020099
0,2804,1,312.083274,3087,-5.698175035
0,2805,3,312.083274,3087,0
0,2806,1,312.152478,3112,-1.112744957
0,2807,3,312.153478,3112,-0.0160792
0,2808,0,312.228586,3143,-inf
0,2809,2,312.229586,3143,-inf
0,2810,0,312.434096,3142,-inf
0,2811,1,312.591439,3101,-2.846193261
0,2812,3,312.591439,3101,0
0,2813,1,312.612314,2255,-0.3356533
0,2814,3,312.613314,2255,-0.0160792
0,2815,1,312.922694,3072,-4.352760034
0,2816,3,312.922694,3072,0
0,2817,0,313.086186,3148,-inf
0,2818,1,313.087186,3148,-0.0140693
0,2819,0,313.517009,3109,-inf
0,2820,2,313.519883,3143,-inf
0,2821,3,313.520883,3143,-0.0160792
0,2822,2,313.6784,3052,-inf
0,2823,3,313.6784,3052,0
0,2824,1,313.684108,3082,-0.0688350552
0,2825,3,313.685108,3082,-0.0120594
0,2826,1,313.945474,3109,-2.616548117
0,2827,3,313.945474,3109,0
0,2828,2,314.108874,3142,-inf
0,2829,3,314.108874,3142,0
0,2830,0,314.179621,3155,-inf
0,2831,1,314.180621,3155,-0.0080396
0,2832,0,314.389541,3136,-inf
0,2833,0,314.519468,3160,-inf
0,2834,1,314.520468,3160,-0.0120594
0,2835,2,314.612944,2612,-inf
0,2836,3,314.613944,2612,-0.0120594
0,2837,0,314.814411,3165,-inf
0,2838,1,314.815411,3165,-0.0120594
0,2839,1,314.976774,3165,-1.945940962
0,2840,3,314.977774,3165,-0.0120594
0,2841,0,315.05274,3166,-inf
0,2842,1,315.05374,3166,-0.0120594
0,2843,2,315.381223,3148,-inf
0,2844,3,315.382223,3148,-0.0120594
0,2845,0,315.673567,3171,-inf
0,2846,1,315.674567,3171,-0.0120594
0,2847,1,315.682213,3155,-0.0922061724
0,2848,3,315.683213,3155,-0.0120594
0,2849,1,315.753928,3136,-0.7106503925
0,2850,3,315.754928,3136,-0.0100495
0,2851,0,315.808605,3172,-inf
0,2852,1,315.809605,3172,-0.0100495
0,2853,0,316.139623,1947,-inf
0,2854,0,316.166146,3144,-inf
0,2855,0,316.548926,3179,-inf
0,2856,1,316.549926,3179,-0.0160792
0,2857,0,316.643165,2001,-inf
0,2858,1,316.64797,3172,-0.0869181255
0,2859,3,316.64897,3172,-0.0180891
0,2860,1,316.651293,3166,-0.0373519816
0,2861,3,316.652293,3166,-0.0160792
0,2862,0,316.736158,1856,-inf
0,2863,1,317.282031,1947,-8.777201142
0,2864,3,317.283031,1947,-0.0160792
0,2865,1,317.307643,2001,-0.3462736116
0,2866,3,317.307643,2001,0
0,2867,1,317.577449,3179,-3.253698476
0,2868,3,317.578449,3179,-0.0120594
0,2869,0,317.617152,3187,-inf
0,2870,2,317.618152,3187,-inf
0,2871,0,317.682383,3124,-inf
0,2872,1,318.170083,3124,-6.86159761
0,2873,3,318.171083,3124,-0.0140693
0,2874,1,318.189446,1856,-0.2214467622
0,2875,3,318.190446,1856,-0.0120594
0,2876,1,318.286141,3144,-0.9616869025
0,2877,3,318.286141,3144,0
0,2878,1,318.528138,3171,-1.945559081
0,2879,3,318.529138,3171,-0.0080396
0,2880,2,318.537261,3187,-inf
0,2881,3,318.538261,3187,-0.0060297
0,2882,0,318.67611,3202,-inf
0,2883,1,318.67711,3202,-0.0060297
0,2884,0,319.212331,3201,-inf
0,2885,0,319.270689,3205,-inf
0,2886,1,319.271689,3205,-0.0100495
0,2887,1,319.549354,3201,-2.790394418
0,2888,3,319.549354,3201,0
0,2889,0,319.578451,701,-2.691547011
0,2890,1,319.830419,3205,-2.532152416
0,2891,3,319.831419,3205,-0.0100495
0,2892,1,319.888924,701,-0.462317198
0,2893,3,319.889924,701,-0.0080396
0,2894,0,320.204075,3151,-inf
0,2895,0,320.63302,3217,-inf
0,2896,0,320.912132,3223,-inf
0,2897,1,320.913132,3223,-0.0120594
0,2898,0,321.132074,3226,-inf
0,2899,1,321.133074,3226,-0.0140693
0,2900,1,321.719226,3151,-8.246748334
0,2901,3,321.720226,3151,-0.0140693
0,2902,0,322.148325,3205,-5.185786141
0,2903,0,322.297158,3238,-inf
0,2904,1,322.298158,3238,-0.0160792
0,2905,1,322.721607,3223,-6.808721161
0,2906,3,322.722607,3223,-0.0160792
0,2907,1,322.746193,3205,-0.3318385098
0,2908,3,322.747193,3205,-0.0140693
0,2909,0,323.343539,3246,-inf
0,2910,1,323.344539,3246,-0.0140693
0,2911,1,323.588434,3217,-3.431431924
0,2912,3,323.589434,3217,-0.0140693
0,2913,0,324.132178,3236,-inf
0,2914,0,324.200891,3221,-inf
0,2915,0,324.30176,3256,-inf
0,2916,1,324.30276,3256,-0.0180891
0,2917,0,324.396245,3239,-inf
0,2918,0,324.580704,1383,-inf
0,2919,1,324.618724,3160,-0.840580378
0,2920,3,324.619724,3160,-0.0221089
0,2921,1,324.832543,3226,-4.277449081
0,2922,3,324.833543,3226,-0.020099
0,2923,0,325.416101,3212,-inf
0,2924,0,325.580335,3242,-inf
0,2925,1,325.593675,3238,-0.294932726
0,2926,3,325.594675,3238,-0.0221089
0,2927,1,325.648407,3246,-1.079959468
0,2928,3,325.649407,3246,-0.020099
0,2929,1,326.017671,3256,-6.661564322
0,2930,3,326.018671,3256,-0.0180891
0,2931,0,326.156397,3233,-inf
0,2932,0,326.786185,3283,-inf
0,2933,1,326.787185,3283,-0.020099
0,2934,1,327.031587,3202,-4.912235798
0,2935,3,327.032587,3202,-0.020099
0,2936,0,327.183399,3194,-inf
0,2937,1,327.377077,3233,-3.892734122
0,2938,3,327.377077,3233,0
0,2939,1,327.504136,3242,-2.298382957
0,2940,3,327.504136,3242,0
0,2941,0,327.532525,3281,-inf
0,2942,0,327.602148,3294,-inf
0,2943,1,327.603148,3294,-0.020099
0,2944,1,327.644353,3236,-0.828179295
0,2945,3,327.645353,3236,-0.020099
0,2946,0,327.732686,3295,-inf
0,2947,1,327.733686,3295,-0.020099
0,2948,1,327.759271,3212,-0.514232915
0,2949,3,327.759271,3212,0
0,2950,1,327.82499,3281,-1.188797563
0,2951,3,327.82599,3281,-0.0180891
0,2952,1,327.929819,3295,-1.669487257
0,2953,3,327.930819,3295,-0.0160792
0,2954,0,327.95819,3217,-0.4287783703
0,2955,1,328.031734,3294,-1.182528685
0,2956,3,328.032734,3294,-0.0160792
0,2957,1,328.127802,1383,-1.337540212
0,2958,3,328.128802,1383,-0.0140693
0,2959,1,328.493982,3239,-4.403851692
0,2960,3,328.493982,3239,0
0,2961,1,328.653091,3221,-1.598965896
0,2962,3,328.653091,3221,0
0,2963,0,328.732177,3301,-inf
0,2964,2,328.733177,3301,-inf
0,2965,0,329.046486,3292,-inf
0,2966,0,329.805716,2750,-inf
0,2967,0,329.876661,3320,-inf
0,2968,1,329.877661,3320,-0.0160792
0,2969,1,330.213364,3217,-5.397835678
0,2970,3,330.214364,3217,-0.0160792
0,2971,0,330.513129,2477,-inf
0,2972,1,330.514129,2477,-0.0160792
0,2973,0,330.594755,3328,-inf
0,2974,1,330.595755,3328,-0.0180891
0,2975,1,330.76649,3328,-3.088442488
0,2976,3,330.76749,3328,-0.0180891
0,2977,0,330.791703,3331,-inf
0,2978,1,330.792703,3331,-0.0180891
0,2979,0,330.917049,3294,-2.278150379
0,2980,0,331.450398,3296,-inf
0,2981,1,331.833166,3283,-8.462579435
0,2982,3,331.834166,3283,-0.0221089
0,2983,0,331.88465,3290,-inf
0,2984,1,331.88565,3290,-0.0221089
0,2985,0,332.145916,3323,-inf
0,2986,0,332.294133,2740,-inf
0,2987,1,332.295133,2740,-0.0261287
0,2988,1,332.302436,3301,-0.1908178961
0,2989,3,332.303436,3301,-0.0261287
0,2990,1,332.520065,3323,-5.224831525
0,2991,3,332.520065,3323,0
0,2992,1,332.552016,2750,-0.7064014639
0,2993,3,332.553016,2750,-0.0221089
0,2994,1,332.557408,3331,-0.088274808
0,2995,3,332.558408,3331,-0.020099
0,2996,1,332.757098,3194,-3.594123279
0,2997,3,332.757098,3194,0
0,2998,0,332.878644,3351,-inf
0,2999,1,332.879644,3351,-0.0180891
0,3000,0,333.797755,3321,-inf
0,3001,1,333.961433,3320,-3.289764122
0,3002,3,333.962433,3320,-0.020099
0,3003,0,334.227837,3361,-inf
0,3004,2,334.228837,3361,-inf
0,3005,0,334.37295,3363,-inf
0,3006,1,334.37395,3363,-0.0221089
0,3007,1,334.411978,3351,-0.8407572492
0,3008,3,334.412978,3351,-0.0221089
0,3009,1,334.48981,3321,-1.544246368
0,3010,3,334.49081,3321,-0.020099
0,3011,1,334.663591,2477,-3.125452787
0,3012,3,334.664591,2477,-0.0180891
0,3013,0,334.720519,3359,-inf
0,3014,0,334.847899,2951,-inf
0,3015,1,334.848899,2951,-0.020099
0,3016,1,335.048533,3296,-4.012443766
0,3017,3,335.048533,3296,0
0,3018,1,335.407756,3294,-6.498020769
0,3019,3,335.407756,3294,0
0,3020,0,335.638856,3374,-inf
0,3021,1,335.639856,3374,-0.0180891
0,3022,1,335.760174,2740,-2.176444334
0,3023,3,335.761174,2740,-0.0180891
0,3024,1,335.805975,3292,-0.7203642392
0,3025,3,335.806975,3292,-0.0160792
0,3026,1,335.853693,3374,-0.6572895574
0,3027,3,335.854693,3374,-0.0140693
0,3028,1,336.242587,3363,-4.677768904
0,3029,3,336.243587,3363,-0.0120594
0,3030,1,336.477833,2951,-2.354055177
0,3031,3,336.478833,2951,-0.0100495
0,3032,0,336.619949,3384,-inf
0,3033,1,336.648311,3359,-0.285023919
0,3034,3,336.648311,3359,0
0,3035,0,337.115081,3383,-inf
0,3036,0,337.519483,3341,-inf
0,3037,1,337.658296,3290,-1.674001492
0,3038,3,337.659296,3290,-0.0120594
0,3039,1,338.219107,3361,-5.625820645
0,3040,3,338.220107,3361,-0.0100495
0,3041,1,338.338376,3384,-0.9508354524
0,3042,3,338.338376,3384,0
0,3043,0,338.509322,3290,-1.039253356
0,3044,0,338.620118,3404,-inf
0,3045,1,338.621118,3404,-0.0100495
0,3046,1,338.765359,3383,-1.449549929
0,3047,3,338.765359,3383,0
0,3048,0,339.118214,3410,-inf
0,3049,2,339.119214,3410,-inf
0,3050,1,339.345723,3341,-2.276302196
0,3051,3,339.346723,3341,-0.0100495
0,3052,0,339.357648,1970,-inf
0,3053,1,339.539854,1970,-1.831079197
0,3054,3,339.540854,1970,-0.0100495
0,3055,0,339.550266,3415,-inf
0,3056,1,339.551266,3415,-0.0100495
0,3057,1,339.624969,3415,-0.7406782985
0,3058,3,339.625969,3415,-0.0100495
0,3059,1,339.700633,3404,-0.6002686944
0,3060,3,339.701633,3404,-0.0080396
0,3061,2,339.842969,3410,-inf
0,3062,3,339.843969,3410,-0.0060297
0,3063,0,340.005205,3424,-inf
0,3064,1,340.006205,3424,-0.0060297
0,3065,0,340.189938,3292,-1.1516845
0,3066,1,340.208823,3290,-0.151827846
0,3067,3,340.208823,3290,0
0,3068,0,340.923344,3433,-inf
0,3069,1,341.560668,3433,-5.12383003
0,3070,3,341.560668,3433,0
0,3071,1,341.796181,3292,-1.420072736
0,3072,3,341.796181,3292,0
0,3073,0,341.813044,458,-2.984545277
0,3074,1,341.814044,458,-0.0060297
0,3075,0,341.823705,3399,-inf
0,3076,0,341.879251,3446,-inf
0,3077,1,341.880251,3446,-0.0100495
0,3078,0,342.064186,3412,-inf
0,3079,0,342.435119,3455,-inf
0,3080,1,342.436119,3455,-0.0140693
0,3081,0,342.550421,3375,-inf
0,3082,1,342.621896,458,-1.14926082
0,3083,3,342.622896,458,-0.0160792
0,3084,1,342.76379,3424,-1.982279954
0,3085,3,342.76479,3424,-0.0140693
0,3086,0,342.97254,2104,-3.85965904
0,3087,0,343.563853,1136,-inf
0,3088,1,343.564853,1136,-0.0160792
0,3089,1,343.596987,3412,-0.5166890128
0,3090,3,343.596987,3412,0
0,3091,1,343.620196,3446,-0.3265343837
0,3092,3,343.621196,3446,-0.0140693
0,3093,0,344.207878,3468,-inf
0,3094,1,344.208878,3468,-0.0140693
0,3095,0,344.412321,3373,-inf
0,3096,1,344.572416,3468,-2.574199524
0,3097,3,344.573416,3468,-0.0160792
0,3098,0,344.665127,3451,-inf
0,3099,1,344.961866,3455,-4.771325729
0,3100,3,344.962866,3455,-0.0160792
0,3101,0,345.114088,3457,-inf
0,3102,0,345.275348,3357,-inf
0,3103,0,345.408983,3461,-inf
0,3104,0,345.56817,3479,-inf
0,3105,1,345.56917,3479,-0.0221089
0,3106,0,345.576627,3480,-inf
0,3107,1,345.577627,3480,-0.0241188
0,3108,1,345.698407,3451,-2.913068664
0,3109,3,345.698407,3451,0
0,3110,0,345.801913,3483,-inf
0,3111,1,345.802913,3483,-0.0241188
0,3112,1,345.873316,3461,-1.698035876
0,3113,3,345.873316,3461,0
0,3114,1,345.890764,2104,-0.3857560872
0,3115,3,345.891764,2104,-0.0221089
0,3116,0,346.027149,3455,-2.731745945
0,3117,1,346.140363,3480,-2.503037005
0,3118,3,346.141363,3480,-0.0221089
0,3119,0,346.192046,3486,-inf
0,3120,1,346.193046,3486,-0.0221089
0,3121,0,346.206545,2125,-inf
0,3122,1,346.207544,2125,-0.0240946812
0,3123,2,346.538483,3457,-inf
0,3124,3,346.539483,3457,-0.0241188
0,3125,0,346.947665,3496,-inf
0,3126,1,346.948472,1136,-0.0194638716
0,3127,1,346.948665,3496,-0.004654928401
0,3128,3,346.949472,1136,-0.0194638716
0,3129,1,347.002196,3375,-1.165669644
0,3130,3,347.003196,3375,-0.0221089
0,3131,1,347.026184,3455,-0.462035812
0,3132,3,347.027184,3455,-0.020099
0,3133,1,347.179436,3373,-2.754101653
0,3134,3,347.180436,3373,-0.0180891
0,3135,0,347.313685,3463,-inf
0,3136,0,347.491271,3488,-inf
0,3137,1,347.605207,3463,-2.289999664
0,3138,3,347.605207,3463,0
0,3139,0,347.635866,3504,-inf
0,3140,1,347.771704,3479,-2.730207962
0,3141,3,347.772704,3479,-0.020099
0,3142,1,347.786382,3483,-0.2474227098
0,3143,3,347.787382,3483,-0.0180891
0,3144,0,347.892631,3501,-inf
0,3145,0,348.144334,3380,-inf
0,3146,0,348.24336,3388,-inf
0,3147,1,348.342033,3388,-2.18155149
0,3148,3,348.343033,3388,-0.0221089
0,3149,0,348.431416,3489,-inf
0,3150,1,348.479744,3496,-1.068478919
0,3151,3,348.480744,3496,-0.0221089
0,3152,1,348.625305,2125,-2.905531539
0,3153,3,348.626305,2125,-0.020099
0,3154,0,348.664768,3524,-inf
0,3155,1,348.665768,3524,-0.020099
0,3156,0,348.777619,3500,-inf
0,3157,1,349.042767,3501,-5.862130617
0,3158,3,349.043767,3501,-0.0221089
0,3159,1,349.334731,3357,-5.848085436
0,3160,3,349.335731,3357,-0.020099
0,3161,0,349.465544,3449,-inf
0,3162,1,349.627786,3524,-3.260901958
0,3163,3,349.628786,3524,-0.020099
0,3164,1,349.857013,3500,-4.128421026
0,3165,3,349.857013,3500,0
0,3166,0,349.955473,1251,-inf
0,3167,0,350.010497,3512,-inf
0,3168,0,350.155937,1315,-inf
0,3169,1,350.156937,1315,-0.0221089
0,3170,0,350.168004,3540,-inf
0,3171,1,350.169004,3540,-0.0241188
0,3172,1,350.703285,3486,-12.88621658
0,3173,3,350.704286,3486,-0.0241429188
0,3174,1,351.168364,3449,-10.26025409
0,3175,3,351.168364,3449,0
0,3176,1,351.452194,1251,-5.70469917
0,3177,3,351.453194,1251,-0.020099
0,3178,0,351.555809,2485,-inf
0,3179,1,351.556809,2485,-0.020099
0,3180,0,351.944121,3557,-inf
0,3181,1,351.945121,3557,-0.0221089
0,3182,1,351.993466,3489,-1.068854771
0,3183,3,351.994466,3489,-0.0221089
0,3184,1,352.000514,3504,-0.121558752
0,3185,3,352.001514,3504,-0.020099
0,3186,2,352.103335,3380,-inf
0,3187,3,352.104335,3380,-0.0180891
0,3188,1,352.130209,3512,-0.4160332208
0,3189,3,352.130209,3512,0
0,3190,1,352.169104,1315,-0.5472254235
0,3191,3,352.170104,1315,-0.0140693
0,3192,0,352.568456,3563,-inf
0,3193,1,352.569456,3563,-0.0140693
0,3194,0,352.791783,3525,-inf
0,3195,0,352.842345,3536,-inf
0,3196,0,353.013666,3556,-inf
0,3197,1,353.07855,3563,-1.304103516
0,3198,3,353.07955,3563,-0.020099
0,3199,1,353.125338,3525,-0.8282637108
0,3200,3,353.125338,3525,0
0,3201,1,353.273128,2485,-2.376344968
0,3202,3,353.274128,2485,-0.0160792
0,3203,1,353.472134,3399,-2.785805816
0,3204,3,353.472134,3399,0
0,3205,0,353.491502,3553,-inf
0,3206,0,353.574384,3571,-inf
0,3207,1,353.575384,3571,-0.0160792
0,3208,0,353.949698,3574,-inf
0,3209,1,353.950698,3574,-0.0180891
0,3210,0,354.007986,3576,-inf
0,3211,1,354.011758,3553,-0.075813428
0,3212,3,354.012758,3553,-0.020099
0,3213,2,354.050232,3556,-inf
0,3214,3,354.050232,3556,0
0,3215,0,354.064398,3573,-inf
0,3216,1,354.254928,3536,-3.446516223
0,3217,3,354.255928,3536,-0.0180891
0,3218,1,354.280411,3557,-0.3936670536
0,3219,3,354.281411,3557,-0.0160792
0,3220,0,354.284034,3578,-inf
0,3221,1,354.285034,3578,-0.0160792
0,3222,1,354.309254,3540,-0.389438224
0,3223,3,354.310254,3540,-0.0160792
0,3224,1,354.439693,3578,-1.821116123
0,3225,3,354.440693,3578,-0.0140693
0,3226,1,354.51507,3576,-0.8969419938
0,3227,3,354.51507,3576,0
0,3228,0,354.518961,3582,-inf
0,3229,1,354.519961,3582,-0.0120594
0,3230,0,354.691215,3509,-inf
0,3231,1,355.363564,3509,-9.459479786
0,3232,3,355.363564,3509,0
0,3233,0,355.669108,3594,-inf
0,3234,1,355.670108,3594,-0.0140693
0,3235,0,355.796157,3595,-inf
0,3236,1,355.797157,3595,-0.0160792
0,3237,1,356.029768,3594,-3.740198791
0,3238,3,356.030768,3594,-0.0160792
0,3239,0,356.091378,2585,-1.783210023
0,3240,1,356.092378,2585,-0.0160792
0,3241,1,356.503071,3573,-6.603614886
0,3242,3,356.503071,3573,0
0,3243,1,356.678672,3595,-2.470583149
0,3244,3,356.679672,3595,-0.0140693
0,3245,0,356.989783,3599,-inf
0,3246,1,357.141066,3599,-2.128445912
0,3247,3,357.142066,3599,-0.0140693
0,3248,0,357.242673,3586,-inf
0,3249,0,357.459984,3607,-inf
0,3250,1,357.460984,3607,-0.0160792
0,3251,0,357.510094,3577,-inf
0,3252,1,357.856944,3488,-6.274204335
0,3253,3,357.856944,3488,0
0,3254,0,357.914137,3588,-inf
0,3255,0,358.083903,3613,-inf
0,3256,1,358.084903,3613,-0.020099
0,3257,0,358.256848,3615,-inf
0,3258,1,358.257848,3615,-0.0221089
0,3259,0,358.29056,3590,-inf
0,3260,0,358.310165,3616,-inf
0,3261,1,358.311165,3616,-0.0261287
0,3262,1,358.572595,2585,-6.830826041
0,3263,3,358.573595,2585,-0.0261287
0,3264,1,358.693711,3577,-2.897053781
0,3265,3,358.694711,3577,-0.0241188
0,3266,1,358.728287,3616,-0.7423284264
0,3267,3,358.729287,3616,-0.0221089
0,3268,1,358.781549,3582,-1.050413938
0,3269,3,358.782549,3582,-0.020099
0,3270,1,358.920594,3586,-2.497109809
0,3271,3,358.920594,3586,0
0,3272,1,359.069482,3574,-2.39399993
0,3273,3,359.070482,3574,-0.0160792
0,3274,1,359.230228,3613,-2.247514398
0,3275,3,359.231228,3613,-0.0140693
0,3276,1,359.778229,3588,-6.596503859
0,3277,3,359.779229,3588,-0.0120594
0,3278,0,359.875638,1629,-2.917361235
0,3279,0,360.27144,3579,-inf
0,3280,1,360.389963,3607,-1.667535644
0,3281,3,360.390963,3607,-0.0140693
0,3282,1,360.576116,3615,-2.232834088
0,3283,3,360.577116,3615,-0.0120594
0,3284,1,360.958561,3571,-3.833331527
0,3285,3,360.959561,3571,-0.0100495
0,3286,1,361.054811,1629,-0.7657719
0,3287,3,361.054811,1629,0
0,3288,0,361.322568,2446,-2.804207213
0,3289,1,361.323568,2446,-0.0080396
0,3290,0,361.49472,3182,-inf
0,3291,1,361.49572,3182,-0.0100495
0,3292,1,361.573104,3182,-0.777670508
0,3293,3,361.574104,3182,-0.0100495
0,3294,1,361.85829,3579,-2.284741766
0,3295,3,361.85829,3579,0
0,3296,0,362.128838,3639,-inf
0,3297,1,362.129838,3639,-0.0080396
0,3298,1,362.18981,3590,-0.4821508912
0,3299,3,362.19081,3590,-0.0080396
0,3300,1,363.009997,2446,-4.939451854
0,3301,3,363.010997,2446,-0.0060297
0,3302,0,363.445082,3566,-inf
0,3303,0,363.588371,3634,-inf
0,3304,0,363.828674,3656,-inf
0,3305,1,363.829674,3656,-0.0100495
0,3306,1,363.904952,3639,-0.756506261
0,3307,3,363.905952,3639,-0.0100495
0,3308,0,364.096346,3657,-inf
0,3309,0,364.521834,3635,-inf
0,3310,1,364.630983,3566,-1.316271451
0,3311,3,364.631983,3566,-0.0120594
0,3312,0,364.694531,3597,-inf
0,3313,1,364.717312,3656,-0.2747251914
0,3314,3,364.718312,3656,-0.0120594
0,3315,0,365.103579,3523,-inf
0,3316,1,365.38856,3523,-3.436699871
0,3317,3,365.38956,3523,-0.0120594
0,3318,1,366.238419,3634,-8.530608521
0,3319,3,366.238419,3634,0
0,3320,1,366.369167,3597,-1.051161621
0,3321,3,366.369167,3597,0
0,3322,0,366.418282,3675,-inf
0,3323,1,366.419282,3675,-0.0080396
0,3324,1,366.757778,3675,-2.721372442
0,3325,3,366.758778,3675,-0.0080396
0,3326,0,366.921401,3679,-inf
0,3327,1,366.922401,3679,-0.0080396
0,3328,0,367.186097,3682,-inf
0,3329,1,367.187097,3682,-0.0100495
0,3330,1,367.288652,3657,-1.020576973
0,3331,3,367.289652,3657,-0.0100495
0,3332,2,367.352374,3635,-inf
0,3333,3,367.352374,3635,0
0,3334,0,367.382774,3685,-inf
0,3335,1,367.383774,3685,-0.0080396
0,3336,0,367.618982,2879,-inf
0,3337,0,368.01738,3633,-inf
0,3338,0,368.455062,2119,-inf
0,3339,1,368.52216,3679,-0.9440218914
0,3340,3,368.52316,3679,-0.0140693
0,3341,0,368.602944,3696,-inf
0,3342,0,368.722584,3677,-inf
0,3343,0,368.759926,3704,-inf
0,3344,1,368.760926,3704,-0.0180891
0,3345,1,368.821624,3696,-1.097972192
0,3346,3,368.822624,3696,-0.0180891
0,3347,0,368.951408,3701,-inf
0,3348,0,369.203997,3698,-inf
0,3349,0,369.236823,3710,-inf
0,3350,1,369.237823,3710,-0.0221089
0,3351,1,369.434325,3677,-4.344443068
0,3352,3,369.434325,3677,0
0,3353,1,369.519509,3682,-1.712113216
0,3354,3,369.520509,3682,-0.020099
0,3355,0,369.910205,3699,-inf
0,3356,0,369.948754,3703,-inf
0,3357,0,369.986127,3718,-inf
0,3358,2,369.987127,3718,-inf
0,3359,0,370.020089,3697,-inf
0,3360,0,370.102028,3672,-inf
0,3361,0,370.1043,3717,-inf
0,3362,1,370.148018,3698,-1.318032123
0,3363,3,370.149018,3698,-0.0301485
0,3364,1,370.23509,3710,-2.421945579
0,3365,3,370.23609,3710,-0.0281386
0,3366,1,370.283352,3717,-1.234894619
0,3367,3,370.284352,3717,-0.0261287
0,3368,2,370.294776,3718,-inf
0,3369,3,370.295776,3718,-0.0241188
0,3370,1,370.308399,2119,-0.2790806447
0,3371,3,370.309399,2119,-0.0221089
0,3372,0,370.314561,3706,-inf
0,3373,1,370.362677,3703,-1.063791832
0,3374,3,370.363677,3703,-0.0221089
0,3375,0,370.579616,3721,-inf
