"school";"gender";"age";"geread";"gevocab"
2581;"Male";124;3.5;2.7
2581;"Female";104;2.7;5.7
2581;"Male";111;5.8;11.2
2581;"Female";103;6.4;3.1
2581;"Female";102;4.8;5.5
2581;"Female";111;6.4;3.2
2581;"Male";107;4.9;2.8
2581;"Male";104;2.9;1.7
2581;"Male";103;3.1;4.3
2587;"Male";108;3.5;3.9
2587;"Female";103;3.1;2.7
2587;"Female";114;4.3;2.9
2587;"Male";111;6.4;3.7
2587;"Male";109;3.9;2.6
2587;"Male";110;2.7;2.9
2587;"Female";107;4.2;4.3
2587;"Female";98;2.7;2.5
2587;"Female";117;3.2;3
2587;"Female";102;3.9;11.2
2587;"Female";114;1.9;1.3
2587;"Male";109;8.2;11.2
2587;"Male";107;7.2;3.5
2587;"Male";107;3.9;2.9
2587;"Male";112;4.7;4.8
2587;"Male";108;4.9;4.2
2587;"Female";109;5;6.7
2587;"Male";112;6.4;5
2587;"Female";106;2.7;2.2
2587;"Female";119;3.9;4.3
2587;"Male";104;3.8;6.2
2587;"Female";101;8.7;4.7
2587;"Female";102;3;3.5
2587;"Female";114;2.1;3.8
2587;"Male";102;4.6;6.7
2587;"Male";106;3.7;3
2587;"Male";113;2.5;4
2587;"Male";105;2.1;2.5
2587;"Male";103;3.3;6.7
2587;"Male";105;2;2.9
2587;"Male";107;6.4;5.4
2587;"Male";106;2.8;3.9
2587;"Male";105;3.4;4
2587;"Male";113;4.2;3.1
2587;"Female";111;6.4;11
2587;"Male";109;2.9;2.9
2587;"Female";105;3.8;4
2587;"Female";112;2.8;2.7
2587;"Male";104;5.2;3
2587;"Female";105;2.8;2.4
2587;"Female";104;4.9;6.7
2587;"Female";108;2.1;3.4
2587;"Female";112;4.8;6.2
2587;"Male";106;4.3;3.1
2597;"Female";109;6.4;6.6
2597;"Male";124;4.7;5
2597;"Female";112;5;8.2
2597;"Female";101;3;2.6
2597;"Female";108;3.1;4
2597;"Male";102;3.9;6.2
2597;"Male";104;3.2;3.4
2597;"Female";110;2.7;2.6
2597;"Male";109;4.5;4.7
2597;"Female";101;2;2.4
2597;"Male";110;6.4;5.1
2597;"Male";102;4.9;6.2
2597;"Male";109;4.6;4.1
2597;"Female";110;2.8;5.1
2597;"Female";107;2.9;2.6
2597;"Female";111;4.8;6.7
2597;"Female";111;6.4;5.4
2597;"Female";102;3.5;2.5
2597;"Female";106;2.3;1.7
2597;"Female";110;3.5;4
2597;"Male";102;3.5;6.7
2597;"Male";109;4.1;4.7
2597;"Female";118;2.9;3.9
2597;"Male";123;1.1;1.1
2597;"Male";110;4.6;4.5
2597;"Male";98;3.2;3.1
2597;"Male";111;3;3.1
2597;"Female";102;3.7;3.3
2597;"Male";111;4.9;3
2597;"Male";109;4.3;3.8
2597;"Female";102;3.5;3.1
2597;"Female";122;2.4;3.6
2597;"Female";106;5.2;2.9
2597;"Male";111;2.8;5
2597;"Male";112;5.8;9.2
2597;"Male";108;2.9;3.1
2597;"Female";110;4.7;3.8
2597;"Male";105;5.8;2.1
2597;"Female";114;2.5;4.7
2597;"Female";106;5.8;5.2
2597;"Male";103;3.1;2.7
2597;"Female";115;4.5;2.5
2597;"Male";120;1.6;2.6
2597;"Male";110;5;6.2
2597;"Female";105;5;5.1
2597;"Female";104;5.8;4.1
2597;"Female";110;3.7;5
2597;"Female";105;4.3;2.8
2597;"Female";112;5.8;5
2597;"Female";107;3.5;2.8
2597;"Male";102;2.7;3.7
2597;"Female";101;2.8;2.7
2597;"Male";108;4.7;3.4
2597;"Female";105;2;2.5
2597;"Female";111;0;2
2597;"Female";106;3.5;3.2
2597;"Female";112;5.4;6.2
2597;"Female";101;3.7;4.2
2597;"Male";101;4.9;2.8
2597;"Male";115;2.7;3.9
2597;"Male";106;4.9;5.1
2597;"Male";102;4.8;3.3
2597;"Female";107;2.7;2.7
2597;"Male";97;3.1;3.6
2597;"Male";115;5;7.5
2597;"Female";113;2.7;3.1
2597;"Female";108;3.1;3.5
2597;"Male";114;3.8;4.2
2597;"Male";102;3.6;4.7
2597;"Female";104;7.6;3.9
2597;"Male";120;2.8;2.6
2597;"Male";110;4.5;3.1
2597;"Female";120;7;3.8
2609;"Female";108;4.8;3.2
2609;"Female";104;4.8;11
2609;"Female";111;4.8;6.7
2609;"Female";106;3;2.5
2609;"Female";104;6.4;11.2
2609;"Male";101;3;2.4
2609;"Female";106;4.4;4.9
2609;"Female";102;6.4;7.3
2609;"Male";106;4.4;2.5
2609;"Male";106;3.5;6.2
2609;"Male";104;6.4;6.2
2609;"Male";103;4.3;4.4
2609;"Male";102;4.5;10.9
2609;"Male";110;4.2;4
2609;"Male";109;7.8;11.2
2609;"Female";109;12;8.4
2609;"Male";109;4.3;2.7
2609;"Male";110;5;6.9
2609;"Female";98;4.5;5
2609;"Male";101;3;3.6
2609;"Male";113;4.7;7.5
2609;"Male";110;4.9;4.4
2609;"Male";114;2.9;2.3
2609;"Female";112;4.2;4.2
2609;"Female";112;6.4;5.4
2609;"Male";115;1.3;1.8
2609;"Female";109;2.8;2
2609;"Male";106;2.8;2.5
2609;"Male";103;5;6.9
2609;"Female";102;4.3;3.5
2609;"Male";115;3.5;6.7
2609;"Female";106;4.1;5.1
2609;"Female";99;4.9;4.4
2609;"Male";103;3;7.5
2609;"Female";117;3.1;2.6
2609;"Female";107;2.4;3
2609;"Female";112;3;4.9
2609;"Male";108;1.3;2.7
2609;"Female";108;3.4;4.8
2609;"Male";107;4.8;6.2
2609;"Female";109;2.5;2.9
2609;"Male";108;3.6;3.3
2609;"Male";116;6.4;5
2609;"Male";110;4.7;11
2609;"Female";101;3.4;4.4
2609;"Male";107;3;2.6
2609;"Female";109;4.7;11.2
2609;"Female";103;2.9;3.7
2609;"Male";111;4.2;5.7
2609;"Male";104;12;8.4
2609;"Male";101;6.4;4.6
2609;"Female";113;4.5;4.4
2609;"Male";112;2.8;1.9
2609;"Male";105;4.3;5
2609;"Female";111;2.1;4.3
2609;"Female";108;4.8;6.7
2609;"Female";99;4.3;4.6
2609;"Male";111;4.8;4.9
2609;"Female";103;4.2;2.9
2609;"Female";103;4.3;11.2
2609;"Female";105;3;3.9
2609;"Female";107;4.6;3.6
2609;"Male";112;2.7;2.4
2609;"Male";101;3.8;3.6
2609;"Male";108;6.6;5.1
2609;"Male";108;3.9;2.5
2609;"Male";112;5.8;6.3
2609;"Male";112;6.3;4
2609;"Male";112;4.5;3.2
2609;"Male";104;5;2.9
2609;"Male";110;4.6;7.6
2609;"Female";104;2.8;2.5
2609;"Female";104;3.9;5.2
2609;"Male";106;3.9;2.9
2609;"Male";108;8.7;11.2
2609;"Female";108;9.2;3.5
2609;"Male";108;3.3;2.8
2609;"Female";111;12;4.7
2609;"Male";107;2.9;5
2609;"Male";110;4.8;4.4
2609;"Female";107;3.1;5.2
2609;"Female";112;6.4;8.9
2609;"Female";101;6.7;4.6
2609;"Male";116;4.2;3.1
2609;"Female";104;9.2;7.2
2609;"Female";103;3.4;4.6
2586;"Male";109;3.7;3
2586;"Male";101;4.3;4.2
2586;"Male";108;5.2;7.3
2586;"Male";119;4.1;3.6
2586;"Male";105;4.5;4.9
2586;"Female";104;4.3;2.9
2586;"Male";102;3.5;2.5
2586;"Female";110;2.3;2.5
2586;"Male";105;9.2;3
2586;"Male";102;5;4.7
2586;"Male";112;5.8;4.5
2586;"Male";105;3.7;3.5
2586;"Male";107;3.3;6.9
2586;"Female";102;3.1;7.2
2586;"Male";106;12;7.5
2586;"Male";108;5.8;4.5
2586;"Male";112;4.9;8.9
2586;"Male";113;7.2;5
2586;"Male";104;2.9;3.1
2586;"Female";101;4.5;3.9
2586;"Male";102;3.9;4
2586;"Female";106;5.8;11.2
2586;"Male";102;3;2.9
2586;"Female";106;5.8;3.9
2586;"Female";106;4.1;7.3
2586;"Female";102;3.6;2.8
2586;"Female";111;2.5;2.7
2586;"Female";104;4.4;7.4
2586;"Female";114;4.1;5.1
2586;"Male";109;3.7;2.4
2586;"Male";108;3;1.7
2586;"Female";113;3.1;3.6
2586;"Male";102;4.9;3.4
2586;"Male";110;2.8;3
2586;"Male";104;5.2;4.7
2586;"Male";112;8.2;8.9
2586;"Female";108;4.8;4.8
2586;"Male";105;2.8;2.4
2586;"Male";111;2.4;1.4
2586;"Male";115;2.9;1.9
2586;"Female";109;12;7.2
2586;"Female";102;5.2;11.2
2586;"Male";105;6.4;2.8
2586;"Male";103;12;10.9
2586;"Male";103;3.2;2.8
2586;"Female";100;6.3;3.1
2586;"Female";111;3.9;2.6
2586;"Female";108;2.5;2.4
2586;"Female";111;5.8;6.2
2586;"Female";111;4.8;6.7
2586;"Female";112;3;3.3
2586;"Female";109;2.1;2.2
2586;"Male";115;2.2;2.4
2586;"Female";114;4.9;3.8
2586;"Male";108;4.8;4.3
2586;"Male";110;4.3;4.5
2586;"Female";104;3.1;2.5
2586;"Male";114;4.9;3.1
2586;"Male";110;2;1.9
2586;"Male";109;2.9;3.3
2586;"Female";108;4.4;4
2586;"Male";103;4.7;3.2
2586;"Male";113;4.3;4.5
2586;"Male";108;8.2;6.2
2586;"Male";95;6.4;4.7
2586;"Female";110;2.8;2.7
2685;"Female";101;6.4;4.3
2685;"Male";112;5.2;10.9
2685;"Female";106;3;2.2
2685;"Male";103;2.7;2.8
2685;"Female";114;2.9;3.9
2685;"Female";113;4.2;8.9
2685;"Male";104;4.3;4
2685;"Female";106;2.7;3.6
2685;"Male";118;2.5;2.2
2685;"Male";108;4.9;4.5
2685;"Female";109;3;7.2
2685;"Female";111;2.5;3.8
2685;"Male";110;3.1;6.9
2685;"Female";104;12;5.1
2685;"Male";110;4.6;4.6
2685;"Female";105;4.3;6.2
2685;"Female";99;5;6
2685;"Male";111;10.6;11
2685;"Male";107;6.4;3.8
2685;"Male";108;2.6;3.1
2685;"Female";109;10.6;7.4
2685;"Male";113;3.4;3
2685;"Male";109;4;2.9
2685;"Male";112;4.2;6.6
2685;"Female";112;4.3;4.1
2685;"Female";103;5;7.5
2685;"Female";104;4.7;9.3
2685;"Female";108;5.4;4
2685;"Male";107;3.7;5.1
2685;"Male";112;5.8;11.2
2685;"Female";110;2.6;3
2685;"Female";109;12;3.6
2685;"Female";116;2;3.2
2685;"Male";107;4.9;4.7
2685;"Female";103;3.1;4.1
2685;"Female";111;5;4.9
2685;"Male";116;2.7;2.6
2685;"Male";107;7.8;3.5
2685;"Male";105;3.8;2.4
2685;"Female";112;3.3;3
2685;"Male";109;4.9;4.5
2685;"Male";108;2.6;3.5
2685;"Female";106;3.9;2.3
2685;"Female";108;6.4;11.2
2685;"Male";101;3;3
2685;"Male";106;6.3;3.9
2725;"Male";105;4.4;3.8
2725;"Female";108;8.3;3.6
2725;"Male";103;4.9;5.1
2725;"Male";106;6.4;4.3
2725;"Male";104;4.9;8.2
2725;"Male";107;4;4.7
2725;"Female";112;6.2;11.2
2725;"Male";111;2.9;3.6
2725;"Female";111;2.5;2.3
2725;"Female";104;4.2;9.2
2725;"Female";111;2.3;3
2725;"Female";109;3.9;4.5
2725;"Female";108;3.5;3.5
2725;"Male";103;3.3;6.7
2725;"Female";101;6.4;11.2
2725;"Female";99;2.9;2.6
2725;"Female";106;4.4;8.4
2725;"Male";101;6.4;7.4
2725;"Male";109;2.8;2.7
2725;"Female";110;3.5;2.6
2725;"Male";103;4.4;4.1
2725;"Male";109;4.6;3
2725;"Male";111;5.2;4
2725;"Female";102;4.3;5.4
2725;"Male";105;4.9;4.2
2725;"Male";110;8.3;4.8
2725;"Female";112;4.4;2.6
2725;"Female";103;4.4;6.8
2725;"Female";107;8.2;5
2725;"Female";106;4.3;3.8
2725;"Male";105;3.9;3.1
2725;"Male";107;2.5;3.1
2725;"Male";111;8.9;4.5
2725;"Female";101;4.8;3.5
2725;"Male";111;5.8;6.2
2725;"Male";101;5;3.5
2725;"Male";109;12;11
2725;"Male";107;4.6;3.14
2725;"Female";107;5;6.6
2725;"Male";107;7.8;3.4
2725;"Male";109;4.1;6.2
2725;"Female";108;2.5;2.2
2725;"Male";113;4.9;4.1
2725;"Male";110;2.7;3.3
2725;"Male";104;2.4;2.4
2725;"Female";106;12;11.2
2725;"Male";112;4.3;5.1
2725;"Male";107;3.1;3.7
2725;"Female";112;2.2;3.1
2725;"Male";110;4.9;6.7
2725;"Female";110;2.9;2.5
2725;"Male";110;6.4;6.2
2751;"Male";109;4.5;5
2751;"Male";108;4.8;8.4
2751;"Female";111;3.1;3
2751;"Male";102;6.3;3.5
2751;"Male";108;4.9;11.2
2751;"Female";112;3;2.8
2751;"Female";111;4.8;5.7
2751;"Male";102;2.6;2.7
2751;"Female";101;3.7;5.4
2751;"Female";103;3.1;3.9
2751;"Female";108;4.5;4.5
2751;"Male";103;4.1;5.1
2751;"Female";109;3.9;3.2
2751;"Female";102;5.8;7.2
2751;"Female";111;2.9;6
2751;"Female";98;3.2;3.8
2751;"Female";105;3.2;5.5
2751;"Male";103;3;6
2751;"Female";105;9.2;8.4
2751;"Female";102;2.5;2.9
2751;"Female";112;2.6;4.2
2751;"Male";113;4.5;7.5
2751;"Male";116;3.1;2.5
2751;"Female";101;3.7;4
2751;"Male";112;10.6;6.7
2751;"Male";107;4.8;6.2
2751;"Female";102;4.8;6.7
2751;"Female";110;3.6;3.9
2751;"Female";112;7.2;5.1
2751;"Female";102;5.8;5
2751;"Male";101;12;4.7
2751;"Male";102;3.1;6
2751;"Male";109;10.6;7.3
2751;"Male";111;3.7;3.2
2751;"Female";106;2.1;11.2
2751;"Male";108;4.8;6.7
2751;"Female";107;12;3.4
2751;"Female";104;3.1;2.9
2751;"Female";100;3.3;3.7
2751;"Male";110;12;6.7
2751;"Male";110;2.9;3.9
2751;"Female";112;4;6.8
2751;"Male";101;6.3;11.2
2751;"Female";104;12;10.9
2751;"Male";110;7.8;3.3
2751;"Female";99;4.2;6
2751;"Female";107;6.2;3.6
2751;"Female";100;2.8;3.5
2751;"Male";112;8.7;5.2
2751;"Female";101;5.8;8.2
2751;"Female";102;2.8;3
2751;"Male";107;3.9;2.9
2751;"Male";111;4.2;5.4
2751;"Female";103;3.7;3.6
2751;"Male";107;4.2;4.6
2751;"Female";109;3.7;4.7
2751;"Male";106;6.4;11
2751;"Male";107;3.3;6.7
2751;"Female";101;8.7;11.2
2751;"Female";112;2.7;3
2751;"Female";107;4.2;7.5
2751;"Female";107;8.7;9.2
2751;"Female";112;12;4.9
2751;"Male";105;12;11.2
2751;"Female";98;4.8;4.9
2751;"Male";107;6.4;5
2751;"Female";108;6.4;4
2751;"Female";102;4.9;11
2751;"Male";106;3.7;3.1
2751;"Male";109;3.5;3.1
2751;"Male";108;5;6.2
2751;"Female";107;9.2;4.2
2751;"Male";101;4.9;6.7
2751;"Female";102;12;11.2
2751;"Female";109;5.2;6.7
2751;"Male";108;2.1;2.1
2751;"Male";101;4.4;2.7
2751;"Female";103;3;2.8
2751;"Female";112;6.4;6.2
2751;"Female";110;3.9;4.33
2751;"Male";110;6.4;6.2
2761;"Female";108;3.7;3.6
2761;"Female";102;2.7;3.2
2761;"Female";108;4.2;11
2761;"Male";106;4.9;11
2761;"Female";101;4.8;6.2
2761;"Male";111;2.2;3.3
2761;"Female";101;7;4.5
2761;"Female";107;12;5.4
2761;"Male";104;4.4;3
2761;"Female";108;8.7;3.9
2761;"Male";111;7.8;8
2761;"Female";111;4.9;5.5
2761;"Female";110;4.4;4
2761;"Female";107;6.3;8.4
2761;"Female";108;8.7;5
2761;"Female";108;4;4.4
2761;"Male";106;4.5;2.6
2761;"Male";109;6.4;7.5
2761;"Male";111;4.9;6.8
2761;"Male";111;4.3;11
2761;"Male";109;10.6;11.2
2761;"Female";105;4.3;4.7
2761;"Male";105;2.7;2.9
2761;"Male";108;3.8;6.2
2761;"Female";115;3.3;4.4
2761;"Female";112;4.8;4.9
2761;"Female";107;4.3;11.2
2761;"Male";107;4.3;11.2
2761;"Male";106;2.8;4.7
2761;"Male";108;4.5;6.2
2761;"Female";103;3.7;5
2761;"Female";110;3.7;4.1
2761;"Female";105;8.7;6.3
2761;"Male";101;2.9;3.3
2761;"Male";101;5;5.5
2761;"Male";111;4.4;5.5
2761;"Male";103;5.8;5
2761;"Female";106;10.6;11.2
2761;"Male";112;6.4;4.6
2761;"Female";110;6.4;5.5
2761;"Female";115;2;4.4
2761;"Female";102;4.9;3.4
2761;"Male";102;8.2;5
2761;"Female";102;6.6;4.2
2761;"Female";108;5;3.8
2761;"Female";105;7;6.7
2761;"Female";109;2.7;2
2761;"Female";101;8.2;6.7
2761;"Female";95;4.4;3.7
2761;"Female";111;2.7;2.1
2761;"Female";112;6.4;6.3
2761;"Male";109;10.6;11
2761;"Female";107;4.2;3.5
2761;"Male";113;2;3.2
2761;"Male";106;12;6.7
2761;"Male";106;4.3;3.5
2761;"Male";111;10.6;7.4
2761;"Male";119;3.1;3.1
2761;"Female";112;1.6;3
2761;"Female";102;4.7;4.8
2761;"Female";102;3.5;3.4
2761;"Female";105;3.1;5
2761;"Female";111;5.8;4.8
2761;"Female";101;2.7;3.1
2761;"Male";108;4.5;4.1
2761;"Female";113;3.6;6.3
2761;"Female";106;4.8;4
2761;"Female";109;4.4;5
2761;"Female";101;8.22;5.4
2761;"Female";101;3.9;11.2
2761;"Female";110;6.4;11.2
2761;"Female";110;2;2.7
2761;"Female";108;3.5;5
2761;"Male";109;8.2;11.2
2761;"Male";103;2;2.2
2761;"Male";114;2.5;6.7
2761;"Female";102;3.5;7.5
2761;"Female";109;2.5;3.6
2761;"Male";110;3.8;6.3
2761;"Male";110;12;11.2
2761;"Male";112;12;11.2
2761;"Male";109;6.4;5
2761;"Male";113;2.6;6.2
2761;"Male";96;2;2.8
2761;"Male";105;12;11.2
2761;"Male";102;2.7;5.2
2761;"Male";102;3.5;5
2761;"Female";110;2.1;1.9
2761;"Female";108;2.2;2.4
2761;"Female";108;12;4
2761;"Female";107;9.2;1.8
2761;"Female";112;2.9;1.9
2761;"Female";102;10.6;11.2
2761;"Female";105;7.6;6.3
2761;"Female";110;2.5;2.8
2763;"Male";107;6.4;4.1
2763;"Male";102;6.4;4.7
2763;"Male";104;4.2;7.5
2763;"Female";107;3.7;3.6
2763;"Female";107;3.3;3.5
2763;"Female";112;3.2;4.4
2763;"Female";110;2.4;3.4
2763;"Female";104;4.8;6.9
2763;"Female";103;3.2;3.6
2763;"Male";101;5.2;7.6
2763;"Male";113;6.4;11.2
2763;"Male";111;3.5;3.2
2763;"Female";103;5.8;4.6
2763;"Male";120;4.9;3.6
2763;"Female";104;3.7;3
2763;"Female";111;4.2;4
2763;"Female";111;4.3;6.6
2763;"Male";102;3.4;2.6
2763;"Male";109;4.5;3.5
2763;"Male";102;3;3.4
2763;"Male";107;4.3;2.3
2763;"Male";114;8.2;5.4
2763;"Male";107;4.5;3.3
2763;"Female";112;3.1;4.6
2763;"Female";104;3.2;2.9
2763;"Male";123;4.4;3.1
2763;"Male";112;12;3.8
2763;"Male";111;4.1;1.3
2763;"Female";105;4.8;4.7
2763;"Female";100;4.8;5.5
2763;"Male";109;6.4;11
2763;"Male";113;2;2
2763;"Female";110;4.5;4.2
2763;"Female";109;5.2;8.4
2763;"Female";110;6.3;3.3
2763;"Female";94;3.4;3.8
2763;"Male";100;6.4;2.8
2763;"Male";100;7.2;3.1
2763;"Male";113;4.9;11.2
2763;"Female";101;4.9;2.6
2763;"Male";110;3.9;2.8
2763;"Male";112;4.8;4.2
2763;"Female";102;6.4;7.4
2763;"Male";107;6.4;7.5
2763;"Male";114;2.8;7.5
2763;"Female";101;3.8;3.9
2763;"Female";112;1.9;2.6
2763;"Male";101;3.7;3.8
2763;"Male";109;3.6;6.8
2763;"Male";111;2.9;5.5
2763;"Female";101;4.4;3.8
2763;"Male";108;4.1;4.8
2763;"Male";123;2.4;3.2
2763;"Female";123;2.9;4.4
2763;"Female";110;6.4;4.2
2763;"Female";102;8.2;6.7
2763;"Male";104;2.4;5
2763;"Male";116;3.5;3.4
2763;"Female";121;4;3
2763;"Female";112;4.1;4.7
2763;"Male";103;4;9.3
2763;"Male";104;4.8;4.3
2763;"Female";102;3.1;4.2
2763;"Male";105;4.9;6.7
2763;"Male";110;2.8;3
2763;"Male";105;4.3;3.1
2763;"Female";121;2;3.2
2763;"Male";104;4.9;7.5
2763;"Female";111;5.8;7.5
2763;"Male";110;3.8;4.3
2763;"Male";113;2.8;1.9
2763;"Female";111;6.3;7.5
2763;"Male";105;6.4;5
2763;"Female";114;4.3;4.7
2763;"Female";104;4.3;4.1
2763;"Female";100;8.3;11.2
2763;"Male";110;4.8;4
2815;"Male";102;3.4;6.8
2815;"Female";105;4.3;4.6
2815;"Male";101;3.9;3.1
2815;"Male";105;3.5;5
2815;"Female";106;3.8;3.1
2815;"Male";107;5.8;11.2
2815;"Male";105;6.4;4.6
2815;"Female";105;1.8;2.4
2815;"Male";117;2.6;2.9
2815;"Male";107;8.2;5.1
2815;"Male";106;3.3;6.4
2815;"Female";106;6.4;4.6
2815;"Female";107;2.8;3.2
2815;"Male";107;3.6;2.9
2815;"Female";106;4.8;9.3
2815;"Female";111;3.5;3.1
2815;"Female";106;6.4;3.5
2815;"Female";113;4.7;3.9
2815;"Male";113;3;1.9
2815;"Male";113;1.8;2.5
2815;"Female";112;4.6;3.5
2815;"Female";108;4.1;8.9
2815;"Female";104;3.5;5
2815;"Female";101;3.5;6.3
2815;"Female";103;3.3;3.7
2815;"Male";103;2.4;3
2815;"Male";109;3.2;2.8
2815;"Female";105;4.2;6
2815;"Female";109;12;4.9
2815;"Female";103;5;5
2815;"Female";111;3.7;4.8
2815;"Male";111;4.8;4.6
2815;"Male";108;2.1;3.3
2815;"Male";112;4.3;6.2
2815;"Female";107;4;6.7
2815;"Female";107;10.6;3.7
2815;"Female";104;1.4;2.7
2815;"Male";114;3.6;3
2815;"Male";107;2.5;2.7
2815;"Male";115;5.2;4.4
2815;"Female";109;4.8;4.6
2815;"Male";106;3.1;4.3
2815;"Female";116;2.7;2.8
2815;"Female";102;3.9;3.4
2815;"Male";110;5.8;3.4
2815;"Female";107;4.1;3.1
2815;"Female";104;3.7;3.4
2815;"Female";103;6.4;4.6
2815;"Female";111;6.4;4.6
2815;"Male";110;4.5;7.5
2815;"Male";106;4.5;4
2815;"Male";108;4.9;3.9
2815;"Female";107;6.4;5
2815;"Male";102;2.9;2.3
2815;"Male";103;3.9;3.3
2815;"Male";108;4.9;4.3
2815;"Female";100;3.7;3.2
2815;"Male";109;3.1;3.7
2815;"Male";109;2.9;2.9
2815;"Male";107;9.2;6.2
2815;"Female";106;2.3;1.8
2815;"Female";109;5;3.2
2815;"Male";107;2.7;2.3
2815;"Female";106;8.3;6.2
2815;"Female";112;3.7;3
2815;"Female";110;3.2;2
2815;"Male";110;6.4;4.2
2815;"Male";103;2.1;3
2815;"Female";103;1.5;1.9
2815;"Female";109;3.9;3.5
2815;"Male";109;3.8;4.5
2815;"Female";104;2.8;3
2815;"Male";108;4.8;5.4
2815;"Male";111;4;2.8
2815;"Male";102;3.9;5.4
2815;"Female";101;4.8;2.8
2815;"Male";103;3.3;2.8
2815;"Male";106;2;2
2815;"Male";104;8.2;4.7
2815;"Female";108;4.2;5.4
2815;"Female";103;2.1;1.6
2815;"Male";113;4.9;3.7
2815;"Male";111;4.4;11.2
2815;"Male";107;3.1;4.5
2815;"Female";107;2.7;7.3
2815;"Male";108;4;4.5
2815;"Female";108;3.8;7.5
2815;"Female";111;7;11
2815;"Male";108;4.6;3.1
2815;"Male";108;2.4;2.3
2815;"Male";110;5.2;11.2
2815;"Male";106;3.3;2.9
2815;"Female";102;4.5;2.7
2815;"Female";124;2.8;2.8
2815;"Female";106;4.9;2.3
2815;"Male";110;3.2;2.6
2815;"Male";104;2.6;1.9
2815;"Male";121;1.5;1.1
2815;"Male";104;1.9;1.2
2815;"Female";103;6.4;6.6
2815;"Female";103;3.4;2.4
2815;"Male";95;2.7;4
2815;"Female";103;6.4;3.4
2815;"Male";100;2.5;1.1
2815;"Female";110;6.4;11
2815;"Female";97;3;2.5
2815;"Male";110;5;3.1
2815;"Male";102;3.8;4.2
2815;"Female";109;2.8;3.8
2815;"Male";104;4.7;3.3
2815;"Female";110;2.6;2.7
2815;"Male";102;4.3;3.1
2815;"Male";112;3.2;4.2
2815;"Female";101;3.7;4.9
2815;"Female";120;3.7;2.6
2815;"Female";107;2.3;2.3
2815;"Male";109;4.1;4.2
2815;"Male";101;6.7;2.2
2815;"Female";111;6.4;6.7
2815;"Female";108;6.4;3.7
2815;"Female";106;3.3;4.5
2815;"Female";111;1.9;2.9
2815;"Male";112;4.1;4.1
2815;"Female";102;6.7;3.1
2832;"Female";120;2.9;3
2832;"Male";104;3.7;3.8
2832;"Female";110;3.6;4.2
2832;"Male";107;1.7;2.1
2832;"Male";108;1.6;2.3
2832;"Male";108;3.1;4.9
2832;"Female";101;2.5;2.3
2832;"Female";101;1.8;2.7
2832;"Male";111;1.5;1.6
2832;"Female";103;0.4;1.9
2832;"Female";102;3.7;3.4
2832;"Female";111;4.8;3.3
2832;"Female";101;2.1;3.3
2832;"Male";111;3.5;4.4
2832;"Female";103;1.4;2
2832;"Male";111;4.5;3.8
2832;"Female";111;2.7;6.4
2832;"Male";107;4.8;2.9
2832;"Female";106;4;3.4
2832;"Male";120;3.8;3
2832;"Female";107;7;2.9
2832;"Male";103;6.4;5
2832;"Male";106;5.8;3.1
2832;"Female";108;3.1;4.4
2832;"Male";118;1.8;2.8
2832;"Female";108;2.8;2.3
2832;"Male";104;3;2.9
2832;"Male";111;1.9;2.4
2832;"Female";109;3.4;3.7
2832;"Male";112;1.6;1.7
2832;"Male";110;3;4.2
2832;"Female";111;2.6;4
2832;"Male";104;6.5;6.9
2832;"Female";107;0.6;0.6
2832;"Male";105;0.9;1.6
2832;"Male";107;3.8;5.4
2832;"Male";111;4.7;2.7
2832;"Male";111;4.3;3.1
2832;"Female";105;3;3.1
2832;"Female";106;2.8;2.5
2832;"Female";112;4.3;6.3
2833;"Female";112;4.3;6.2
2833;"Female";101;7.2;3.8
2833;"Female";104;5;4.7
2833;"Female";104;6.2;3.9
2833;"Male";104;7.5;3.3
2833;"Male";115;3.7;3.7
2833;"Male";108;4.4;3.1
2833;"Male";110;3.9;7.4
2833;"Female";124;2;2.7
2833;"Female";113;4.9;6.2
2833;"Male";112;6.4;5.2
2833;"Male";110;4.7;6.2
2833;"Female";109;4.8;6
2833;"Female";108;4.1;4.9
2833;"Female";104;2.7;3.2
2833;"Female";116;4.1;2.8
2833;"Male";114;3.9;4.6
2833;"Female";113;4.8;8.2
2833;"Female";116;2.4;4.1
2833;"Female";106;4.5;3.7
2847;"Male";110;4.2;3.5
2847;"Female";106;4.8;5.2
2847;"Female";114;4.1;2.4
2847;"Female";105;4.9;11.2
2847;"Female";106;3.4;4.5
2847;"Male";102;3.9;7.2
2847;"Male";121;4.3;1.8
2847;"Male";106;5;4.5
2847;"Male";116;6.4;8.2
2847;"Male";116;3.5;4.6
2847;"Male";106;5.2;2.3
2847;"Female";117;2.9;2.2
2847;"Male";111;12;8.2
2847;"Male";120;4.3;3.2
2847;"Female";102;3;2.9
2847;"Male";104;3.4;3.6
2847;"Male";122;2;2.7
2847;"Female";106;3.8;11.2
2847;"Female";107;8.3;11
2847;"Male";113;1.5;1.9
2847;"Female";111;6.4;4.4
2847;"Male";109;4.3;4.6
2847;"Male";116;2;4
2847;"Male";110;7;3.4
2847;"Female";110;5.2;4.7
2847;"Male";110;3.3;3.3
2847;"Male";111;4.9;6.3
2847;"Male";112;4.4;2.7
2847;"Female";108;2.2;2.8
2847;"Female";114;3.3;3.3
2847;"Female";113;12;11.2
2847;"Male";104;4;2.5
2847;"Female";112;3.9;3.1
2847;"Male";103;2.5;2.5
