	Latitude	Longitude	Code Postal	Code INSEE	Code Région	Nom Ville	MAJ
43.916667	4.083333	30260	30066	91	Cannes-et-Clairan	CANNES ET CLAIRAN:Cannes et Clairan
49.933333	1.766667	80140	80169	11	Cannessières	CANNESSIERES:Cannessieres:
43.616667	-0.05	32400	32074	91	Cannet	CANNET
49.6	2.8	60310	60127	22	Canny-sur-Matz	CANNY SUR MATZ:Canny sur Matz
49.6	1.716667	60220	60128	22	Canny-sur-Thérain	CANNY SUR THERAIN:Canny sur Thérain:Canny sur Therain:Canny-sur-Therain:
42.65	2.833333	66680	66038	91	Canohès	CANOHES:Canohes:
49.083333	-0.1	14270	14133	25	Canon	CANON
49.8	0.6	76450	76156	23	Canouville	CANOUVILLE
50.15	3.166667	59267	59125	31	Cantaing-sur-Escaut	CANTAING SUR ESCAUT:Cantaing sur Escaut
43.766667	7.316667	6340	6031	93	Cantaron	CANTARON
49.466667	5.933333	54190	54908	41	Cantebonne	CANTEBONNE
49.45	1.033333	76380	76157	23	Canteleu	CANTELEU
49.133333	-0.133333	14370	14134	25	Canteloup	CANTELOUP
45.033333	-0.65	33460	33091	72	Cantenac	CANTENAC
47.533333	-0.566667	49460	49055	52	Cantenay-Épinard	CANTENAY EPINARD:Cantenay Épinard:Cantenay Epinard:Cantenay-Epinard:
49.233333	1.583333	27420	27128	23	Cantiers	CANTIERS
49.666667	2.5	80500	80170	11	Cantigny	CANTIGNY
45.4	0.65	24530	24079	72	Cantillac	CANTILLAC
50.3	3.116667	59169	59126	31	Cantin	CANTIN
44.833333	2.816667	12420	12051	73	Cantoin	CANTOIN
44.683333	-0.233333	33760	33092	72	Cantois	CANTOIS
43.25	1.533333	9700	9076	73	Canté	CANTE:Cante:
49.35	-1.633333	50580	50097	25	Canville-la-Rocque	CANVILLE LA ROCQUE:Canville la Rocque
49.766667	0.833333	76560	76158	23	Canville-les-Deux-Églises	CANVILLE LES DEUX EGLISES:Canville les Deux Églises:Canville les Deux Eglises:Canville-les-Deux-Eglises:
49.783333	0.633333	76450	76159	23	Cany-Barville	CANY BARVILLE:Cany Barville
50.133333	1.883333	80132	80171	11	Caours	CAOURS
43.716667	7.4	6320	6032	93	Cap-d'Ail	CAP D AIL:Cap d'Ail
43.1	-0.3	64800	64164	72	Capbis	CAPBIS
43.633333	-1.433333	40130	40065	72	Capbreton	CAPBRETON
44.566667	2.083333	12700	12052	73	Capdenac-Gare	CAPDENAC GARE:Capdenac Gare
44.683333	0.916667	24540	24080	72	Capdrot	CAPDROT
50.233333	3.55	59213	59127	31	Capelle	CAPELLE
50.35	2.616667	62690	62211	31	Capelle-Fermont	CAPELLE FERMONT:Capelle Fermont
50.333333	2	62140	62212	31	Capelle-lès Hesdin	CAPELLE LES HESDIN:Capelle lès Hesdin:Capelle les Hesdin:Capelle-les Hesdin:
43.183333	2.566667	11700	11068	91	Capendu	CAPENDU
43.333333	1.25	31410	31104	72	Capens	CAPENS
43.333333	3.033333	34310	34052	91	Capestang	CAPESTANG
44.7	-0.333333	33550	33093	72	Capian	CAPIAN
50.65	2.966667	59160	59128	31	Capinghem	CAPINGHEM
44.783333	0.15	33220	33094	72	Caplong	CAPLONG
42.8	1.6	9400	9077	73	Capoulet-et-Junac	CAPOULET ET JUNAC:Capoulet et Junac
49.066667	6.85	57450	57122	41	Cappel	CAPPEL
50.516667	3.166667	59242	59129	31	Cappelle-en-Pévèle	CAPPELLE EN PEVELE:Cappelle en Pévèle:Cappelle en Pevele:Cappelle-en-Pevele:
51	2.35	59180	59131	31	Cappelle-la-Grande	CAPPELLE LA GRANDE:Cappelle la Grande
49.916667	2.75	80340	80172	11	Cappy	CAPPY
44.283333	-0.25	33840	33095	72	Captieux	CAPTIEUX
43.1	0.316667	65130	65127	72	Capvern	CAPVERN
43.5	1.7	31460	31105	72	Caragoudes	CARAGOUDES
43.533333	1.766667	31460	31106	72	Caraman	CARAMAN
42.733333	2.566667	66720	66039	91	Caramany	CARAMANY
48.666667	-3.916667	29660	29023	53	Carantec	CARANTEC
49.066667	-1.233333	50570	50098	25	Carantilly	CARANTILLY
44.533333	1.933333	46160	46056	73	Carayac	CARAYAC
47.733333	-1.216667	49420	49056	52	Carbay	CARBAY
43.616667	2.15	81570	81058	11	Carbes	CARBES
41.666667	9.133333	20170	20061	94	Carbini	CARBINI
44.883333	-0.5	33560	33096	72	Carbon-Blanc	CARBON BLANC:Carbon Blanc
43.3	1.233333	31390	31107	72	Carbonne	CARBONNE
42.033333	8.95	20133	20062	94	Carbuccia	CARBUCCIA
49.233333	-0.6	14740	14135	25	Carcagny	CARCAGNY
42.716667	2.116667	9460	9078	73	Carcanières	CARCANIERES:Carcanieres:
45.083333	-1.05	33121	33097	72	Carcans	CARCANS
43.85	-0.783333	40400	40066	72	Carcarès-Sainte-Croix	CARCARES SAINTE CROIX:Carcarès Sainte Croix:Carcares Sainte Croix:Carcares-Sainte-Croix:
43.216667	2.35	11000	11069	91	Carcassonne	CARCASSONNE
43.883333	-0.8	40400	40067	72	Carcen-Ponson	CARCEN PONSON:Carcen Ponson
43.466667	6.183333	83570	83032	11	Carcès	CARCES:Carces:
44.683333	2	46100	46057	73	Cardaillac	CARDAILLAC
44.683333	-0.333333	33410	33098	72	Cardan	CARDAN
43.2	0.683333	31350	31108	72	Cardeilhac	CARDEILHAC
43.266667	-0.583333	64360	64165	72	Cardesse	CARDESSE
44.016667	4.083333	30350	30068	91	Cardet	CARDET
42.7	9.433333	20200	20944	94	Cardo	CARDO
41.866667	8.983333	20190	20064	94	Cardo-Torgia	CARDO TORGIA:Cardo Torgia
49.95	2.35	80260	80173	11	Cardonnette	CARDONNETTE
49.35	-1.066667	14230	14136	25	Cardonville	CARDONVILLE
48.283333	-1.883333	35190	35050	53	Cardroc	CARDROC
48.383333	-0.9	53120	53047	52	Carelles	CARELLES
50.383333	2.7	62144	62213	31	Carency	CARENCY
44.916667	1.733333	46110	46058	73	Carennac	CARENNAC
49.3	-1.233333	50500	50099	25	Carentan	CARENTAN
47.816667	-2.133333	56910	56033	53	Carentoir	CARENTOIR
41.716667	9.05	20164	20066	94	Cargiaca	CARGIACA
42.133333	8.583333	20130	20065	94	Cargèse	CARGESE:Cargese:
48.283333	-3.583333	29270	29024	53	Carhaix-Plouguer	CARHAIX PLOUGUER:Carhaix Plouguer
49.633333	5.166667	8110	8090	21	Carignan	CARIGNAN
47.916667	3.85	89360	89062	11	Carisey	CARISEY
43.15	1.4	9130	9079	73	Carla-Bayle	CARLA BAYLE:Carla Bayle
42.966667	1.766667	9300	9080	73	Carla-de-Roquefort	CARLA DE ROQUEFORT:Carla de Roquefort
44.883333	2.566667	15130	15028	83	Carlat	CARLAT
43.633333	3.233333	34600	34053	91	Carlencas-et-Levas	CARLENCAS ET LEVAS:Carlencas et Levas
49.516667	3.016667	60170	60129	22	Carlepont	CARLEPONT
49.166667	6.716667	57490	57123	41	Carling	CARLING
43.3	2.116667	11170	11070	91	Carlipa	CARLIPA
44.716667	1.616667	46500	46059	73	Carlucet	CARLUCET
43.883333	2.116667	81990	81059	11	Carlus	CARLUS
44.883333	1.35	24370	24081	72	Carlux	CARLUX
50.65	1.7	62830	62214	31	Carly	CARLY
44.05	2.15	81400	81060	11	Carmaux	CARMAUX
47.583333	-3.083333	56340	56034	53	Carnac	CARNAC
44.416667	1.25	46140	46060	73	Carnac-Rouffiac	CARNAC ROUFFIAC:Carnac Rouffiac
43.816667	3.983333	30260	30069	91	Carnas	CARNAS
48.516667	-1.35	50240	50100	25	Carnet	CARNET
48.9	2.716667	77400	77062	11	Carnetin	CARNETIN
49.666667	-1.45	50330	50101	25	Carneville	CARNEVILLE
50.516667	2.966667	59112	59133	31	Carnin	CARNIN
43.966667	5.6	4150	4038	93	Carniol	CARNIOL
50.166667	3.35	59217	59132	31	Carnières	CARNIERES:Carnieres:
43.533333	3.983333	34280	34926	91	Carnon-Plage	CARNON PLAGE:Carnon Plage
43.3	6.183333	83660	83033	11	Carnoules	CARNOULES
49.983333	2.75	80300	80175	11	Carnoy	CARNOY
48.366667	-3.516667	22160	22031	53	Carnoët	CARNOET:Carnoet:
43.15	-1.216667	64220	64166	72	Caro	CARO
48.75	-1.55	50740	50102	25	Carolles	CAROLLES
44.116667	5.1	84330	84030	93	Caromb	CAROMB
48.616667	-2.483333	22430	22907	53	Caroual	CAROUAL
44.05	5.05	84200	84031	93	Carpentras	CARPENTRAS
42.35	9.383333	20229	20067	94	Carpineto	CARPINETO
49.183333	-0.45	14650	14137	25	Carpiquet	CARPIQUET
49.366667	-1.333333	50480	50103	25	Carquebut	CARQUEBUT
47.3	-1.5	44470	44026	52	Carquefou	CARQUEFOU
43.083333	6.083333	83320	83034	11	Carqueiranne	CARQUEIRANNE
48.95	2.033333	78955	78123	11	Carrières-sous-Poissy	CARRIERES SOUS POISSY:Carrières sous Poissy:Carrieres sous Poissy:Carrieres-sous-Poissy:
48.916667	2.183333	78420	78124	11	Carrières-sur-Seine	CARRIERES SUR SEINE:Carrières sur Seine:Carrieres sur Seine:Carrieres-sur-Seine:
43.333333	5.033333	13500	13900	93	Carro	CARRO
43.8	7.183333	6510	6033	93	Carros	CARROS
48.566667	-0.15	61320	61074	25	Carrouges	CARROUGES
43.333333	5.15	13620	13021	93	Carry-le-Rouet	CARRY LE ROUET:Carry le Rouet
43.466667	-0.283333	64160	64167	72	Carrère	CARRERE:Carrere:
49.7	2.833333	80700	80176	11	Carrépuis	CARREPUIS:Carrepuis:
45.133333	-0.616667	33390	33100	72	Cars	CARS
44.833333	1.25	24200	24082	72	Carsac-Aillac	CARSAC AILLAC:Carsac Aillac
44.95	0.1	24610	24083	72	Carsac-de-Gurson	CARSAC DE GURSON:Carsac de Gurson
44.233333	4.583333	30130	30070	91	Carsan	CARSAN
49.133333	0.666667	27300	27131	23	Carsix	CARSIX
47.616667	7.216667	68130	68062	72	Carspach	CARSPACH
45.183333	-0.583333	33390	33101	72	Cartelègue	CARTELEGUE:Cartelegue:
42.35	9.283333	20244	20068	94	Carticasi	CARTICASI
50.1	3.85	59244	59134	31	Cartignies	CARTIGNIES
49.916667	3.016667	80200	80177	11	Cartigny	CARTIGNY
49.233333	-1	14330	14138	25	Cartigny-l'Épinay	CARTIGNY L EPINAY:Cartigny l'Épinay:Cartigny l'Epinay:Cartigny-l'Epinay:
48.933333	-0.866667	14350	14139	25	Carville	CARVILLE
49.716667	0.716667	76560	76161	23	Carville-Pot-de-Fer	CARVILLE POT DE FER:Carville Pot de Fer
49.566667	0.816667	76190	76160	23	Carville-la-Folletière	CARVILLE LA FOLLETIERE:Carville la Folletière:Carville la Folletiere:Carville-la-Folletiere:
50.483333	2.966667	62220	62215	31	Carvin	CARVIN
44.783333	1.066667	24170	24084	72	Carvès	CARVES:Carves:
42.45	9.366667	20237	20069	94	Casabianca	CASABIANCA
42.066667	8.783333	20111	20070	94	Casaglione	CASAGLIONE
41.75	8.933333	20140	20071	94	Casalabriva	CASALABRIVA
42.433333	9.416667	20215	20072	94	Casalta	CASALTA
42.316667	9	20224	20073	94	Casamaccioli	CASAMACCIOLI
42.516667	9.433333	20290	20945	94	Casamozza	CASAMOZZA
42.25	9.166667	20250	20074	94	Casanova	CASANOVA
42.983333	2.75	11360	11071	91	Cascastel-des-Corbières	CASCASTEL DES CORBIERES:Cascastel des Corbières:Cascastel des Corbieres:Cascastel-des-Corbieres:
42.616667	2.616667	66130	66040	91	Casefabre	CASEFABRE
43.883333	5.483333	84750	84032	93	Caseneuve	CASENEUVE
42.783333	2.783333	66600	66041	91	Cases-de-Pène	CASES DE PENE:Cases de Pène:Cases de Pene:Cases-de-Pene:
43.483333	-1	64270	64169	72	Cassaber	CASSABER
43.233333	0.8	31420	31109	72	Cassagnabère-Tournas	CASSAGNABERE TOURNAS:Cassagnabère Tournas:Cassagnabere Tournas:Cassagnabere-Tournas:
44.266667	3.75	48400	48036	91	Cassagnas	CASSAGNAS
43.116667	0.983333	31260	31110	72	Cassagne	CASSAGNE
42.75	2.616667	66720	66042	91	Cassagnes	CASSAGNES
44.166667	2.533333	12120	12057	73	Cassagnes-Bégonhès	CASSAGNES BEGONHES:Cassagnes Bégonhès:Cassagnes Begonhes:Cassagnes-Begonhes:
43.383333	2.616667	34210	34054	91	Cassagnoles	CASSAGNOLES
43.9	0.316667	32100	32075	91	Cassaigne	CASSAIGNE
42.95	2.3	11190	11073	91	Cassaignes	CASSAIGNES
44.683333	2.383333	15340	15029	83	Cassaniouze	CASSANIOUZE
42.533333	8.883333	20214	20076	94	Cassano	CASSANO
50.8	2.483333	59670	59135	31	Cassel	CASSEL
43.766667	-0.866667	40380	40068	72	Cassen	CASSEN
44.45	0.616667	47440	47049	72	Casseneuil	CASSENEUIL
44.583333	-0.116667	33190	33102	72	Casseuil	CASSEUIL
44.3	0.8	47340	47050	72	Cassignas	CASSIGNAS
43.216667	5.533333	13260	13022	93	Cassis	CASSIS
47.383333	-1.55	44390	44027	52	Casson	CASSON
44.716667	2.833333	12210	12058	73	Cassuéjouls	CASSUEJOULS:Cassuejouls:
48.166667	-4.133333	29150	29025	53	Cast	CAST
42.666667	9.216667	20217	20948	94	Casta	CASTA
43.233333	1.35	31310	31111	72	Castagnac	CASTAGNAC
43.8	7.233333	6670	6034	93	Castagniers	CASTAGNIERS
43.45	-0.983333	64270	64170	72	Castagnède	CASTAGNEDE:Castagnede:
43.583333	-0.65	40700	40069	72	Castaignos-Souslens	CASTAIGNOS SOUSLENS:Castaignos Souslens
43.8	-0.35	40270	40070	72	Castandet	CASTANDET
44.266667	1.95	82160	82029	11	Castanet	CASTANET
43.516667	1.5	31320	31113	72	Castanet-Tolosan	CASTANET TOLOSAN:Castanet Tolosan
43.666667	2.966667	34610	34055	91	Castanet-le-Haut	CASTANET LE HAUT:Castanet le Haut
43.4	2.483333	11160	11075	91	Castans	CASTANS
43.416667	-0.516667	64170	64171	72	Casteide-Cami	CASTEIDE CAMI:Casteide Cami
43.516667	-0.566667	64370	64172	72	Casteide-Candau	CASTEIDE CANDAU:Casteide Candau
43.383333	-0.016667	64460	64173	72	Casteide-Doat	CASTEIDE DOAT:Casteide Doat
42.533333	2.4	66820	66043	91	Casteil	CASTEIL
43.616667	-0.783333	40330	40074	72	Castel-Sarrazin	CASTEL SARRAZIN:Castel Sarrazin
43.183333	0.35	65330	65128	72	Castelbajac	CASTELBAJAC
43.033333	0.916667	31160	31114	72	Castelbiague	CASTELBIAGUE
44.183333	0.716667	47240	47051	72	Castelculier	CASTELCULIER
44.5	1.216667	46140	46062	73	Castelfranc	CASTELFRANC
43.35	0.9	31230	31115	72	Castelgaillard	CASTELGAILLARD
43.7	1.433333	31780	31116	72	Castelginest	CASTELGINEST
44.316667	0.1	47700	47052	72	Casteljaloux	CASTELJALOUX
44.4	4.183333	7460	7046	82	Casteljau	CASTELJAU
44.316667	0.683333	47340	47053	72	Castella	CASTELLA
43.85	6.516667	4120	4039	93	Castellane	CASTELLANE
43.8	7.5	6500	6035	93	Castellar	CASTELLAR
42.466667	9.466667	20213	20077	94	Castellare-di-Casinca	CASTELLARE DI CASINCA:Castellare di Casinca
42.3	9.25	20212	20078	94	Castellare-di-Mercurio	CASTELLARE DI MERCURIO:Castellare di Mercurio
43.85	5.483333	84400	84033	93	Castellet	CASTELLET
43.983333	6.766667	4320	4042	93	Castellet-lès-Sausses	CASTELLET LES SAUSSES:Castellet lès Sausses:Castellet les Sausses:Castellet-les-Sausses:
44.183333	2.25	12800	12060	73	Castelmary	CASTELMARY
44.033333	1.05	82210	82031	11	Castelmayran	CASTELMAYRAN
44.666667	-0.016667	33540	33103	72	Castelmoron-d'Albret	CASTELMORON D ALBRET:Castelmoron d'Albret
44.4	0.5	47260	47054	72	Castelmoron-sur-Lot	CASTELMORON SUR LOT:Castelmoron sur Lot
43.583333	0.733333	32450	32076	91	Castelnau-Barbarens	CASTELNAU BARBARENS:Castelnau Barbarens
43.666667	-0.85	40360	40071	72	Castelnau-Chalosse	CASTELNAU CHALOSSE:Castelnau Chalosse
43	1.35	9420	9082	73	Castelnau-Durban	CASTELNAU DURBAN:Castelnau Durban
43.3	0.5	65230	65129	72	Castelnau-Magnoac	CASTELNAU MAGNOAC:Castelnau Magnoac
43.3	1.016667	31430	31119	72	Castelnau-Picampeau	CASTELNAU PICAMPEAU:Castelnau Picampeau
44.133333	2.933333	12620	12062	73	Castelnau-Pégayrols	CASTELNAU PEGAYROLS:Castelnau Pégayrols:Castelnau Pegayrols:Castelnau-Pegayrols:
43.583333	-0.03127	65700	65130	72	Castelnau-Rivière-Basse	CASTELNAU RIVIERE BASSE:Castelnau Rivière Basse:Castelnau Riviere Basse:Castelnau-Riviere-Basse:
43.65	-0.4	40320	40072	72	Castelnau-Tursan	CASTELNAU TURSAN:Castelnau Tursan
43.616667	0.3	32320	32077	91	Castelnau-d'Anglès	CASTELNAU D ANGLES:Castelnau d'Anglès:Castelnau d'Angles:Castelnau-d'Angles:
43.883333	0.7	32500	32078	91	Castelnau-d'Arbieu	CASTELNAU D ARBIEU:Castelnau d'Arbieu
43.233333	2.683333	11700	11077	91	Castelnau-d'Aude	CASTELNAU D AUDE:Castelnau d'Aude
43.95	0.083333	32440	32079	91	Castelnau-d'Auzan	CASTELNAU D AUZAN:Castelnau d'Auzan
43.783333	1.366667	31620	31118	72	Castelnau-d'Estrétefonds	CASTELNAU D ESTRETEFONDS:Castelnau d'Estrétefonds:Castelnau d'Estretefonds:Castelnau-d'Estretefonds:
43.65	2.516667	81260	81062	11	Castelnau-de-Brassac	CASTELNAU DE BRASSAC:Castelnau de Brassac
43.433333	3.433333	34120	34056	91	Castelnau-de-Guers	CASTELNAU DE GUERS:Castelnau de Guers
43.933333	2.083333	81150	81063	11	Castelnau-de-Lévis	CASTELNAU DE LEVIS:Castelnau de Lévis:Castelnau de Levis:Castelnau-de-Levis:
44.533333	2.883333	12500	12061	73	Castelnau-de-Mandailles	CASTELNAU DE MANDAILLES:Castelnau de Mandailles
43.966667	1.816667	81140	81064	11	Castelnau-de-Montmiral	CASTELNAU DE MONTMIRAL:Castelnau de Montmiral
45.033333	-0.8	33480	33104	72	Castelnau-de-Médoc	CASTELNAU DE MEDOC:Castelnau de Médoc:Castelnau de Medoc:Castelnau-de-Medoc:
43.633333	3.9	34170	34057	91	Castelnau-le-Lez	CASTELNAU LE LEZ:Castelnau le Lez
44.55	0.15	47200	47056	72	Castelnau-sur-Gupie	CASTELNAU SUR GUPIE:Castelnau sur Gupie
44.5	0.666667	47290	47055	72	Castelnaud-de-Gratecambe	CASTELNAUD DE GRATECAMBE:Castelnaud de Gratecambe
43.316667	1.95	11400	11076	91	Castelnaudary	CASTELNAUDARY
43.666667	0.133333	32290	32081	91	Castelnavet	CASTELNAVET
43.55	-0.583333	40700	40073	72	Castelner	CASTELNER
42.616667	2.7	66300	66044	91	Castelnou	CASTELNOU
43.033333	2.133333	11300	11078	91	Castelreng	CASTELRENG
44.866667	1.05	24220	24087	72	Castels	CASTELS
44.183333	0.95	82400	82032	11	Castelsagrat	CASTELSAGRAT
44.033333	1.1	82100	82033	11	Castelsarrasin	CASTELSARRASIN
43.283333	0.2	65350	65131	72	Castelvieilh	CASTELVIEILH
44.666667	-0.166667	33540	33105	72	Castelviel	CASTELVIEL
43.166667	0.283333	65190	65132	72	Castera-Lanusse	CASTERA LANUSSE:Castera Lanusse
43.316667	0.15	65350	65133	72	Castera-Lou	CASTERA LOU:Castera Lou
43.316667	0.583333	65230	65134	72	Casterets	CASTERETS
43.066667	-0.416667	64260	64175	72	Castet	CASTET
43.983333	0.716667	32340	32085	91	Castet-Arrouy	CASTET ARROUY:Castet Arrouy
43.383333	-0.783333	64190	64176	72	Castetbon	CASTETBON
43.333333	-0.783333	64190	64178	72	Castetnau-Camblong	CASTETNAU CAMBLONG:Castetnau Camblong
43.45	-0.75	64300	64179	72	Castetner	CASTETNER
43.566667	-0.233333	64330	64180	72	Castetpugon	CASTETPUGON
43.883333	-1.15	40260	40075	72	Castets	CASTETS
44.566667	-0.15	33210	33106	72	Castets-en-Dorthe	CASTETS EN DORTHE:Castets en Dorthe
43.166111	1.312777	9350	9084	0	Castex	CASTEX
43.333333	1	31430	31122	72	Casties-Labrande	CASTIES LABRANDE:Casties Labrande
42.5	9.116667	20218	20080	94	Castifao	CASTIFAO
42.416667	9.133333	20218	20081	94	Castiglione	CASTIGLIONE
43.083333	0.216667	65130	65135	72	Castillon	CASTILLON
43.716667	0.2	32190	32088	91	Castillon-Debats	CASTILLON DEBATS:Castillon Debats
43.716667	0.533333	32360	32089	91	Castillon-Massas	CASTILLON MASSAS:Castillon Massas
43.566667	0.983333	32490	32090	91	Castillon-Savès	CASTILLON SAVES:Castillon Savès:Castillon Saves:Castillon-Saves:
44.55	-0.116667	33210	33107	72	Castillon-de-Castets	CASTILLON DE CASTETS:Castillon de Castets
42.8	0.533333	31110	31123	72	Castillon-de-Larboust	CASTILLON DE LARBOUST:Castillon de Larboust
43.133333	0.866667	31360	31124	72	Castillon-de-Saint-Martory	CASTILLON DE SAINT MARTORY:Castillon de Saint Martory
43.966667	4.55	30210	30073	91	Castillon-du-Gard	CASTILLON DU GARD:Castillon du Gard
49.033333	0.083333	14140	14141	25	Castillon-en-Auge	CASTILLON EN AUGE:Castillon en Auge
42.933333	1.033333	9800	9085	73	Castillon-en-Couserans	CASTILLON EN COUSERANS:Castillon en Couserans
44.85	-0.033333	33350	33108	72	Castillon-la-Bataille	CASTILLON LA BATAILLE:Castillon la Bataille
44.65	0.6	47330	47057	72	Castillonnès	CASTILLONNES:Castillonnes:
49.283333	-1.033333	14330	14142	25	Castilly	CASTILLY
43.7	0.533333	32810	32091	91	Castin	CASTIN
42.416667	9.3	20218	20082	94	Castineta	CASTINETA
42.366667	9.15	20236	20083	94	Castirla	CASTIRLA
43.6	2.25	81100	81065	11	Castres	CASTRES
44.683333	-0.45	33640	33109	72	Castres-Gironde	CASTRES GIRONDE:Castres Gironde
43.666667	3.983333	34160	34058	91	Castries	CASTRIES
43.983333	0.616667	32700	32082	91	Castéra-Lectourois	CASTERA LECTOUROIS:Castéra Lectourois:Castera Lectourois:Castera-Lectourois:
43.4	-0.033333	64460	64174	72	Castéra-Loubix	CASTERA LOUBIX:Castéra Loubix:Castera Loubix:Castera-Loubix:
43.816667	0.433333	32410	32083	91	Castéra-Verduzan	CASTERA VERDUZAN:Castéra Verduzan:Castera Verduzan:Castera-Verduzan:
43.283333	0.783333	31350	31121	72	Castéra-Vignoles	CASTERA VIGNOLES:Castéra Vignoles:Castera Vignoles:Castera-Vignoles:
43.133333	1.4	9130	9083	73	Castéras	CASTERAS:Casteras:
44	0.916667	82120	82034	11	Castérat-Bouzet	CASTERAT BOUZET:Castérat Bouzet:Casterat Bouzet:Casterat-Bouzet:
43.883333	0.866667	32380	32084	91	Castéron	CASTERON:Casteron:
43.466667	-0.716667	64300	64177	72	Castétis	CASTETIS:Castetis:
49.516667	1.333333	76116	76163	23	Catenay	CATENAY
49.383333	2.5	60600	60130	22	Catenoy	CATENOY
42.566667	8.9	20225	20084	94	Cateri	CATERI
42.816667	0.516667	31110	31125	72	Cathervielle	CATHERVIELLE
49.65	2.116667	60360	60131	22	Catheux	CATHEUX
50.066667	3.633333	59360	59137	31	Catillon-sur-Sambre	CATILLON SUR SAMBRE:Catillon sur Sambre
42.633333	2.416667	66500	66045	91	Catllar	CATLLAR
43.65	0.966667	32200	32092	91	Catonvielle	CATONVIELLE
50.133333	3.333333	59217	59138	31	Cattenières	CATTENIERES:Cattenieres:
49.416667	6.25	57570	57124	41	Cattenom	CATTENOM
49.35	-1.566667	50390	50105	25	Catteville	CATTEVILLE
44.55	1.333333	46150	46064	73	Catus	CATUS
49.316667	-1.183333	50500	50107	25	Catz	CATZ
44.25	0.2	47160	47058	72	Caubeyres	CAUBEYRES
43.716667	1.083333	31480	31126	72	Caubiac	CAUBIAC
43.416667	-0.4	64230	64183	72	Caubios-Loos	CAUBIOS LOOS:Caubios Loos
44.583333	0.2	47120	47059	72	Caubon-Saint-Sauveur	CAUBON SAINT SAUVEUR:Caubon Saint Sauveur
43.516667	2.316667	81200	81066	11	Caucalières	CAUCALIERES:Caucalieres:
50.5	2.45	62260	62217	31	Cauchy-à-la-Tour	CAUCHY A LA TOUR:Cauchy à la Tour:Cauchy a la Tour:Cauchy-a-la-Tour:
50.4	2.566667	62150	62218	31	Caucourt	CAUCOURT
47.816667	-3.333333	56850	56036	53	Caudan	CAUDAN
49.533333	0.733333	76490	76164	23	Caudebec-en-Caux	CAUDEBEC EN CAUX:Caudebec en Caux
49.283333	1.033333	76320	76165	23	Caudebec-lès-Elbeuf	CAUDEBEC LES ELBEUF:Caudebec lès Elbeuf:Caudebec les Elbeuf:Caudebec-les-Elbeuf:
43.383333	2.3	11390	11079	91	Caudebronde	CAUDEBRONDE
44.116667	0.733333	47220	47060	72	Caudecoste	CAUDECOSTE
43.066667	1.95	11230	11080	91	Caudeval	CAUDEVAL
42.816667	2.383333	66220	66046	91	Caudiès-de-Fenouillèdes	CAUDIES DE FENOUILLEDES:Caudiès de Fenouillèdes:Caudies de Fenouilledes:Caudies-de-Fenouilledes:
44.566667	-0.15	33490	33111	72	Caudrot	CAUDROT
50.133333	3.416667	59540	59139	31	Caudry	CAUDRY
49.316667	2.45	60290	60134	22	Cauffry	CAUFFRY
49.016667	1.033333	27180	27132	23	Caugé	CAUGE:Cauge:
43.3	1.466667	31190	31128	72	Caujac	CAUJAC
49.866667	3.1	2490	2144	22	Caulaincourt	CAULAINCOURT
49.783333	1.9	80590	80179	11	Caulières	CAULIERES:Caulieres:
50.083333	3.366667	59191	59140	31	Caullery	CAULLERY
48.283333	-2.15	22350	22032	53	Caulnes	CAULNES
43.030555	1.085555	9160	9086	0	Caumont	CAUMONT
49.083333	-0.8	14240	14143	25	Caumont-l'Éventé	CAUMONT L EVENTE:Caumont l'Éventé:Caumont l'Evente:Caumont-l'Evente:
43.9	4.95	84510	84034	93	Caumont-sur-Durance	CAUMONT SUR DURANCE:Caumont sur Durance
44.45	0.2	47430	47061	72	Caumont-sur-Garonne	CAUMONT SUR GARONNE:Caumont sur Garonne
43.783333	-0.65	40500	40076	72	Cauna	CAUNA
46.2	0.083333	79190	79060	74	Caunay	CAUNAY
43.55	-1.066667	40300	40077	72	Cauneille	CAUNEILLE
43.316667	2.533333	11160	11081	91	Caunes-Minervois	CAUNES MINERVOIS:Caunes Minervois
43.033333	2.433333	11250	11082	91	Caunette-sur-Lauquet	CAUNETTE SUR LAUQUET:Caunette sur Lauquet
43.066667	2.55	11220	11083	91	Caunettes-en-Val	CAUNETTES EN VAL:Caunettes en Val
43.683333	-0.75	40250	40078	72	Caupenne	CAUPENNE
43.783333	-0.066667	32110	32094	91	Caupenne-d'Armagnac	CAUPENNE D ARMAGNAC:Caupenne d'Armagnac
49.3	4.15	51110	51101	21	Caurel	CAUREL
41.9	8.916667	20117	20085	94	Cauro	CAURO
50.166667	3.3	59400	59141	31	Cauroir	CAUROIR
49.35	4.466667	8310	8092	21	Cauroy	CAUROY
49.35	3.916667	51220	51102	21	Cauroy-lès-Hermonville	CAUROY LES HERMONVILLE:Cauroy lès Hermonville:Cauroy les Hermonville:Cauroy-les-Hermonville:
44.866667	0.666667	24150	24088	72	Cause-de-Clérans	CAUSE DE CLERANS:Cause de Clérans:Cause de Clerans:Cause-de-Clerans:
44.166667	1.533333	82300	82037	11	Caussade	CAUSSADE
43.516667	0.033333	65700	65137	72	Caussade-Rivière	CAUSSADE RIVIERE:Caussade Rivière:Caussade Riviere:Caussade-Riviere:
44.058333	3.358333	30750	30074	91	Causse-Bégon	CAUSSE BEGON:Causse Bégon:Causse Begon:Causse-Begon:
