,D2_1,D2_2,D4_1,D4_2
ENSMUSG00000043153,4.265656944,3.635760759,4.469134025,4.161366287
ENSMUSG00000075324,1.438419202,1.792977909,5.992135005,7.31999371
ENSMUSG00000036304,0.892811919,0.996098838,7.240496465,7.420267596
ENSMUSG00000042425,0.545607284,0.846684012,6.042069464,9.124923666
ENSMUSG00000109241,3.857443495,4.276750362,4.543037023,3.887117208
ENSMUSG00000038637,3.596048005,3.312028637,4.219461733,5.439858339
ENSMUSG00000033126,3.428397767,4.56113658,4.53504751,4.046051318
ENSMUSG00000069835,2.827237742,2.739271805,5.392921505,5.615337641
ENSMUSG00000026564,5.803277471,5.179713958,2.796329669,2.80766882
ENSMUSG00000063564,1.934425824,1.693368025,6.042069464,6.918898164
ENSMUSG00000041849,3.819250985,2.813979218,4.718806317,5.239310566
ENSMUSG00000035275,3.100041384,3.38673605,5.24311813,4.888351964
ENSMUSG00000073555,0.198402649,0.165850457,9.257848583,6.999117273
ENSMUSG00000048779,2.430432445,2.490247095,5.942200547,5.76574847
ENSMUSG00000022015,2.132828472,1.942392734,6.741151881,5.815885413
ENSMUSG00000085287,4.464059593,4.283225004,4.643904629,3.258901309
ENSMUSG00000022040,4.116854958,3.834980527,4.943511379,3.760270741
ENSMUSG00000037337,3.372845026,2.938491573,5.143249213,5.214242095
ENSMUSG00000033987,4.240856613,3.66066323,4.593970171,4.186434759
ENSMUSG00000072875,1.736023175,2.141612502,6.990824173,5.815885413
ENSMUSG00000029627,3.174442377,3.884785469,5.492790421,4.136297816
ENSMUSG00000087132,3.893651978,3.436540992,4.6189374,4.763009606
ENSMUSG00000009246,5.654475484,4.18361512,3.844953295,3.033285065
ENSMUSG00000081302,3.844051316,4.69810017,3.728606007,4.453664666
ENSMUSG00000030401,3.821731018,3.344899899,4.84663853,4.712872663
ENSMUSG00000017713,3.025640391,3.585955817,4.843642463,5.28944751
ENSMUSG00000042097,3.918452309,2.739271805,5.143249213,4.963557379
ENSMUSG00000021572,2.728036418,2.241222386,5.54272488,6.267117902
ENSMUSG00000020364,2.604034762,3.087906398,5.018413067,6.091638601
ENSMUSG00000058900,3.608448171,3.332946713,4.602459029,5.264379038
ENSMUSG00000029651,3.47204635,3.984395353,5.193183671,4.161366287
ENSMUSG00000071648,3.323244364,3.536150875,5.093314754,4.863283492
ENSMUSG00000027022,8.283310578,8.143108002,0.099868917,0.300821659
ENSMUSG00000117673,4.797376042,3.933096263,4.333811643,3.763278958
ENSMUSG00000037681,4.439259262,4.208517591,4.244428962,3.960818514
ENSMUSG00000040552,3.819250985,5.030299133,3.99475667,4.010955458
ENSMUSG00000086247,3.348044695,4.18361512,4.544035712,4.788078077
ENSMUSG00000030322,2.653635425,2.371213284,5.744959436,6.094145448
ENSMUSG00000012483,3.124841715,3.486345934,5.293052588,4.963557379
ENSMUSG00000037363,2.852038073,3.262223695,5.043380296,5.715611527
ENSMUSG00000062743,2.30643079,3.785175585,5.392921505,5.389721396
ENSMUSG00000073559,4.630717818,4.108409658,4.202484017,3.934245934
ENSMUSG00000095524,4.42487507,4.447581312,4.118094782,3.888621316
ENSMUSG00000023909,4.563260917,3.685565701,4.469134025,4.161366287
ENSMUSG00000059842,3.720049661,4.258322533,3.545346545,5.364652924
ENSMUSG00000086541,5.580074491,4.18361512,3.745084378,3.434380611
ENSMUSG00000050106,2.41654426,2.191417444,5.483302874,6.854221508
ENSMUSG00000079593,4.290457275,3.287126166,4.235940104,5.13903668
ENSMUSG00000026544,3.819250985,3.38673605,4.544035712,5.214242095
ENSMUSG00000051736,3.077721086,3.142691834,5.492790421,5.258362605
ENSMUSG00000011589,5.55527416,4.880884307,3.046001961,3.509586025
ENSMUSG00000086746,3.424925721,3.884785469,4.546532435,5.141543527
ENSMUSG00000098098,4.960066214,4.18361512,4.094625587,3.760270741
ENSMUSG00000050930,3.868851647,3.585955817,4.793708004,4.763009606
ENSMUSG00000038879,2.157628803,2.689466863,6.608326222,5.556677417
ENSMUSG00000021257,3.025640391,3.785175585,5.24311813,5.013694322
ENSMUSG00000044820,4.441739295,4.357434368,4.065164256,4.21150323
ENSMUSG00000035239,3.524127045,3.518221096,4.317333271,5.721126591
ENSMUSG00000038168,4.921377698,4.457542301,3.919854983,3.785339213
ENSMUSG00000044367,5.009666876,4.831079365,4.29436342,2.95807965
ENSMUSG00000080763,4.640141943,4.472483783,4.371761831,3.609859912
ENSMUSG00000054863,5.108868201,4.731469481,3.046001961,4.21150323
ENSMUSG00000027071,4.377258434,3.847431762,4.481617639,4.399516768
ENSMUSG00000048826,2.182429134,1.792977909,6.516446818,6.618076505
ENSMUSG00000063442,4.692718645,4.187599516,4.547531124,3.687572174
ENSMUSG00000019303,3.298444032,3.536150875,5.018413067,5.264379038
ENSMUSG00000097032,4.563260917,4.548685344,3.703638778,4.303253837
ENSMUSG00000039410,3.596048005,4.507347243,4.044691129,4.98862585
ENSMUSG00000040714,6.051280781,4.631859597,3.120903649,3.334106724
ENSMUSG00000094852,6.106833523,6.314270535,2.557143613,2.17193238
ENSMUSG00000116673,2.836165861,4.357434368,5.290555865,4.667248044
ENSMUSG00000087341,6.47288641,5.204616429,2.546657377,2.933011178
ENSMUSG00000033676,3.571247674,3.585955817,5.093314754,4.913420436
ENSMUSG00000099775,2.77763708,3.13771134,5.692528255,5.565200697
ENSMUSG00000059565,4.853920797,4.523782874,4.175020065,3.624399625
ENSMUSG00000033852,3.579679787,3.171080651,5.193183671,5.239310566
ENSMUSG00000022179,2.827237742,1.995684022,5.992135005,6.417528732
ENSMUSG00000109266,4.410986884,4.680170391,4.480119606,3.66400781
ENSMUSG00000045744,3.844051316,4.283225004,4.344297879,4.788078077
ENSMUSG00000109394,2.058427479,1.7576164,6.913925107,6.53384644
ENSMUSG00000039529,2.876838404,2.838881689,6.541414047,5.013694322
ENSMUSG00000041945,2.802437411,3.212418753,5.592659338,5.665474584
ENSMUSG00000107824,4.432811176,4.96405856,4.134573154,3.741720072
ENSMUSG00000005357,6.596888065,5.827178203,2.596591836,2.256162445
ENSMUSG00000027489,1.711222844,1.992197676,7.814742736,5.76574847
ENSMUSG00000027199,5.505673498,6.076202913,3.145870878,2.556984104
ENSMUSG00000037010,5.704076146,5.578153494,3.046001961,2.95807965
ENSMUSG00000097977,6.348388748,6.185275736,2.489732095,2.265187095
ENSMUSG00000056648,5.009666876,4.532249714,3.944822212,3.810407685
ENSMUSG00000070604,5.183269194,3.585955817,4.793708004,3.73520227
ENSMUSG00000084559,3.930852475,3.623309524,4.768740775,4.976091615
ENSMUSG00000097331,4.16645562,3.361833579,4.968478608,4.813146549
ENSMUSG00000047583,4.16645562,3.66066323,4.344297879,5.13903668
ENSMUSG00000037217,7.737703294,5.578153494,2.122214481,1.880135371
ENSMUSG00000020435,5.456072836,7.620156112,2.14718171,2.105751615
ENSMUSG00000026077,4.216056282,3.38673605,5.043380296,4.712872663
ENSMUSG00000074093,3.769650323,4.18361512,4.743773546,4.662735719
ENSMUSG00000027068,3.968052971,3.785175585,4.29436342,5.314515981
ENSMUSG00000118211,4.355434143,4.89582579,4.358279527,3.7527502
ENSMUSG00000037818,3.414013575,3.501287416,5.709006626,4.74195209
ENSMUSG00000109255,4.563260917,4.756371952,3.894887753,4.161366287
ENSMUSG00000038065,4.240856613,5.005396662,3.69514992,4.437119475
ENSMUSG00000064115,4.240856613,4.582054656,3.869920524,4.687804191
ENSMUSG00000010080,5.902478795,5.378933726,3.545346545,2.556984104
ENSMUSG00000026333,3.999797395,3.187516282,4.643904629,5.5536692
ENSMUSG00000032246,3.968052971,3.486345934,5.193183671,4.737941134
ENSMUSG00000078779,3.881747819,2.82045386,5.803382753,4.89136018
ENSMUSG00000089648,4.315257606,4.806176894,4.194494504,4.086160872
ENSMUSG00000110250,4.017653634,4.781274423,3.645215462,4.963557379
ENSMUSG00000050549,3.819250985,3.635760759,5.293052588,4.662735719
ENSMUSG00000031200,2.653635425,3.834980527,5.367954276,5.565200697
ENSMUSG00000036864,2.500865385,2.821449959,5.170713165,6.929928292
ENSMUSG00000026646,3.844051316,3.884785469,5.467823192,4.236571702
ENSMUSG00000048924,2.843605961,2.938491573,6.316708985,5.339584453
ENSMUSG00000045930,1.38881854,1.494148257,7.340365381,7.219719824
ENSMUSG00000052396,6.24968343,6.624057274,1.972411106,2.607121047
ENSMUSG00000039942,5.728876477,5.553251023,3.046001961,3.133558951
ENSMUSG00000084128,5.952079457,5.827178203,2.621559065,3.070887772
ENSMUSG00000058812,4.736863235,4.930689249,4.119592816,3.685065327
ENSMUSG00000068246,1.330785765,1.668465554,8.159290499,6.317254846
ENSMUSG00000027983,3.62332837,3.894746457,4.421696289,5.547652767
ENSMUSG00000097572,2.455232776,3.237321224,5.767429943,6.041501658
ENSMUSG00000067786,6.348884754,6.051300442,2.621559065,2.481778689
ENSMUSG00000032899,3.918452309,4.532249714,4.593970171,4.462187947
ENSMUSG00000035948,1.738503208,1.270026019,6.732663023,7.771226199
ENSMUSG00000038248,3.47204635,4.034200295,4.993445838,5.013694322
ENSMUSG00000025789,3.968052971,3.486345934,4.544035712,5.515063754
ENSMUSG00000032392,3.620848336,2.739271805,5.143249213,6.016433186
ENSMUSG00000029402,4.712062904,4.208517591,4.569002941,4.036023929
ENSMUSG00000020431,5.456072836,5.080104075,3.745084378,3.258901309
ENSMUSG00000018387,2.976039729,2.916079349,5.894762811,5.76574847
ENSMUSG00000029162,3.174442377,2.589856979,6.940889714,4.863283492
ENSMUSG00000049536,2.976039729,3.187516282,5.742462713,5.665474584
ENSMUSG00000047910,3.662016886,3.511248405,5.434367105,4.98862585
ENSMUSG00000004187,2.901638735,2.465344624,6.291741755,5.941227772
ENSMUSG00000042857,5.869246351,3.36930432,4.464140579,3.90265966
ENSMUSG00000082938,3.69524933,3.792646326,5.471817949,4.675269955
ENSMUSG00000041633,1.38881854,1.095708722,6.940889714,8.222458688
ENSMUSG00000063765,3.596048005,3.685565701,5.717495484,4.662735719
ENSMUSG00000058402,3.769650323,3.685565701,4.843642463,5.364652924
ENSMUSG00000100561,4.841520632,4.533743862,4.635915116,3.652977683
ENSMUSG00000000037,2.232029796,1.892587793,7.540103215,6.016433186
ENSMUSG00000049562,4.414458931,4.681664539,4.394232337,4.21150323
ENSMUSG00000033502,2.430432445,2.813979218,6.191872839,6.267117902
ENSMUSG00000041180,5.877678464,5.926788087,3.195805336,2.707394934
ENSMUSG00000034881,4.315257606,3.984395353,4.29436342,5.113968208
ENSMUSG00000069184,4.216056282,4.18361512,4.044691129,5.264379038
ENSMUSG00000106943,6.894492038,6.200715268,2.746395211,1.880135371
ENSMUSG00000116284,5.059267539,4.914253618,3.961300583,3.793862493
ENSMUSG00000035513,4.116854958,4.034200295,4.544035712,5.038762794
ENSMUSG00000078735,2.360991518,2.357267901,6.940889714,6.075594779
ENSMUSG00000082229,4.811264228,4.681664539,4.044691129,4.21150323
ENSMUSG00000014813,4.116854958,3.585955817,4.980962223,5.066338112
ENSMUSG00000000884,3.769650323,3.199967518,6.241807297,4.549927597
ENSMUSG00000031174,4.984866545,3.112808869,4.731289931,4.938488907
ENSMUSG00000031189,4.067254296,4.532249714,3.707633534,5.464926811
ENSMUSG00000043614,3.075241053,3.087906398,5.293052588,6.317254846
ENSMUSG00000056592,2.380831783,3.361833579,5.942200547,6.091638601
ENSMUSG00000082678,4.588061248,4.507347243,4.144560045,4.537393361
ENSMUSG00000040867,1.785623837,2.291027328,6.691217422,7.019172051
ENSMUSG00000003863,5.952079457,4.781274423,3.844953295,3.208764366
ENSMUSG00000039252,1.339217878,1.444343315,7.68990659,7.31999371
ENSMUSG00000037845,4.364858269,4.498880403,4.660383,4.278185365
ENSMUSG00000096917,3.456174138,3.39520289,5.68104333,5.272902318
ENSMUSG00000040093,1.587221189,2.141612502,7.115660319,6.994103579
ENSMUSG00000020212,3.00084006,3.237321224,5.84233163,5.76574847
ENSMUSG00000089958,4.315257606,3.959492882,5.2181509,4.35339078
ENSMUSG00000036139,4.811264228,4.930689249,4.194494504,3.910681571
ENSMUSG00000054252,1.240016554,1.643563083,7.814742736,7.157048645
ENSMUSG00000028885,4.16645562,3.237321224,6.191872839,4.261640174
ENSMUSG00000001741,0.148801986,0.647464245,8.438923466,8.623554234
ENSMUSG00000084094,5.530473829,5.827178203,3.195805336,3.334106724
ENSMUSG00000005699,4.761663566,4.333029946,4.943511379,3.860544628
ENSMUSG00000036292,3.571247674,3.486345934,5.442855963,5.414789868
ENSMUSG00000109472,4.216056282,4.158712649,4.494101254,5.063831265
ENSMUSG00000078762,2.876838404,3.536150875,5.54272488,5.991364715
ENSMUSG00000084883,4.364858269,3.834980527,4.793708004,4.963557379
ENSMUSG00000020331,3.968052971,4.133810178,4.494101254,5.364652924
ENSMUSG00000044676,3.620848336,3.436540992,5.492790421,5.414789868
ENSMUSG00000074826,4.708094851,4.565619025,4.565008185,4.127774535
ENSMUSG00000059031,4.883681195,4.50933944,5.045377674,3.561728446
ENSMUSG00000005148,7.86170495,8.292522828,0.599213501,1.25342358
ENSMUSG00000054967,3.422445688,3.884785469,5.442855963,5.264379038
ENSMUSG00000051910,4.86086489,5.47854361,3.345608711,4.36191406
ENSMUSG00000051146,5.009666876,4.43263983,4.643904629,3.960818514
ENSMUSG00000098506,3.720049661,3.486345934,5.667561026,5.214242095
ENSMUSG00000083019,5.26461428,4.943140484,4.35428477,3.527133955
ENSMUSG00000042579,5.158468863,4.980494191,3.944822212,4.010955458
ENSMUSG00000091514,4.042453965,3.826513687,5.068347525,5.164105152
ENSMUSG00000071669,3.968052971,3.287126166,4.993445838,5.866022357
ENSMUSG00000030781,3.769650323,3.336931108,5.367954276,5.665474584
ENSMUSG00000113836,3.14170594,2.557483767,5.96866581,6.49875058
ENSMUSG00000096458,3.645648667,3.673114466,5.692528255,5.176639387
ENSMUSG00000054753,1.342193918,2.390637212,7.09069309,7.370130653
ENSMUSG00000030559,3.670448999,3.834980527,5.54272488,5.164105152
ENSMUSG00000006675,2.827237742,2.888686631,7.440234298,5.063831265
ENSMUSG00000021884,3.025640391,3.125260105,5.999625174,6.094145448
ENSMUSG00000021496,4.563260917,5.204616429,4.344297879,4.136297816
ENSMUSG00000071037,3.769650323,4.631859597,5.143249213,4.712872663
ENSMUSG00000019734,3.253803437,2.669544886,6.895948702,5.439858339
ENSMUSG00000033429,4.464059593,3.13771134,5.143249213,5.515063754
ENSMUSG00000029864,2.480033107,3.735370643,6.441545131,5.615337641
ENSMUSG00000081128,4.712062904,4.606957127,4.793708004,4.186434759
ENSMUSG00000114167,5.505673498,4.806176894,3.819986066,4.177911478
ENSMUSG00000032850,3.273643701,2.988296515,5.892266088,6.166844016
ENSMUSG00000039396,1.943353943,2.540052037,6.7716119,7.069308994
ENSMUSG00000028351,4.067254296,5.080104075,3.99475667,5.214242095
ENSMUSG00000058385,6.06169692,5.468582622,3.549840646,3.282465673
ENSMUSG00000078452,3.827683098,4.283225004,5.309530959,4.947012187
ENSMUSG00000064267,3.00084006,2.963394044,6.716184652,5.690543055
ENSMUSG00000013483,4.216056282,4.532249714,4.868609692,4.763009606
ENSMUSG00000022948,3.829667124,3.153150872,6.429061516,4.980603939
ENSMUSG00000073876,2.430432445,2.377189877,7.280444031,6.306224718
ENSMUSG00000064284,3.918452309,4.084005236,5.492790421,4.913420436
ENSMUSG00000085492,5.356871511,5.354031255,3.445477628,4.286708645
ENSMUSG00000049526,4.687262572,4.905786778,4.743773546,4.111229344
ENSMUSG00000049999,4.612861579,4.382834888,5.143249213,4.311777117
ENSMUSG00000025787,4.42041101,4.759360249,4.727295175,4.572489222
ENSMUSG00000019768,2.732996484,2.492737343,6.943386437,6.317254846
ENSMUSG00000034330,5.55527416,5.976593029,3.295674253,3.659996855
ENSMUSG00000032656,5.505673498,5.578153494,3.844953295,3.559722969
ENSMUSG00000042251,1.438419202,1.494148257,7.889644424,7.670952313
ENSMUSG00000117252,4.563260917,5.105006546,4.394232337,4.437119475
ENSMUSG00000093769,6.151970126,5.977091078,3.612758064,2.760038724
ENSMUSG00000013584,4.761663566,4.43263983,3.844953295,5.464926811
ENSMUSG00000002384,6.584487899,7.271521519,2.534173763,2.118285851
ENSMUSG00000026873,3.422445688,2.789076747,6.341676214,5.966296243
ENSMUSG00000050945,3.174442377,3.13771134,5.193183671,7.019172051
ENSMUSG00000098090,3.141209933,4.171163885,6.258285668,4.967568334
ENSMUSG00000082052,5.287430584,4.776293929,4.440671383,4.042541732
ENSMUSG00000048574,4.478939791,4.075040347,4.91854415,5.075362762
ENSMUSG00000023927,4.464059593,4.731469481,3.99475667,5.364652924
ENSMUSG00000083767,4.234904534,4.374368048,4.679857439,5.280924229
ENSMUSG00000003559,1.785623837,2.09180756,7.68990659,7.019172051
ENSMUSG00000008318,5.232869856,5.428738668,4.29436342,3.634928383
ENSMUSG00000028188,5.664395617,4.656762068,3.919854983,4.35339078
ENSMUSG00000048251,3.918452309,5.578153494,4.244428962,4.863283492
ENSMUSG00000022773,4.538460586,3.710468172,5.417888734,4.938488907
ENSMUSG00000045268,3.918452309,4.233420062,5.422382835,5.038762794
ENSMUSG00000026383,4.670398347,4.58703515,4.993445838,4.364420907
ENSMUSG00000029298,0.47120629,0.340167753,9.589912731,8.231483338
ENSMUSG00000037628,4.563260917,4.43263983,4.494101254,5.164105152
ENSMUSG00000042671,2.628835094,1.992197676,7.315398152,6.718350391
ENSMUSG00000043243,3.447246019,3.063003927,6.366643443,5.790816942
ENSMUSG00000095930,2.876838404,2.739271805,6.491479589,6.567939562
ENSMUSG00000050954,3.474526383,3.38673605,6.144435103,5.670488278
ENSMUSG00000029557,3.323244364,3.287126166,6.316708985,5.76574847
ENSMUSG00000071855,4.464059593,5.279323842,4.094625587,4.863283492
ENSMUSG00000050222,4.86086489,4.382834888,4.494101254,4.963557379
ENSMUSG00000030494,2.77763708,2.266124857,5.971661877,7.696020784
ENSMUSG00000048503,3.424925721,3.486345934,6.491479589,5.314515981
ENSMUSG00000021619,4.563260917,4.446087164,4.793708004,4.921943716
ENSMUSG00000034664,4.712062904,4.831079365,4.893576921,4.311777117
ENSMUSG00000026885,4.612861579,4.731469481,4.593970171,4.813146549
ENSMUSG00000019845,3.670448999,3.336931108,5.168216442,6.593008033
ENSMUSG00000023232,6.348884754,6.7734721,3.795018837,1.855066899
ENSMUSG00000044501,4.156039481,5.218063764,5.384432647,4.019478738
ENSMUSG00000053040,4.67883046,4.29567624,4.743773546,5.063831265
ENSMUSG00000049287,5.902478795,4.831079365,3.69514992,4.36191406
ENSMUSG00000005268,4.320217673,3.613846585,5.043380296,5.815885413
ENSMUSG00000042246,4.712062904,4.731469481,5.342987046,4.010955458
ENSMUSG00000026480,3.24884337,3.692040344,6.119467874,5.740679999
ENSMUSG00000048921,4.116854958,3.834980527,5.642593797,5.214242095
ENSMUSG00000074220,3.720049661,3.934590411,5.54272488,5.615337641
ENSMUSG00000038555,3.769650323,3.237321224,5.592659338,6.216980959
ENSMUSG00000072653,3.997813369,3.377273111,5.749952882,5.701573183
ENSMUSG00000074486,1.6779904,1.386071533,9.287809258,6.484210867
ENSMUSG00000040616,3.69524933,3.461443463,5.417888734,6.267117902
ENSMUSG00000022096,5.158468863,5.2295189,4.094625587,4.36191406
ENSMUSG00000005986,3.968052971,3.287126166,5.592659338,6.016433186
ENSMUSG00000113728,4.430827149,5.046734764,5.209662042,4.177911478
ENSMUSG00000097290,4.315257606,5.777373261,4.91854415,3.860544628
ENSMUSG00000081034,6.676249124,7.077780295,2.762374237,2.365962351
ENSMUSG00000051977,3.881747819,3.361833579,5.450845476,6.207956309
ENSMUSG00000055692,4.116854958,4.631859597,5.268085359,4.913420436
ENSMUSG00000053916,3.298444032,3.38673605,6.054553078,6.191912488
ENSMUSG00000098985,5.00470681,5.190671046,4.848635908,3.896141858
ENSMUSG00000034127,0.992013243,1.095708722,9.8370883,7.019172051
ENSMUSG00000060771,3.868851647,4.133810178,5.942200547,5.013694322
