,D0_1,D0_2,D2_1,D2_2
ENSMUSG00000046605,8.160920691,7.901910704,5.604874822,7.122106693
ENSMUSG00000045917,10.91460559,9.03075509,4.761663566,4.084005236
ENSMUSG00000016356,4.305761837,7.124262349,8.952919517,8.417035183
ENSMUSG00000115293,8.2024763,8.72972992,5.613306935,6.25898705
ENSMUSG00000059674,10.21366761,10.93724783,3.918452309,3.735370643
ENSMUSG00000053604,4.606163826,5.167598746,9.476206502,9.567529341
ENSMUSG00000044952,9.112193655,9.131096813,5.852878133,4.731469481
ENSMUSG00000073792,7.841493243,8.081522388,6.758090217,6.150910326
ENSMUSG00000014813,11.58199867,9.582634568,4.116854958,3.585955817
ENSMUSG00000036790,13.01741951,12.79356971,1.636821851,1.444343315
ENSMUSG00000068014,6.120189848,7.276280059,7.755559533,7.783516321
ENSMUSG00000018995,5.989014313,6.773066317,8.233709916,7.946378481
ENSMUSG00000036022,7.209647727,7.324945795,6.993693362,7.420936344
ENSMUSG00000018900,6.174762876,6.948664333,7.936105943,7.894083292
ENSMUSG00000066613,6.237346624,7.836186875,7.140511322,7.74168017
ENSMUSG00000085741,7.493527606,7.335983385,7.246656739,6.906451294
ENSMUSG00000092056,5.516381851,6.260320112,8.411280286,8.809000075
ENSMUSG00000054836,7.943129249,8.486401241,5.875694437,6.716196416
ENSMUSG00000041161,6.959312737,5.92016167,9.076921172,7.072301751
ENSMUSG00000062012,10.06346662,9.33178026,4.612861579,5.030299133
ENSMUSG00000079101,4.381363004,5.098864665,9.946420779,9.624805024
ENSMUSG00000049044,0.181242533,0.150512585,15.42580593,13.29791949
ENSMUSG00000001983,5.682604285,6.823237179,7.960906274,8.591352479
ENSMUSG00000036412,12.06614654,10.48571008,3.224043039,3.287126166
ENSMUSG00000036615,6.759044744,7.375116657,7.192096011,7.769570938
ENSMUSG00000047003,10.76440459,8.230529847,5.158468863,4.94712488
ENSMUSG00000026785,8.361188683,8.119150534,5.803277471,6.823277041
ENSMUSG00000021902,6.916755788,8.177850442,6.822571078,7.224206824
ENSMUSG00000035164,6.133207268,5.493709346,8.655315544,8.86527966
ENSMUSG00000050240,6.825633852,5.844905378,7.365698328,9.114304369
ENSMUSG00000112697,7.103505691,8.383550975,6.853323488,6.820786794
ENSMUSG00000090258,6.010543122,6.577901666,8.18460526,8.388148316
ENSMUSG00000020123,9.963332623,12.24169023,3.819250985,3.13771134
ENSMUSG00000052446,8.156414661,6.961207048,6.76057025,7.283972754
ENSMUSG00000112051,7.101002341,8.377028763,6.843403356,6.845689265
ENSMUSG00000112740,7.106009041,8.388568061,6.853323488,6.838218524
ENSMUSG00000032478,6.408575757,6.672724594,7.043294024,9.064499427
ENSMUSG00000022386,7.309781723,8.779900782,6.24968343,6.873081983
ENSMUSG00000023330,8.761724668,8.529046474,5.654475484,6.27542268
ENSMUSG00000032113,7.560116714,6.271357701,7.291297335,8.118205531
ENSMUSG00000031327,7.337318572,6.792131245,7.392978692,7.729726984
ENSMUSG00000027259,6.909245738,6.095759686,7.886505281,8.367230241
ENSMUSG00000033313,8.110853693,9.381951121,5.654475484,6.126007855
ENSMUSG00000039033,7.059446733,6.421870286,7.836904619,7.968790705
ENSMUSG00000071302,6.851168021,7.909436333,6.7942987,7.73321333
ENSMUSG00000027243,8.861858665,9.336295637,5.682747862,5.428738668
ENSMUSG00000023984,7.084480232,7.77648355,7.212928289,7.238152208
ENSMUSG00000030786,6.383542258,4.741146422,7.911305612,10.2847205
ENSMUSG00000097719,7.169093459,7.858262054,7.558148897,6.757534518
ENSMUSG00000082260,6.491186304,7.227614324,7.900393466,7.734707478
ENSMUSG00000030493,6.984346236,7.350031226,7.489699984,7.545448699
ENSMUSG00000054434,7.66025071,7.926996134,6.423285747,7.371131402
ENSMUSG00000028229,7.577139493,7.503052354,7.244672713,7.066823207
ENSMUSG00000025504,4.180594342,5.443538485,10.41613905,9.363329079
ENSMUSG00000046620,6.463649455,7.974658453,7.573029096,7.423924641
ENSMUSG00000062962,6.830640551,7.987702877,7.38454658,7.234665862
ENSMUSG00000018861,7.109513731,7.17443321,7.588901308,7.57035117
ENSMUSG00000070643,4.556096828,4.114010652,8.878518524,11.90338112
ENSMUSG00000040795,8.839829185,9.184779635,6.029952497,5.407322543
ENSMUSG00000054752,6.959312737,6.171015978,8.285790611,8.050968859
ENSMUSG00000037736,8.911925663,8.832580187,6.748170085,4.982984438
ENSMUSG00000074527,6.012545802,6.250285939,8.120620406,9.097868738
ENSMUSG00000110185,6.959312737,7.375116657,7.241696673,7.918985763
ENSMUSG00000057963,6.909245738,8.173836774,7.613701639,6.823277041
ENSMUSG00000040289,11.21500758,12.59288626,3.174442377,2.540052037
ENSMUSG00000049488,9.813131629,8.127679581,5.505673498,6.076202913
ENSMUSG00000022330,11.66561056,12.59288626,3.025640391,2.241222386
ENSMUSG00000101122,6.739017945,7.067569275,7.34933011,8.386654168
ENSMUSG00000078572,7.459982718,7.47545838,6.993693362,7.620156112
ENSMUSG00000036983,6.884212239,7.505560897,7.988186638,7.171911635
ENSMUSG00000014633,7.334815222,8.378533889,7.41529899,6.424837506
ENSMUSG00000008318,10.18863411,8.704644489,5.232869856,5.428738668
ENSMUSG00000050821,10.96467258,12.81865514,3.199242708,2.589856979
ENSMUSG00000027520,7.710317708,6.020503393,6.919292369,8.964889544
ENSMUSG00000021773,7.009379735,8.353448458,6.993693362,7.271521519
ENSMUSG00000033669,8.066794735,7.421273849,6.683689224,7.458290051
ENSMUSG00000030337,7.334815222,7.977166996,7.34635407,6.981158707
ENSMUSG00000028456,7.66025071,7.17443321,8.186589287,6.624057274
ENSMUSG00000028470,6.809111742,7.977166996,7.886505281,6.972691867
ENSMUSG00000097245,7.084480232,6.622553733,8.10970826,7.844278351
ENSMUSG00000051705,7.810451704,7.901910704,6.894492038,7.072301751
ENSMUSG00000005983,7.718829098,8.779900782,6.886059925,6.308791992
ENSMUSG00000042992,7.66025071,8.980584228,6.844891376,6.225617739
ENSMUSG00000008734,10.4389691,8.855157074,5.282470518,5.154811488
ENSMUSG00000030882,10.76440459,10.10089957,4.141655289,4.731469481
ENSMUSG00000028076,7.685284209,7.375116657,7.663302301,7.04739928
ENSMUSG00000019864,6.383542258,6.948664333,8.754516868,7.694863525
ENSMUSG00000028803,4.283231688,4.103474771,9.870531766,11.52984405
ENSMUSG00000070691,8.861858665,7.876825273,6.315652311,6.752554024
ENSMUSG00000021340,6.934279238,5.242855038,9.225723159,8.417035183
ENSMUSG00000031824,6.258374763,5.92016167,8.382511902,9.263719195
ENSMUSG00000015127,9.012059659,7.931009803,6.200082768,6.690297847
ENSMUSG00000032652,6.208307765,7.676141826,8.432112564,7.520546228
ENSMUSG00000026189,5.657570786,8.378533889,7.985706605,7.81937588
ENSMUSG00000098180,6.230837914,7.461912247,8.03481126,8.113723086
ENSMUSG00000078247,9.412595644,9.080925951,5.323639068,6.026397971
ENSMUSG00000050890,8.060786695,7.224604072,7.588901308,6.972691867
ENSMUSG00000000958,5.657570786,6.747980887,8.680115875,8.765669776
ENSMUSG00000036504,8.035753196,8.72972992,6.324084423,6.765005259
ENSMUSG00000032492,10.41393561,10.15959948,4.451659427,4.831079365
ENSMUSG00000029456,7.053438693,7.619448753,7.497636089,7.700342068
ENSMUSG00000018923,6.358508759,7.726312688,7.440099321,8.367230241
ENSMUSG00000020669,8.811791666,7.224604072,6.596888065,7.271521519
ENSMUSG00000030946,5.907905776,7.600885534,7.886505281,8.516645066
ENSMUSG00000042419,9.212327651,10.53588094,5.108868201,5.055201604
ENSMUSG00000028197,15.8712384,10.43553921,1.835224499,1.792977909
ENSMUSG00000080870,5.915916496,7.052016308,8.542722041,8.430482517
ENSMUSG00000047344,5.081800308,3.261106005,9.994533422,11.60455146
ENSMUSG00000033983,7.234681226,7.375116657,8.33291124,7.022496809
ENSMUSG00000063652,5.148389415,5.468623916,9.72172978,9.66215873
ENSMUSG00000034957,7.40991572,7.952081565,6.844891376,7.794473409
ENSMUSG00000113059,6.748030005,7.581820607,7.865176996,7.831827115
ENSMUSG00000031790,5.610007138,7.77648355,8.779317199,7.869180822
ENSMUSG00000025927,10.16360062,9.582634568,4.712062904,5.578153494
ENSMUSG00000039759,8.661590672,11.38878559,4.414458931,5.578153494
ENSMUSG00000020185,6.938284597,5.6482356,8.308110909,9.164109311
ENSMUSG00000033781,6.158240767,7.023920625,8.878518524,8.021085894
ENSMUSG00000045071,9.612863636,9.833488876,5.009666876,5.627958436
ENSMUSG00000035762,5.576462249,7.136805064,8.961847636,8.466840124
ENSMUSG00000112218,8.377710793,7.208047688,7.183663898,7.379598243
ENSMUSG00000022220,12.71701752,11.8904942,2.827237742,2.739271805
ENSMUSG00000022554,6.208307765,7.52964291,8.489153326,7.972775101
ENSMUSG00000094568,7.517559765,7.273771516,7.0938867,8.33336288
ENSMUSG00000079480,6.896728989,6.781595364,8.314062988,8.226282255
ENSMUSG00000072949,7.14305862,6.503147082,7.719351049,8.85631477
ENSMUSG00000099377,6.558776752,6.572382871,8.010506936,9.089401898
ENSMUSG00000061013,9.487696141,8.905327936,6.051280781,5.802275732
ENSMUSG00000003208,6.683944247,8.077508719,7.886505281,7.620156112
ENSMUSG00000035790,9.612863636,9.682976291,5.356871511,5.627958436
ENSMUSG00000013155,8.791764867,9.632805429,5.361831578,6.530922032
ENSMUSG00000081715,6.435111266,7.670623032,7.968346373,8.272102802
ENSMUSG00000059991,6.408575757,5.167598746,9.771330442,9.014694485
ENSMUSG00000054021,6.809111742,9.231438536,6.551255456,7.822364176
ENSMUSG00000050714,7.535083215,4.52089634,8.828917861,9.541630771
ENSMUSG00000031109,5.407235795,7.826654411,9.225723159,7.968790705
ENSMUSG00000089698,6.06411481,7.328457755,8.491633359,8.546528031
ENSMUSG00000074676,6.759044744,8.428704751,8.878518524,6.375032564
ENSMUSG00000037022,8.286088186,10.05925775,6.770490382,5.329128784
ENSMUSG00000063810,8.219499079,6.86989608,7.530868533,7.830332967
ENSMUSG00000050796,8.010719697,8.428704751,6.993693362,7.022496809
ENSMUSG00000016552,9.51272964,9.080925951,5.704076146,6.175812797
ENSMUSG00000028278,4.831465317,5.242855038,10.06893441,10.33452545
ENSMUSG00000113204,7.597166292,7.571786434,7.033869898,8.276585246
ENSMUSG00000039611,5.857838778,7.625970965,7.886505281,9.114304369
ENSMUSG00000101875,6.32746722,7.082620534,8.757988915,8.332864831
ENSMUSG00000028621,8.361188683,8.177850442,6.497686741,7.470741286
ENSMUSG00000052301,7.66025071,9.206353106,7.291297335,6.350130093
ENSMUSG00000040195,9.212327651,6.472041148,6.646488727,8.192912944
ENSMUSG00000014243,5.957972774,7.625970965,7.787303956,9.164109311
ENSMUSG00000014771,7.184614228,7.249689503,8.060107598,8.043498118
ENSMUSG00000046167,12.41661553,11.63963989,3.918452309,2.589856979
ENSMUSG00000046808,4.987674351,3.562131174,10.41613905,11.6170027
ENSMUSG00000038193,8.661590672,10.23485577,5.456072836,6.25052021
ENSMUSG00000058715,12.66695052,11.13793128,2.728036418,4.084005236
ENSMUSG00000071350,7.40991572,6.773066317,8.680115875,7.769570938
ENSMUSG00000043872,7.610183712,8.503961043,7.092894686,7.437371975
ENSMUSG00000035642,7.710317708,7.826654411,7.588901308,7.520546228
ENSMUSG00000039754,7.710317708,8.779900782,7.340897997,6.823277041
ENSMUSG00000019966,10.01339962,10.03417232,5.158468863,5.47854361
ENSMUSG00000079343,6.308441761,5.242855038,9.622528456,9.512743905
ENSMUSG00000063047,8.473839429,6.726909125,7.540788666,7.946378481
ENSMUSG00000026097,7.969164088,7.613428249,6.882091872,8.242717886
ENSMUSG00000042988,0.250334991,0.075256292,14.65699566,15.73836164
ENSMUSG00000058093,7.766392746,8.11363174,6.642520674,8.203870031
ENSMUSG00000035944,8.770736728,9.080925951,6.057728867,6.825767289
ENSMUSG00000032298,7.759383366,9.6543789,7.092894686,6.240061172
ENSMUSG00000046667,7.38488222,5.970332532,9.200922827,8.192912944
ENSMUSG00000075704,7.434949219,7.726312688,7.192096011,8.466840124
ENSMUSG00000108892,4.155560843,3.210935143,10.936946,12.51747605
ENSMUSG00000080718,6.700466356,7.656073482,8.2550382,8.214827118
ENSMUSG00000043311,8.535421837,9.97346558,6.719897707,5.600067668
ENSMUSG00000097170,6.984346236,5.6191365,8.779317199,9.487841434
ENSMUSG00000048965,9.490199491,10.79526429,4.984866545,5.605546212
ENSMUSG00000026039,7.785418205,7.161890495,7.626101804,8.304974063
ENSMUSG00000017737,7.109513731,5.518794777,5.852878133,12.40143054
ENSMUSG00000062619,6.809111742,7.425287518,8.630515213,8.018595647
ENSMUSG00000037621,15.07016643,12.34203196,1.736023175,1.743172967
ENSMUSG00000020782,4.656230824,4.866573576,9.374525145,12.002991
ENSMUSG00000027603,12.01607955,11.96575049,3.273643701,3.66066323
ENSMUSG00000026639,0.150200994,0.050170862,14.88019864,15.83797153
ENSMUSG00000041731,13.1175535,12.69322799,2.827237742,2.291027328
ENSMUSG00000020657,7.359848721,6.396784855,8.010506936,9.164109311
ENSMUSG00000071078,7.860518702,9.005669659,7.018493693,7.04739928
ENSMUSG00000091742,6.536747273,7.204034019,8.542226034,8.65958525
ENSMUSG00000115188,6.210811115,7.038470175,9.001032159,8.75321854
ENSMUSG00000021271,8.586490175,8.863686121,6.795290714,6.7734721
ENSMUSG00000081675,6.404069728,6.96772926,8.884470603,8.765669776
ENSMUSG00000018449,9.462662642,10.13451405,6.448086079,4.980494191
ENSMUSG00000113198,6.290918312,7.568274474,8.936055292,8.243215935
ENSMUSG00000069910,6.258374763,5.970332532,9.275323821,9.562548846
ENSMUSG00000041440,7.009379735,6.371699425,9.820931104,7.869180822
ENSMUSG00000031626,6.658910748,6.973749764,9.200922827,8.242717886
ENSMUSG00000024446,7.009379735,7.926996134,7.63850197,8.516645066
ENSMUSG00000034687,3.95529285,3.160764281,11.7305566,12.27691818
ENSMUSG00000090077,8.436289181,9.632805429,6.076081112,6.985143103
ENSMUSG00000027612,8.085820194,9.908745168,7.092894686,6.076202913
ENSMUSG00000033147,8.014725057,7.837190292,7.393970706,7.926456505
ENSMUSG00000069236,6.447127346,7.713769973,8.47377712,8.542045587
ENSMUSG00000022615,7.226169836,7.308389411,8.37407979,8.308958459
ENSMUSG00000084880,7.367859441,7.328959464,8.084907929,8.441937653
ENSMUSG00000029524,9.76306463,9.833488876,6.398485416,5.2295189
ENSMUSG00000080303,6.164248807,7.378628617,8.775349146,8.910602157
ENSMUSG00000053137,9.612863636,8.679559059,6.547287403,6.399935035
ENSMUSG00000068115,10.81447159,8.453790181,6.02648045,5.951690558
ENSMUSG00000049436,1.401875947,1.505125848,15.27700394,13.09869972
ENSMUSG00000073437,8.46132268,8.10259415,8.26099028,6.474642448
ENSMUSG00000040612,1.527043442,1.480040418,13.5657811,14.7422628
ENSMUSG00000033972,9.094670206,10.02263302,6.766026323,5.436707459
ENSMUSG00000090394,7.084480232,7.224604072,8.208909585,8.815474718
ENSMUSG00000068397,6.707475736,8.13520521,8.356223551,8.149582644
ENSMUSG00000040310,8.861858665,7.47545838,7.043294024,7.968790705
ENSMUSG00000070283,7.159580729,8.177850442,8.791717365,7.221716577
ENSMUSG00000035878,11.41026887,8.381042432,6.046320715,5.515399267
ENSMUSG00000028952,8.210987689,9.231438536,6.448086079,7.470741286
ENSMUSG00000001134,7.046929983,7.546701003,9.709329614,7.080768591
ENSMUSG00000113600,6.467154145,7.810098027,8.6220831,8.500209436
ENSMUSG00000025218,8.261054687,9.833488876,7.092894686,6.225617739
ENSMUSG00000029861,10.5891701,9.708061722,5.877678464,5.254421371
ENSMUSG00000083596,6.642889309,7.980678956,8.410288273,8.399603453
ENSMUSG00000056025,11.7782613,11.01250412,4.178855786,4.466009141
ENSMUSG00000031262,8.361188683,8.428704751,7.688102632,6.972691867
ENSMUSG00000024331,2.453282907,2.257688772,13.34257812,13.39752937
ENSMUSG00000033906,8.911925663,8.72972992,8.233709916,5.578153494
ENSMUSG00000025577,7.109513731,7.375116657,7.588901308,9.38823155
ENSMUSG00000050587,8.010719697,7.525629242,6.745690051,9.213914253
ENSMUSG00000022972,5.857838778,5.819819947,10.63934203,9.189011782
ENSMUSG00000047022,6.884212239,7.926996134,8.283310578,8.417035183
ENSMUSG00000117183,6.149729377,5.568965639,9.880451899,9.916163934
ENSMUSG00000114325,6.982343556,7.825149285,8.249582128,8.468832322
ENSMUSG00000095432,7.009379735,7.893381657,8.481713226,8.143108002
ENSMUSG00000035455,8.511389678,7.525629242,7.489699984,8.018595647
ENSMUSG00000021097,10.42495035,9.434630526,6.797770747,4.894829691
ENSMUSG00000033538,6.959312737,10.43553921,7.291297335,6.873081983
ENSMUSG00000020534,6.008039773,7.099176918,9.349724814,9.114304369
ENSMUSG00000035067,7.635217211,7.324945795,8.506513557,8.118205531
ENSMUSG00000041649,5.00669981,4.615719268,11.70575627,10.25981803
ENSMUSG00000025059,7.209647727,5.368282192,10.2549369,8.765669776
ENSMUSG00000030256,7.434949219,7.80156898,9.200922827,7.171911635
ENSMUSG00000020120,9.462662642,8.754815351,6.100881444,7.29642399
ENSMUSG00000043441,13.36788849,12.09117765,2.331231121,3.834980527
ENSMUSG00000020389,7.40991572,7.73634686,8.382511902,8.118205531
ENSMUSG00000115219,7.025901844,8.228021304,8.192541366,8.201379784
ENSMUSG00000029869,8.511389678,10.28502663,5.456072836,7.420936344
ENSMUSG00000035439,7.147063979,8.508978129,8.975239815,7.042418786
ENSMUSG00000032398,6.308441761,8.027337858,7.886505281,9.462938963
ENSMUSG00000071537,1.802411932,2.057005326,13.39217878,14.44343315
ENSMUSG00000027079,8.060786695,8.278192166,8.283310578,7.122106693
ENSMUSG00000066443,6.795593653,7.962115738,8.508497584,8.47879331
ENSMUSG00000053390,7.960652699,8.308796391,8.159308922,7.325310856
ENSMUSG00000050786,7.960652699,9.883659737,7.340897997,6.574252332
ENSMUSG00000040282,8.861858665,9.33178026,6.596888065,6.972691867
ENSMUSG00000037138,12.81715151,10.33519749,4.16645562,4.482444772
ENSMUSG00000029765,7.885552202,7.099176918,8.754516868,8.068400589
ENSMUSG00000049823,8.936959162,9.908745168,5.629675153,7.346228931
ENSMUSG00000054519,7.159580729,7.074091487,8.878518524,8.715864834
ENSMUSG00000025915,7.334815222,4.628763692,10.01933375,9.861378498
ENSMUSG00000028389,9.487696141,10.73656438,5.852878133,5.777373261
ENSMUSG00000084383,6.885714249,8.095068521,8.404336193,8.484769904
ENSMUSG00000091697,6.319456501,6.961207048,9.031288563,9.558066402
ENSMUSG00000025464,10.28876811,11.34112327,5.133668532,5.10998704
ENSMUSG00000073787,5.932939275,5.418453054,10.06893441,10.4590378
ENSMUSG00000042962,7.735351207,9.407036552,7.117695017,7.620156112
ENSMUSG00000035235,7.685284209,8.779900782,8.010506936,7.420936344
ENSMUSG00000020785,8.71165767,7.676141826,7.092894686,8.417035183
ENSMUSG00000030037,7.626705821,8.813515259,7.580469195,7.902550133
ENSMUSG00000032352,6.108173769,7.575800103,9.02732051,9.213914253
ENSMUSG00000025076,8.811791666,8.980584228,7.787303956,6.375032564
ENSMUSG00000059708,6.058106771,6.622553733,10.16813574,9.114304369
ENSMUSG00000041716,8.144398582,10.30609839,6.47288641,7.051383675
ENSMUSG00000098597,7.109513731,8.253106735,8.33291124,8.292522828
ENSMUSG00000021615,7.66025071,9.206353106,7.464899652,7.669961054
ENSMUSG00000081230,6.433609256,8.268659702,8.747572775,8.559975366
ENSMUSG00000082541,6.426599877,8.243574271,8.784773272,8.558481218
ENSMUSG00000027827,9.287428148,9.156182244,6.658888893,6.922886925
ENSMUSG00000031723,8.261054687,9.231438536,7.836904619,6.698764687
ENSMUSG00000005338,0.350468987,0.802733786,14.88019864,16.01228882
ENSMUSG00000028840,6.008039773,5.669307362,10.19293607,10.23491556
ENSMUSG00000071281,8.98352147,8.211966628,7.291793342,7.63061515
ENSMUSG00000115516,6.953304697,7.676643535,8.99508008,8.494730892
