"id","sire","dam","sex","gen","birth","exit","age","ancestry","origin","status"
"UWBR4Z",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UDLAVR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USPMG9",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UDVLDH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UIELXE",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U5A55W",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USYRWX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U4MFWM",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UULLW0",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UBQ4BX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UMD02L",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UKJYWH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UD3E5Y",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UMV475",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UIP0WJ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGZV7E",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7TGFJ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6YII2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U5P8EY",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U1BHCH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UASMFB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USYQLI",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U610QY",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U9GYEI",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UBT75L",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULNSQT",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUHU82",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U33AHX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGYEF6",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UTUX31",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUYRI8",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U1K7WR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UJU2EJ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UWZ1QQ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UIEMW8",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UB29YZ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULMAT5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGA3Z1",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U0WEG0",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U4NCJE",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULDZ8M",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U49HJK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U0DQZV",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULM6AH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGTVY8",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UW3KYH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UDGMWB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U49YXI",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6TLPD",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULBF2P",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UKLY23",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZGE8H",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U61ZTI",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UN2YJ5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UYAHQH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7FIGB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U8NA9S",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UVD5KH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UG6Z7J",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UWJ6PZ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UN1SXW",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UMG69D",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UADVVU",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZV95J",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UL99EQ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U2KN80",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USBZB4",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UFUH6D",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UU96C3",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UYYLX3",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6HKLQ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U76W1L",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USHFS6",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGJ6DT",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXRKRX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UX66HC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UT5QSA",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7SC3Y",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUTI4N",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U5KZD5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UKWN2N",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"URLKHL",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U3E134",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UX2LLH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UBEN4U",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UN09N2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U3PFWQ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U4FQ9W",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UYYQYD",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UMW27I",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U8SBN2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UBE1F4",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UCCY6I",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZPA0L",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULCYRX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UB9KKM",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UESCVK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U1Q16T",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U2CKWR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UKLR0Q",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZ39SH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U063UG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZSDFZ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U71SDW",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UYHSCX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGCUF6",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U41UMJ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U01QHG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U8HYRD",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UD1UDC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UWFCJM",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U1LDWX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UJLJTE",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U3E9M1",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGX4CQ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULDKSG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"US1YPG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UAEJXJ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUSNG5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UM8VP5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UIP9NH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6WB1E",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U3DVLR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7SGQ9",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U8CFQW",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UAMJJX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGJRHL",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULMP57",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXRAWC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U92P7Z",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6UVWZ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7MFR7",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UW44UV",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UMVMWZ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UK6KW4",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UDPZWU",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXIL41",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7HY3V",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6Y9RE",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UF8T3T",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U2HH0J",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"URIVAG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UFUW53",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UNAHQ8",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UU9AC2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UE9L9W",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UR732M",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"US3670",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U1NQQL",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USU32C",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UNV4H2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UA1Z80",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UI76PX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UL7BQV",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U4AJJI",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UY58Y9",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U67JNW",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U4ZCC6",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UHCRKK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULDYRL",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USGN1Y",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6UWSI",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UFUJ12",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UHVZQX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"US47GZ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXNA5U",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGKPDH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U30TLZ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6Q9S2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UJQJSC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQ917S",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U57GFJ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UMTLNP",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUQIVC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7EYMJ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UIJAJ7",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UR6MMB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZ8259",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZRM6Y",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UCM5GJ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6V43R",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UFS8ZA",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U64NZK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQ7QQ4",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULD7MP",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6A4D0",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQFI1Y",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6JQ94",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUK9VG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UKL8BY",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U3YIWB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UADJR8",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UPDL0C",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6W6J0",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U4WTCP",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U4VUIC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UAIG9Z",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULRAY5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U2XI9A",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQESP2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQ3658",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UYDVDA",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXEU81",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UPVXJC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UISID2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U74ENR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UBVH83",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U30ZYU",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXCTQS",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULYXGX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UJI2PG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXF8HK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UBIQNA",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USHDSY",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U08IHR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGKCSQ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UVHHIC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UY4X41",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGCMS4",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXKBVT",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UABVM5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U8BBR3",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6Y7ZS",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U8SLA6",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UN8HJF",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UFY7IB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UKC13J",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUA2G1",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UWNA2D",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U2YLC7",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQIDQA",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UKUIFH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U9TNWS",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U5Z0X0",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQFA7B",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UHD77K",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UTUN88",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXB1EH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7F7MW",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U8MR3E",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U4R9MB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UJTKEK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UBBHAY",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U9L45A",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7AKJT",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UJ69IA",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UHTUXH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UIPXDV",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7KYLX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UTBSTK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UF6LB0",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UU7I5J",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U5ZNNJ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UB6435",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UA5JIH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UR8ZCD",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U5ISSX",NA,NA,"F",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQSVTJ",NA,NA,"F",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"KRXZ9X","UFQNBA","X2BZB4","F",1,1969-04-09,1987-11-02,18.6,"JAPANESE","","DECEASED"
"0VC0DF","UB2ALC","079ZJK","M",1,1969-05-08,1982-04-02,12.9,"JAPANESE","","SHIPPED"
"WDLJRG","UV8F2K","SF6VSC","F",1,1969-04-24,1982-04-06,13,"JAPANESE","","SHIPPED"
"IPCQB7","UJ7PYI","VE6WXY","M",1,1969-05-02,1974-10-11,5.4,"JAPANESE","","DECEASED"
"BR0U0M","UQCVPF","FJL8ZR","M",1,1969-05-09,1973-09-20,4.4,"JAPANESE","","DECEASED"
"KJ225H","U74KMH","VXTG4H","F",1,1969-05-25,1989-01-05,19.6,"JAPANESE","","DECEASED"
"JNFIBK","UXN8CM","NU5H65","M",1,1969-04-28,1982-05-26,13.1,"JAPANESE","","SHIPPED"
"6NPL3I","URIL88","4Z1FJ6","U",1,1969-04-29,1969-06-05,0.1,"JAPANESE","","DECEASED"
"MEWJIJ","UQEC3T","KKYQP2","F",1,1969-06-27,1985-04-12,15.8,"JAPANESE","","DECEASED"
"D696VP","UL8WW9","0RPWWX","M",1,1969-06-17,1969-06-17,0,"JAPANESE","","DECEASED"
"38V5BP","UUBFTS","NSMEH6","M",1,1969-05-14,1974-12-03,5.6,"JAPANESE","","DECEASED"
"JK0EIN","U78PZQ","FM4L81","F",1,1970-03-21,1978-12-15,8.7,"JAPANESE","","DECEASED"
"PHN1AU","UPTFBN","N7C6N9","F",1,1970-04-08,1978-05-18,8.1,"JAPANESE","","DECEASED"
"YF8EQS","UNV20F","9G1M77","M",1,1970-05-16,1987-03-21,16.8,"JAPANESE","","DECEASED"
"PBTDGM","UWL0LC","VJ08BW","M",1,1970-05-19,1982-04-23,11.9,"JAPANESE","","SHIPPED"
"E3TZZW","U60MKB","VE6WXY","M",1,1970-04-13,1974-09-15,4.4,"JAPANESE","","DECEASED"
"5TH26Z","UJH7GZ","SF6VSC","M",1,1970-06-07,1986-08-02,16.2,"JAPANESE","","DECEASED"
"CLSVU6","ULV9M7","SUFWJI","F",1,1995-08-02,NA,23.9,"JAPANESE","","ALIVE"
