"pdf","pagenum","storet_code","state","name","county","lake_type","drainage_area","surface_area","mean_depth","total_inflow","retention_time","retention_time_units","alkalinity","conductivity","secchi","tp","po4","tin","tn","p_pnt_source_muni","p_pnt_source_industrial","p_pnt_source_septic","p_nonpnt_source","p_total","n_pnt_source_muni","n_pnt_source_industrial","n_pnt_source_septic","n_nonpnt_source","n_total","p_total_out","p_percent_retention","p_surface_area_loading","n_total_out","n_percent_retention","n_surface_area_loading","lat","long","chl"
476,103,"3809","NORTH DAKOTA","LAKE METIGOSHE","BOITINEAU","NATURAL",NA,3.74,2.8,NA,NA,"years",268,500,2.8,0.032,0.01,0.08,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.996389,-100.356944,10.4
476,104,"3811","NORTH DAKOTA","PELICAN LAKE","ROTIINEAU","NATURAL",NA,0.5,3.1,NA,NA,"years",286,433,3.4,0.034,0.006,0.07,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.944722,-100.267778,11
476,105,"3812","NORTH DAKOTA","LANE SAKAKAWEA","DUNNHCNENzIEHCLEANHERCERMOUNTRAILHILLIAHS","IMPOUNDMENT",469825.8,1490.21,18.9,652.93,1.6,"years",167,549,2.3,0.016,0.007,0.15,0.33,17655,NA,10,6680100,6697765,52950,NA,455,28083775,28137180,462250,93,4.49,10446205,63,18.9,47.504167,-101.433333,6.9
476,107,"3813","NORTH DAKOTA","SPIRITWOOD LAKE","STUTSMAN","NATURAL",NA,1.67,8.8,NA,NA,"years",376,2325,2.1,0.156,0.082,0.29,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.076389,-98.595,34.7
476,108,"3814","NORTH DAKOTA","SWEET BRIAR LAKE","MORTON","IMPOUNDMENT",393.7,1.1,2.9,0.232,183,"days",280,579,1.5,0.092,0.031,0.09,1.32,NA,NA,10,1875,1885,NA,NA,420,23010,23430,1030,45,1.71,12265,48,21.3,46.864444,-101.26,39
476,109,"3815","NORTH DAKOTA","WHITMAN LAKE","NELSONHALSH","IMPOUNDMENT",111.4,858,2.7,81,255,"days",182,406,0.5,0.26,0.185,0.26,1.32,NA,NA,5,NA,NA,NA,NA,105,5235,NA,520,NA,0.83,5340,0,9.2,48.185,-98.075,27.1
476,11,"0501","ARKANSAS","BEAVER RESERVOIR","BENTON CARROLL o IASHINGTON","IMPOUNDMENT",3087.3,114.2,17.8,42.45,1.5,"years",49,94,2.1,0.022,0.006,0.33,0.61,45860,NA,10,36160,82010,159785,NA,385,1448335,1608505,18580,77,0.72,1110180,31,14.1,36.420833,-93.851389,3.9
476,110,"4001","OKLAHOMA","ALTUS RESERVOIR","GREER KIOMA","IMPOUNDMENT",5480.4,25.41,6.4,4.09,2.1,"years",143,2019,0.8,0.041,0.01,0.06,0.63,NA,NA,5,10700,10705,NA,NA,120,902625,902745,3910,63,0.42,96825,89,35.5,34.8875,-99.291667,14.8
476,111,"4002","OKLAHOMA","ARBUCKLE LAKE","MURRAY","IMPOUNDMENT",326.3,9.51,9.4,1.34,3.2,"years",158,379,1.4,0.02,0.008,0.07,0.44,NA,NA,NA,3810,3810,NA,NA,NA,61220,61220,885,77,0.4,28905,53,6.4,34.425833,-96.999167,7
476,112,"4003","OKLAHOMA","LAKE ELSWORTH","CADDO COMANCHE","IMPOUNDMENT",642.3,22.66,5.1,4.26,1.4,"years",150,367,1,0.037,0.009,0.07,0.62,1980,NA,5,3510,5495,4480,NA,160,158970,163610,4665,15,0.24,89635,45,7.2,34.800833,-98.355,8.4
476,113,"4004","OKLAHOMA","LAKE EUFAULA","HASKELL MCINTOSH OKMULGEEo PITTSBURG","IMPOUNDMENT",97958.9,414.81,10.1,181.73,309,"days",88,382,0.4,0.081,0.029,0.405,0.81,429755,NA,10,1297160,1726905,868285,NA,270,10349635,11218190,1084280,37,4.16,10392320,7,27,35.307778,-95.359444,4.4
476,114,"4005","OKLAHOMA","FORT COBB RESERVOIR",NA,"IMPOUNDMENT",787.4,16.47,6.4,1.23,7.6,"years",157,450,1.1,0.038,0.012,0.11,0.76,260,NA,5,9105,9370,775,NA,115,105525,106415,590,94,0.57,16100,85,6.5,35.165278,-98.455556,15
476,115,"4006","OKLAHOMA","FORT SUPPLY RESERVOIR","MOODuARO","IMPOUNDMENT",3869.5,7.61,11.9,2.31,1.6,"years",184,797,0.4,0.07,0.014,0.135,0.69,980,NA,5,2335,3320,2930,NA,105,49440,52475,26700,20,0.44,60715,NA,6.9,36.55,-99.569444,9.7
476,116,"4007","OKLAHOMA","FOSS RESERVOIR","CUSTER","IMPOUNDMENT",3859.1,35.61,8.9,2.89,43.7,"years",151,1879,0.9,0.027,0.006,0.09,0.7,310,NA,5,9300,9675,1105,NA,160,193865,195130,NA,NA,0.27,NA,NA,5.5,35.541111,-99.187222,4.9
476,117,"4008","OKLAHOMA","LAKE FRANCES","AOAIR","IMPOUNDMENT",1644.6,2.31,1.8,16.47,3,"days",99,189,0.4,0.142,0.093,1.78,2.135,595,NA,NA,84185,84780,1785,NA,NA,1326215,1328000,66540,22,36.7,1069760,19,574.9,36.125,-94.515,8
476,118,"4009","OKLAHOMA","GRND LK O' THE CHEROKEES","HAYES DELAWARE CRAIG OTTONA","IMPOUNDMENT",26671.5,188.18,10.9,194.68,129,"days",97,253,0.8,0.087,0.038,0.74,1.13,34600,12585,60,1250605,1297850,95125,4025,2335,13481690,13583175,684480,47,6.9,10157185,25,72.2,36.475,-95.035,6.8
476,12,"0504","ARKANSAS","BULL SHOALS RESERVOIR","BAXTER BOONE MARION AR! TANEY OZARK MO","IMPOUNDMENT",15672.1,183.89,20.4,165.04,259,"days",131,223,3.4,0.015,0.004,0.38,0.53,1475,NA,35,101670,103180,4420,NA,1225,6945940,6951585,64915,37,0.56,3777390,46,37.8,36.3675,-92.572222,3.9
476,120,"4010","OKLAHOMA","LAKE HEFNER","OKLAHOMA","IMPOUNDMENT",25.1,10.12,9.1,1.52,2.9,"years",140,811,1,0.057,0.036,0.25,0.71,NA,NA,NA,4535,4535,NA,NA,NA,61470,61470,950,79,0.45,54640,11,6.1,35.570556,-97.5925,5.7
476,121,"4011","OKLAHOMA","KEYSTONE RESERVOIR","TULSA OSAGEO CREEK PAUNEE","IMPOUNDMENT",162673.4,106.43,7.7,179.73,55,"days",114,1293,0.4,0.136,0.096,0.69,1.2,22765,NA,10,1731070,1753845,63960,NA,395,14225225,14289580,785740,55,16.48,8746810,39,134.3,36.133333,-96.333333,21.4
476,123,"4012","OKLAHOMA","OOLOGAH RESERVOIR","NONATA ROGERS","IMPOUNDMENT",11237.7,119.22,5.7,71.74,109,"days",109,301,0.4,0.059,0.031,0.58,0.94,8330,NA,15,403115,411460,19895,NA,515,4217805,4238215,159885,61,3.45,3743220,12,35.5,36.423056,-95.678056,5.1
476,124,"4013","OKLAHOMA","TENKILLER FERRY RES","CHEROKEE SEOUOYAR","IMPOUNDMENT",4169.9,51.19,15.5,41.17,240,"days",75,147,1.6,0.039,0.016,0.55,0.9,16970,NA,20,92060,109050,34410,NA,705,2561835,2596950,59305,46,2.13,2070280,20,50.7,35.597222,-95.038889,6.6
476,125,"4014","OKLAHOMA","LAKE THUNDERBIRD","CLEVELAND","IMPOUNDMENT",662.3,24.56,6,1.84,14.6,"years",180,365,0.9,0.027,0.009,0.15,0.675,NA,NA,5,7875,7880,NA,NA,265,105475,105740,440,94,0.32,8235,92,4.3,35.2225,-97.22,8.4
476,126,"4015","OKLAHOMA","WISTER RESERVOIR","LEFLORE","IMPOUNDMENT",2570.7,16.19,2.3,28.1,16,"days",16,47,0.5,0.08,0.016,0.23,0.645,2835,NA,5,43885,46725,8500,NA,140,655650,664290,58145,NA,2.89,791155,NA,41,34.9375,-94.719444,4.8
476,127,"4601","SOUTH DAKOTA","LAKE ALBERT","KINGSBURY","NATURAL",556.8,14.16,1.2,0.096,8.4,"years",244,1296,0.3,0.321,0.019,0.17,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.516667,-97.166667,106.3
476,128,"4602","SOUTH DAKOTA","LAKE ALVIN","LINCOLN","IMPOUNDMENT",114,0.44,3.7,0.058,325,"days",152,1169,1.4,0.067,0.017,0.97,1.96,NA,NA,NA,625,625,NA,NA,NA,5480,5480,295,53,1.42,4160,24,12.5,43.4375,-96.608333,4.7
476,129,"4603","SOUTH DAKOTA","ANGOSTURA RESERVOIR","FALL RIVER","IMPOUNDMENT",23569,19.55,9.1,3.956,1.5,"years",137,1924,1.9,0.019,0.005,0.16,0.47,1330,NA,5,8945,10280,3995,NA,235,176090,180320,1100,89,0.53,181245,NA,9.2,43.341667,-103.438056,3.7
476,130,"4604","SOUTH DAKOTA","BRANT LAKE","LAKE","NATURAL",NA,4.05,3.4,NA,NA,"years",175,1563,1.7,0.194,0.113,0.13,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.915278,-96.939444,34.2
476,131,"4605","SOUTH DAKOTA","LAKE BYRON",NA,"NATURAL",NA,5.86,2.4,NA,NA,"years",300,1942,0.3,0.443,0.146,0.37,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.569167,-98.118611,NA
476,132,"4606","SOUTH DAKOTA","CLEAR LAKE","MARSHALL","NATURAL",NA,4.41,3.7,NA,NA,"years",229,592,1.8,0.027,0.009,0.075,1.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.691667,-97.35,12
476,133,"4607","SOUTH DAKOTA","CLEAR LAKE","MINNEHAHA","NATURAL",NA,1.91,1.1,NA,NA,"years",276,498,0.1,1.4,0.468,0.27,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.756944,-97.012222,691
476,134,"4608","SOUTH DAKOTA","LAKE COCHRANE","DEUEL","NATURAL",NA,1.48,3.4,NA,NA,"years",286,2571,1.4,0.037,0.008,0.15,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.711111,-96.475,15.7
476,135,"4609","SOUTH DAKOTA","COTTONWOOD LAKE",NA,"NATURAL",NA,6.68,2,NA,NA,"years",520,1754,0.3,0.685,0.417,0.265,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.801389,-98.665278,NA
476,136,"4610","SOUTH DAKOTA","DEERFIELD LAKE","PENNINGTON","IMPOUNDMENT",248.6,1.68,10.5,0.227,2,"years",218,285,5,0.033,0.022,0.08,0.26,NA,NA,NA,320,320,NA,NA,NA,7755,7755,275,14,0.19,5500,29,4.6,44.028333,-103.786111,3.6
476,137,"4611","SOUTH DAKOTA","ENEMY SWIM LAKE","DAY","NATURAL",NA,8.68,3,NA,NA,"years",259,373,1.5,0.037,0.013,0.085,1.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7375,-97.25,14.2
476,138,"4612","SOUTH DAKOTA","LAKE HERMAN","LAKE","NATURAL",NA,5.46,1.7,NA,3.3,"years",189,983,0.4,0.34,0.174,0.155,2.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.975833,-97.165556,58.7
476,139,"4613","SOUTH DAKOTA","LAKE ST. JOHN","HAMLIN","NATURAL",450.7,4.86,1.2,0.066,2.9,"years",185,1290,0.3,0.348,0.025,0.08,3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.565,-97.2,120.9
476,14,"0515","ARKANSAS","TABLE ROCK RESERVOIR","BOONE CARROLL AR, BARRY TANEY MO","IMPOUNDMENT",10411.8,174.42,19.1,114.8,330,"days",97,175,2.3,0.022,0.007,0.35,0.6,214095,NA,35,45290,259420,504120,NA,1285,4360855,4866260,66555,74,1.49,6008260,NA,27.9,36.595556,-93.3125,9.1
476,140,"4614","SOUTH DAKOTA","LAME KAMPESKA","CODINGTDN","NATURAL",NA,19.43,3.4,NA,NA,"years",228,419,0.8,0.22,0.128,0.105,1.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,-97.233889,20.6
476,141,"4615","SOUTH DAKOTA","LAKE MADISON","LAKE","NATURAL",310.8,11.33,3,0.099,10.9,"years",164,1461,1.4,0.25,0.107,0.09,2.52,4245,NA,95,3930,8270,10395,NA,3560,25590,39545,NA,NA,0.73,NA,NA,3.5,44.949167,-97.000833,22.6
476,142,"4616","SOUTH DAKOTA","LAKE MITCHELL","DAVISON","IMPOUNDMENT",NA,2.71,3.7,NA,NA,"years",187,1017,0.9,0.099,0.015,0.085,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.739444,-98.030556,14.9
476,143,"4617","SOUTH DAKOTA","LAKE NORDEN","HAMLIN","NATURAL",NA,3.02,2.1,NA,NA,"years",215,1469,0.3,0.256,0.05,0.165,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.593056,-97.2,46.8
476,144,"4618","SOUTH DAKOTA","EAST OAKWOOD LAKE","RROOKINGS","NATURAL",NA,4.05,1.5,NA,NA,"years",159,1015,0.3,0.146,0.009,0.175,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.433333,-96.966667,113.6
476,145,"4619","SOUTH DAKOTA","WEST OAKWOOD LAKE","RROONINGS","NATURAL",NA,1.21,1.8,NA,NA,"years",153,870,0.4,0.181,0.021,0.135,5.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1875,-96.986111,159.7
476,146,"4620","SOUTH DAKOTA","PACTOLA RESERVOIR","PENNINGTON","IMPOUNDMENT",828.8,3.48,16.4,1.142,1.6,"years",159,274,6.4,0.011,0.006,0.07,0.245,NA,NA,25,4060,4085,NA,NA,870,38675,39545,455,89,1.17,22345,43,11.4,44.070278,-103.490833,1.5
476,147,"4621","SOUTH DAKOTA","PICKEREL LAKE","DAY","NATURAL",NA,3.86,6.1,NA,NA,"years",242,390,1.5,0.049,0.009,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.484722,-97.265833,15.8
476,148,"4622","SOUTH DAKOTA","LAKE POINSETT","HROOKINGboHAMLIN","NATURAL",733,29.26,2.9,0.073,35.4,"years",267,1038,0.8,0.115,0.023,0.315,2.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.547222,-97.080556,40.2
476,149,"4623","SOUTH DAKOTA","SOUTH RED IRON LAKE","MARSHALL","NATURAL",NA,2.51,2.1,NA,NA,"years",216,515,1.8,0.042,0.01,0.11,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.491667,-96.266667,6.9
476,15,"2904","MISSOURI","LAKE TANEYCOMO","TANEY","IMPOUNDMENT",11297.6,12.22,5.8,123.81,7,"days",96,155,2,0.023,0.007,0.53,0.72,5125,NA,10,69010,76165,9555,NA,615,6234120,6266090,87280,NA,6.07,6038630,3,511,36.657778,-93.124722,9.8
476,150,"4624","SOUTH DAKOTA","RICHMOND LAKE","RROMN","IMPOUNDMENT",450.7,3.35,4.6,0.016,54,"years",265,905,2.3,0.187,0.144,0.15,1.57,NA,NA,30,345,375,NA,NA,1145,4930,6075,30,92,0.11,410,93,1.8,45.552778,-98.6,18.5
476,151,"4625","SOUTH DAKOTA","ROY LAKE","MARSHALL","NATURAL",NA,6.85,3.3,NA,NA,"years",262,1152,1.8,0.034,0.01,0.07,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.691667,-97.425,13.3
476,152,"4626","SOUTH DAKOTA","SAND LAKE",NA,"IMPOUNDMENT",10308.2,3.1,0.8,2.364,12,"days",314,849,0.7,0.489,0.288,0.11,2.29,3060,NA,NA,18855,21915,9180,NA,NA,171950,1881130,17010,22,7.07,142740,21,58.4,45.6675,-98.305556,NA
476,153,"4627","SOUTH DAKOTA","SHERIDAN LAKE","PENNINGTON","IMPOUNDMENT",230.5,1.56,10.2,0.14,3.6,"years",104,177,2.7,0.053,0.016,0.105,0.565,NA,NA,5,290,295,NA,NA,245,5075,5320,170,42,0.19,3060,42,3.4,43.975278,-103.451667,15.4
476,154,"4628","SOUTH DAKOTA","STOCKADE LAKE","CUSTER","IMPOUNDMENT",202,0.53,5.8,0.135,274,"days",118,227,1.7,0.233,0.109,0.15,1.27,235,NA,NA,425,660,540,NA,NA,5050,5590,1075,NA,1.25,14780,NA,10.5,43.763889,-103.5125,25.4
476,155,"4629","SOUTH DAKOTA","EAST VERMILLION LAKE","MCCOOK","IMPOUNDMENT",1036,2.23,3.7,0.095,2.8,"years",149,695,0.7,0.211,0.092,0.1,1.84,NA,NA,5,655,660,NA,NA,90,8440,8530,120,82,0.3,3655,57,3.8,43.590278,-97.1725,100.8
476,156,"4630","SOUTH DAKOTA","WALL LAKE","HINNEHAHA","NATURAL",NA,0.9,2.6,NA,NA,"years",173,1083,1.5,0.194,0.076,0.16,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5625,-96.9625,55.3
476,157,"4631","SOUTH DAKOTA","NORTH WAUBAY LAKE","DAY","NATURAL",NA,14.16,2.7,NA,NA,"years",418,4301,0.8,0.98,0.023,0.145,3.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.391667,-96.45,127
476,158,"4801","TEXAS","AMISTAD RESERVOIR",NA,"IMPOUNDMENT",313828.9,262.43,16.5,58.506,3.8,"years",137,823,3.3,0.013,0.009,0.5,0.72,NA,NA,NA,257295,251295,NA,NA,NA,NA,NA,14320,94,0.98,1193690,72,16.2,29.459722,-101.055556,2
476,159,"4802","TEXAS","LAKE BASTROP","BASTROP","IMPOUNDMENT",24.6,3.67,5.6,0.238,5.2,"years",137,841,2,0.022,0.007,0.09,0.525,NA,NA,NA,985,985,NA,NA,NA,12100,12100,105,89,0.27,2795,77,3.3,30.155556,-97.291667,12.4
476,16,"0502","ARKANSAS","BLACKFISH LAKE","CRITTENDEN ST FRANCIS","NATURAL",288.8,1.62,1.8,287.1,8,"days",33,88,0.1,0.424,0.09,1.47,2.425,NA,NA,5,112130,112135,NA,NA,275,390625,390900,92130,18,69.22,303920,22,241.3,35.129167,-90.456944,19.8
476,160,"4803","TEXAS","BELTON RESERVOIR","HELL CURYELL","IMPOUNDMENT",9230.8,50.27,10.8,18.32,1.6,"years",142,388,3.1,0.016,0.007,0.185,0.52,24210,NA,50,174400,198660,57570,NA,1945,894340,953855,17455,91,3.95,480930,50,19,31.106667,-97.475278,8
476,161,"4804","TEXAS","BRAUNIG LAKE","BEXAR","IMPOUNDMENT",24.3,5.46,6,0.28,3.7,"years",168,1250,1,0.136,0.062,0.15,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.237778,-98.371111,22.8
476,162,"4805","TEXAS","LAKE BROWNWOOD","RROHN","IMPOUNDMENT",3975.6,29.54,6,4.893,1.5,"years",120,542,0.8,0.027,0.007,0.1,0.485,NA,NA,170,8345,8515,NA,NA,6305,229335,235640,2975,65,0.29,85915,64,8,31.838889,-99.004444,4.9
476,163,"4806","TEXAS","LAKE BUCHANAN","HURNET LLANO","IMPOUNDMENT",80937.4,93.32,13.1,27.013,1.7,"years",142,642,1.6,0.036,0.012,0.25,0.58,35,NA,325,91510,91870,100,NA,12180,1583845,1596125,15995,83,0.98,660840,59,17.1,30.751389,-98.419722,8.6
476,164,"4807","TEXAS","CADDO LAKE","CADDO LA, MARION HARRISON Tx","IMPOUNDMENT",7107,132.09,1.8,58.92,42,"days",11,114,0.9,0.051,0.012,0.07,0.7,3415,NA,260,93400,97075,6380,NA,9795,1433455,1449630,103390,NA,0.73,1775590,NA,11,32.743889,-94.029444,18
476,166,"4808","TEXAS","CALAVERAS LAKE","BEXAR","IMPOUNDMENT",174.6,13.96,5.5,0.413,20,"years",126,562,1,0.038,0.007,0.06,0.82,NA,NA,NA,10550,10550,NA,NA,NA,55455,55455,175,98,0.76,3245,94,4,29.278889,-98.305833,22.5
476,167,"4809","TEXAS","CANYON RESERVOIR","COHAL","IMPOUNDMENT",3719.2,33.35,14,8.756,1,"years",180,373,2.9,0.01,0.005,0.45,0.63,NA,NA,20,5100,5120,NA,NA,835,489980,490815,3105,39,0.15,174140,65,14.7,29.868056,-98.199444,2.5
476,168,"4810","TEXAS","LAKE COLORADO CITY","MITCHELL","IMPOUNDMENT",834,6.52,6,0.336,3.9,"years",141,1640,0.7,0.042,0.012,0.09,0.76,NA,NA,115,1275,1390,NA,NA,4265,21720,25985,1385,0,0.21,16620,36,4,32.321944,-100.917778,12.7
476,169,"4811","TEXAS","LAKE CORPUS CHRISTI","JIH WELLS, LIVE OAK SAN PATRICIO","IMPOUNDMENT",43149.4,88.63,4.2,25.4,175,"days",161,972,0.6,0.113,0.05,0.13,0.64,8500,NA,200,204255,212955,21110,NA,7590,1620175,1648875,84990,60,2.4,611415,63,18.6,28.043611,-97.870556,19.8
476,17,"0503","ARKANSAS","BLUE MOUNTAIN LAKE","LOGAN YELL","IMPOUNDMENT",1263.9,11.74,2.6,14.61,25,"days",20,5,0.4,0.05,0.01,0.16,0.4,5065,NA,5,11700,16050,4295,NA,250,419955,424500,31255,NA,1.44,343495,19,36.2,35.103889,-93.651389,9
476,170,"4812","TEXAS","LAKE DIVERSION","ARCHER BAYLOR","IMPOUNDMENT",5710.9,13.84,3.7,4.258,156,"days",81,4530,0.8,0.025,0.009,0.08,0.525,NA,NA,40,4540,4580,NA,NA,1470,116995,118465,3575,22,0.33,91090,23,8.6,33.776389,-98.996944,15.9
476,171,"4813","TEXAS","EAGLE MOUNTAIN LAKE","TARRANI RISE","IMPOUNDMENT",5102.3,36.42,6.4,8.1,363,"days",135,387,0.8,0.024,0.008,0.07,0.42,1755,NA,165,53200,55120,3880,NA,6290,433860,444030,9390,83,1.51,236255,47,12.2,32.868056,-97.501667,5.7
476,172,"4814","TEXAS","LAKE FORT PHANTOM HILL","JONES","IMPOUNDMENT",1238,10.93,5.6,1.198,2.2,"years",165,654,0.6,0.06,0.022,0.105,0.56,NA,NA,125,3900,4025,NA,NA,4700,86950,91650,1550,61,0.37,25050,73,8.4,32.615278,-99.668056,6.3
476,173,"4821","TEXAS","LAKE LYNDON B JOHNSON","BURNET LLANO","IMPOUNDMENT",93901.1,25.8,6.7,37.43,56,"days",133,455,1.1,0.042,0.013,0.42,0.85,16445,NA,465,19875,35985,49310,NA,17390,931600,998300,34975,3,1.39,1092665,NA,38.7,30.555278,-98.341111,8.1
476,174,"4816","TEXAS","LAKE KEMP",NA,"IMPOUNDMENT",5402.7,62.17,5.3,5.42,2.8,"years",83,3884,1.1,0.023,0.007,0.11,0.51,NA,NA,215,12025,12240,NA,NA,8140,207795,215935,3745,69,0.2,88920,59,3.5,33.756667,-99.151667,10.2
476,175,"4817","TEXAS","LAKE HOUSTON","HARRIS","IMPOUNDMENT",7324.5,49.53,1.7,44.73,55,"days",31,222,0.1,0.097,0.036,0.26,0.98,145255,NA,NA,158415,303670,435605,NA,NA,1768970,2204575,171655,44,6.13,1779315,19,44.5,29.917778,-95.143056,16.6
476,176,"4818","TEXAS","LAKE 0' THE PINES","CAMP MARION MORRIS UPSMUR","IMPOUNDMENT",2201.5,75.27,4.1,17.41,221,"days",21,135,1.5,0.031,0.011,0.09,0.53,18930,NA,95,45600,64625,53765,NA,3525,665815,723105,16010,74,0.86,388395,46,9.6,32.751667,-94.502222,12.9
476,178,"4819","TEXAS","LAKE LAVON","COLLIN","IMPOUNDMENT",1994.3,86.43,6.5,13.452,1.4,"years",133,330,0.4,0.063,0.018,0.18,0.41,27260,NA,80,61365,88705,59550,NA,3100,808465,871115,20000,77,1.03,395285,55,10.1,33.034722,-96.477778,5.4
476,179,"4815","TEXAS","LAKE LEWISVILLE","DENTON","IMPOUNDMENT",4299.4,93.93,6,17.507,0.8,"years",113,320,0.6,0.045,0.018,0.38,0.655,34060,NA,NA,83045,117105,175260,NA,NA,871470,1046730,36980,68,1.25,529400,49,11.1,33.071667,-96.965,14.2
476,18,"0505","ARKANSAS","LAKE CATHERINE","GARLAND HOT SPRING","IMPOUNDMENT",3926.4,7.05,5.5,65.66,8,"days",17,62,1.2,0.029,0.006,0.1,0.43,42410,NA,15,36410,70035,127190,NA,620,1060970,1100700,49340,37,10.04,1735200,NA,151.4,34.427222,-92.972778,14
476,181,"4820","TEXAS","LIVINGSTON RESERVOIR","POLK SAN JACINTO TRINITY IALKFR","IMPOUNDMENT",42950,334.28,6.5,191.576,130,"days",89,376,0.9,0.196,0.128,0.555,1.31,42240,NA,30,2106290,2148560,118460,NA,1110,12252075,12371645,923050,57,6.43,7703650,38,37,30.64,-95.021667,16.1
476,182,"4822","TEXAS","MEDINA LANE","SANDERA MEDINA","IMPOUNDMENT",1642.1,22.56,13.9,4.49,2.7,"years",179,384,2.4,0.01,0.004,0.6,0.78,1135,NA,125,1625,2885,3400,NA,4745,202275,210420,1160,60,0.13,87290,59,9.3,29.540833,-98.933611,12.9
476,183,"4823","TEXAS","LAKE MEREDITH","HUTCHINSON MOORE POTTER","IMPOUNDMENT",41564.3,66.77,16,6.884,8.6,"years",188,1538,1.5,0.021,0.009,0.07,0.435,123605,NA,NA,304350,427955,370710,NA,NA,1258360,1629070,1880,100,6.41,75185,95,24.4,35.709722,-101.552222,3
476,184,"4824","TEXAS","PALESTINE RESERVOIR","ANDERSON CHEROKEE HENDERSON SMITH","IMPOUNDMENT",2201.5,103.44,4.9,12.616,1.3,"years",24,148,1.5,0.031,0.01,0.18,0.66,45830,NA,NA,23825,69655,137430,NA,NA,NA,541560,8995,87,0.67,231505,57,5.2,32.054167,-95.438333,10.6
476,185,"4825","TEXAS","POSSUM KINGDOM RESERVOIR","PALO PINTO STEPHENS YOUNG","IMPOUNDMENT",58404.5,80.13,11.2,28.59,1,"years",103,3517,2.1,0.023,0.009,0.07,0.52,8930,NA,255,207480,216665,26315,NA,9535,1596285,1632135,29035,86,2.7,1006145,38,20.4,32.872222,-98.428333,9.5
476,186,"4826","TEXAS","O C FISHER","TOM GREEN","IMPOUNDMENT",3853.9,21.85,6.5,0.796,11,"years",154,459,0.5,0.09,0.011,0.14,0.995,NA,NA,NA,1395,1395,NA,NA,NA,69910,69910,1160,17,0.06,13070,81,3.2,31.484167,-100.483611,24.5
476,187,"4827","TEXAS","SAM RAYBURN RESERVOIR","ANGELINA JASPER NACOGDOCHES SABINE","IMPOUNDMENT",8932.9,463.48,7.7,43.44,1.4,"years",24,143,1.5,0.029,0.009,0.15,0.6,28525,NA,35,111495,140055,84375,NA,1300,1606345,1692020,80910,42,0.3,1554360,8,3.7,31.064167,-94.106667,6.3
476,189,"4828","TEXAS","E V SPENCE RESERVOIR","COAE","IMPOUNDMENT",40766.6,25.62,6.7,2.059,7.1,"years",135,1970,0.9,0.036,0.008,0.08,0.63,NA,NA,NA,14120,14120,NA,NA,NA,118660,118660,720,95,0.55,14945,87,4.6,31.923333,-100.561944,11.8
