X_WGS84;Y_WGS84;Faidherbia albida;Balanites aegyptiaca;Anogeissus leiocarpus
-16,51425;14,57017;1;0;0
-16,51408;14,56976;0;0;0
-16,51407;14,56916;1;0;0
-16,51388;14,56924;0;0;0
-16,51426;14,56899;0;0;0
-16,51401;14,56892;0;0;1
-16,51397;14,56854;0;0;0
-16,51383;14,56869;0;1;0
-16,51356;14,56878;1;0;0
-16,51343;14,56843;0;1;0
-16,51306;14,5683;0;0;1
-16,51319;14,56869;0;0;0
-16,51334;14,56881;1;0;0
-16,5134;14,56908;1;0;0
-16,51348;14,56964;0;0;0
-16,5131;14,56983;0;0;0
-16,51413;14,56932;1;0;0
-16,51401;14,56942;1;0;0
-16,51392;14,56928;1;0;0
-16,51448;14,57045;1;0;0
-16,51432;14,57056;1;0;0
-16,51414;14,57064;0;0;1
-16,51414;14,57042;0;0;1
-16,51345;14,56911;0;0;0
-16,51301;14,56811;0;0;1
-16,51289;14,56846;0;0;1
-16,35758;14,56986;1;0;0
-16,35738;14,57001;1;0;0
-16,35733;14,56981;1;0;0
-16,35713;14,56977;1;0;0
-16,35712;14,56985;1;0;0
-16,35741;14,56953;1;0;0
-16,35726;14,56948;1;0;0
-16,3571;14,56952;1;0;0
-16,35712;14,56963;0;0;1
-16,35694;14,56968;1;0;0
-16,3566;14,56959;1;0;0
-16,35662;14,56945;0;0;1
-16,35639;14,56927;1;0;0
-16,35635;14,56887;1;0;0
-16,356;14,56882;0;0;1
-16,35578;14,5688;0;0;1
-16,35588;14,5687;1;0;0
-16,35837;14,5698;0;1;0
-16,35851;14,56972;0;0;1
-16,35845;14,56964;0;1;0
-16,35822;14,56964;0;1;0
-16,35824;14,56945;1;0;0
-16,35807;14,56965;1;0;0
-16,35808;14,56955;1;0;0
-16,35803;14,56947;1;0;0
-16,35799;14,5694;1;0;0
-16,35788;14,56936;1;0;0
-16,35789;14,56943;1;0;0
-16,35767;14,57057;1;0;0
-16,35763;14,57064;1;0;0
-16,35771;14,57051;1;0;0
-16,35783;14,57019;1;0;0
-16,35777;14,57;1;0;0
-16,35844;14,56994;1;0;0
-16,35832;14,56985;1;0;0
-16,35845;14,57086;0;1;0
-16,35848;14,57037;1;0;0
-16,35856;14,57021;1;0;0
-16,35873;14,57033;0;0;1
-16,35887;14,57043;0;0;0
-16,35794;14,57096;1;0;0
-16,35797;14,57061;1;0;0
-16,35815;14,5705;1;0;0
-16,35824;14,57026;0;0;1
-16,35737;14,57057;0;0;1
-16,35721;14,57061;1;0;0
-16,35706;14,57073;0;1;0
-16,35696;14,57066;1;0;0
-16,35698;14,57106;1;0;0
-16,35691;14,57119;0;0;1
-16,35699;14,57134;1;0;0
-16,35754;14,57094;1;0;0
-16,35702;14,57077;0;1;0
-16,35693;14,57156;1;0;0
-16,35688;14,57143;1;0;0
-16,35723;14,57081;1;0;0
-16,35671;14,57071;1;0;0
-16,36281;14,56841;0;1;0
-16,36297;14,56846;0;1;0
-16,37344;14,57002;1;0;0
-16,37326;14,57019;1;0;0
-16,37323;14,57011;1;0;0
-16,37364;14,57029;1;0;0
-16,37396;14,57021;1;0;0
-16,37362;14,57048;1;0;0
-16,37327;14,57068;1;0;0
-16,37319;14,57074;1;0;0
-16,37296;14,57034;1;0;0
-16,37274;14,57036;1;0;0
-16,37291;14,57053;1;0;0
-16,37252;14,57066;1;0;0
-16,3723;14,57107;1;0;0
-16,37228;14,57049;1;0;0
-16,3722;14,57041;1;0;0
-16,37242;14,57021;1;0;0
-16,37277;14,57002;1;0;0
-16,37326;14,56975;1;0;0
-16,37217;14,57133;1;0;0
-16,3719;14,5714;1;0;0
-16,37475;14,56984;0;1;0
-16,37468;14,56994;1;0;0
-16,37469;14,57025;1;0;0
-16,37472;14,57018;1;0;0
-16,3745;14,57005;0;0;1
-16,37478;14,57079;1;0;0
-16,37475;14,57109;0;1;0
-16,37445;14,57124;0;1;0
-16,37387;14,5713;1;0;0
-16,37335;14,57112;1;0;0
-16,37309;14,57087;1;0;0
-16,37296;14,57104;0;0;1
-16,3733;14,57093;1;0;0
-16,37331;14,57081;1;0;0
-16,37357;14,57088;1;0;0
-16,37377;14,57092;1;0;0
-16,37374;14,57087;1;0;0
-16,374;14,57105;0;1;0
-16,37408;14,57108;0;1;0
-16,37425;14,57103;0;1;0
-16,37393;14,57073;1;0;0
-16,37391;14,57056;1;0;0
-16,37374;14,57051;0;1;0
-16,37255;14,57155;1;0;0
-16,3727;14,5712;1;0;0
-16,37345;14,57149;1;0;0
-16,37311;14,57134;1;0;0
-16,37302;14,5695;1;0;0
-16,37287;14,56979;1;0;0
-16,37263;14,56989;0;1;0
-16,37232;14,57014;0;1;0
-16,37196;14,56992;0;1;0
-16,37215;14,57029;1;0;0
-16,3721;14,56968;1;0;0
-16,37224;14,56961;1;0;0
-16,37287;14,56949;1;0;0
-16,37356;14,56949;1;0;0
-16,37386;14,56929;1;0;0
-16,36375;14,56925;0;0;0
-16,3639;14,56902;0;1;0
-16,3639;14,56894;0;0;1
-16,36422;14,56863;0;0;1
-16,36432;14,56857;0;1;0
-16,36467;14,56896;0;0;1
-16,36507;14,56895;0;0;1
-16,36513;14,56873;0;0;1
-16,36502;14,56848;0;1;0
-16,36503;14,56834;1;0;0
-16,36327;14,56822;0;0;1
-16,36358;14,56874;0;1;0
-16,36329;14,56875;0;0;0
-16,36343;14,56837;0;0;1
-16,36325;14,56835;0;0;0
-16,36369;14,56813;1;0;0
-16,36378;14,56811;0;1;0
-16,36377;14,56799;0;0;0
-16,36388;14,56783;0;1;0
-16,36418;14,56772;0;0;0
-16,36392;14,56739;0;0;1
-16,36412;14,56708;0;0;1
-16,36421;14,56716;1;0;0
-16,36343;14,56699;0;1;0
-16,3638;14,56746;0;1;0
-16,36386;14,56769;0;1;0
-16,47357;14,57163;1;0;0
-16,4734;14,57149;0;0;1
-16,47299;14,5714;1;0;0
-16,47396;14,57154;1;0;0
-16,47427;14,57159;1;0;0
-16,47449;14,57162;1;0;0
-16,47367;14,57111;1;0;0
-16,4725;14,5714;1;0;0
-16,47251;14,57146;0;1;0
-16,47229;14,57161;1;0;0
-16,47264;14,57178;0;0;0
-16,4732;14,57181;1;0;0
-16,47431;14,57101;0;1;0
-16,47439;14,57094;0;1;0
-16,47439;14,57083;1;0;0
-16,47435;14,57078;1;0;0
-16,47427;14,57062;1;0;0
-16,47403;14,57058;1;0;0
-16,47366;14,57062;1;0;0
-16,47383;14,5705;1;0;0
-16,47382;14,57076;0;0;1
-16,47345;14,57071;0;1;0
-16,47333;14,57097;0;1;0
-16,47359;14,57097;0;1;0
-16,47458;14,57057;0;1;0
-16,47455;14,57027;0;1;0
-16,47429;14,57035;1;0;0
-16,47344;14,5719;1;0;0
-16,47232;14,57223;1;0;0
-16,47235;14,5723;0;0;0
-16,47185;14,57245;0;1;0
-16,47211;14,57285;0;0;0
-16,47219;14,5728;1;0;0
-16,4722;14,57276;0;0;0
-16,47246;14,5726;0;1;0
-16,47255;14,57246;0;1;0
-16,47272;14,57245;0;0;0
-16,47368;14,57213;1;0;0
-16,47179;14,5724;0;1;0
-16,47238;14,57266;0;1;0
-16,45977;14,56554;0;0;0
-16,45964;14,56546;0;0;0
-16,45962;14,56543;0;0;0
-16,45926;14,5656;1;0;0
-16,45901;14,56571;0;0;0
-16,4589;14,56546;0;0;0
-16,45975;14,56551;1;0;0
-16,45892;14,56519;0;0;0
-16,45898;14,56604;0;1;0
-16,45896;14,56615;0;1;0
-16,45907;14,56622;0;1;0
-16,45917;14,56622;0;0;0
-16,45927;14,56615;0;1;0
-16,45952;14,5664;1;0;0
-16,45946;14,56625;0;0;0
-16,46016;14,56627;1;0;0
-16,45899;14,56428;0;0;1
-16,45884;14,56414;0;0;1
-16,45897;14,56418;0;0;1
-16,45886;14,56419;0;0;1
-16,45892;14,56417;0;0;1
-16,45892;14,56422;0;0;1
-16,4589;14,56406;1;0;0
-16,45895;14,56409;1;0;0
-16,45903;14,56404;0;0;1
-16,45908;14,56405;0;0;1
-16,4591;14,56416;0;0;1
-16,45905;14,5642;0;0;1
-16,45903;14,56424;0;0;1
-16,4594;14,56384;0;0;0
-16,45908;14,56437;0;0;0
-16,45933;14,56418;1;0;0
-16,45985;14,56456;0;0;0
-16,45963;14,56459;0;1;0
-16,45935;14,56449;0;1;0
-16,45901;14,5646;0;0;1
-16,45874;14,56474;0;0;0
-16,45876;14,56472;0;0;0
-16,45867;14,56482;0;0;0
-16,4595;14,56502;0;0;0
-16,45951;14,56497;0;0;0
-16,46015;14,56415;0;1;0
-16,46009;14,56521;0;1;0
-16,46039;14,56467;0;0;0
-16,45978;14,56516;0;0;0
-16,45857;14,56501;0;0;0
-16,45978;14,56507;0;0;0
-16,45981;14,56512;0;0;0
-16,45968;14,56514;0;0;0
-16,45973;14,56511;0;0;0
-16,45977;14,56503;0;0;0
-16,45985;14,56507;0;0;0
-16,45968;14,56507;0;0;0
-16,45974;14,56518;0;0;0
-16,51218;14,56881;0;1;0
-16,51227;14,56904;0;1;0
-16,51227;14,56918;0;1;0
-16,51205;14,56925;0;1;0
-16,51209;14,56928;0;1;0
-16,36723;14,56065;0;0;1
-16,36751;14,56025;1;0;0
-16,36739;14,56043;0;0;1
-16,43769;14,56723;0;0;0
-16,43743;14,56734;0;0;0
-16,43785;14,56738;1;0;0
-16,43791;14,56773;0;0;0
-16,43798;14,56796;1;0;0
-16,43754;14,568;1;0;0
-16,43769;14,56817;1;0;0
-16,43735;14,5683;0;0;0
-16,43744;14,56844;1;0;0
-16,43717;14,56856;0;0;0
-16,43719;14,56866;0;1;0
-16,43726;14,56865;0;1;0
-16,43688;14,5686;0;0;0
-16,43696;14,56838;0;1;0
-16,43694;14,56794;1;0;0
-16,43934;14,56824;0;0;0
-16,43894;14,56842;1;0;0
-16,43807;14,56871;0;1;0
-16,43801;14,56847;0;0;0
-16,43803;14,56858;1;0;0
-16,4384;14,56827;0;0;0
-16,43784;14,56916;0;0;0
-16,43851;14,56904;0;1;0
-16,4382;14,56901;1;0;0
-16,43843;14,56678;0;0;0
-16,4386;14,56672;1;0;0
-16,43857;14,56703;0;0;0
-16,43851;14,56706;0;0;0
-16,43816;14,56671;0;0;0
-16,43853;14,56629;0;0;0
-16,4387;14,56624;0;0;0
-16,43836;14,56626;0;1;0
-16,43848;14,56703;0;0;0
-16,53466;14,56138;1;0;0
-16,53497;14,5617;1;0;0
-16,53474;14,56189;1;0;0
-16,53498;14,56202;1;0;0
-16,53464;14,56189;0;0;1
-16,53469;14,56164;0;0;0
-16,53548;14,56228;0;0;1
-16,41893;14,56329;0;0;0
-16,41892;14,5631;1;0;0
-16,41913;14,56307;1;0;0
-16,41921;14,56314;0;1;0
-16,41934;14,56328;1;0;0
-16,41906;14,56291;0;0;0
-16,41898;14,56307;0;0;0
-16,41859;14,56286;1;0;0
-16,41895;14,56266;0;1;0
-16,41881;14,56256;0;1;0
-16,4187;14,56255;1;0;0
-16,41868;14,56312;0;0;0
-16,41938;14,56216;1;0;0
-16,41955;14,56199;1;0;0
-16,4197;14,56217;0;0;1
-16,41931;14,5624;0;1;0
-16,41927;14,56239;0;0;1
-16,41925;14,5627;1;0;0
-16,41936;14,56286;0;1;0
-16,41934;14,56279;1;0;0
-16,41996;14,56305;0;0;0
-16,41958;14,56272;0;1;0
-16,41945;14,5626;0;1;0
-16,41858;14,56364;0;0;0
-16,41834;14,56373;1;0;0
-16,41822;14,56385;1;0;0
-16,41847;14,56428;0;1;0
-16,41822;14,5642;0;0;0
-16,41801;14,56451;0;0;0
-16,4187;14,56437;0;0;0
-16,41883;14,56415;0;0;0
-16,41924;14,56378;1;0;0
-16,4192;14,56365;1;0;0
-16,41939;14,56354;0;0;0
-16,41843;14,563;0;0;0
-16,41845;14,56271;0;0;0
-16,41768;14,5647;0;0;0
-16,41783;14,56478;0;0;0
-16,41791;14,56502;0;0;0
-16,4184;14,56481;0;0;0
-16,50863;14,56008;1;0;0
-16,50883;14,56016;1;0;0
-16,50876;14,56037;0;0;1
-16,50829;14,56056;1;0;0
-16,508;14,56066;1;0;0
-16,50805;14,56037;0;0;0
-16,50786;14,5604;0;0;0
-16,50728;14,56066;0;0;1
-16,50713;14,56086;0;0;1
-16,50712;14,56031;0;0;1
-16,50701;14,56064;0;0;1
-16,50745;14,55986;0;0;0
-16,50793;14,55979;0;0;0
-16,50745;14,55973;0;0;0
-16,51109;14,56878;0;0;0
-16,51152;14,56876;1;0;0
-16,51135;14,56874;1;0;0
-16,51185;14,56906;1;0;0
-16,51167;14,5692;0;0;0
-16,50888;14,55923;0;0;1
-16,50964;14,55864;1;0;0
-16,50936;14,55899;1;0;0
-16,50908;14,55874;0;0;0
-16,50844;14,55851;1;0;0
-16,50849;14,55863;1;0;0
-16,5085;14,55873;0;0;0
-16,50855;14,55909;0;0;1
-16,50823;14,55896;0;0;1
-16,50832;14,55941;0;0;0
-16,50851;14,55952;0;0;0
-16,50853;14,55961;0;1;0
-16,50856;14,55983;0;0;1
-16,50933;14,55949;0;1;0
-16,50876;14,55951;0;0;1
-16,50703;14,56031;0;1;0
-16,50696;14,56015;0;0;0
-16,50705;14,55957;0;0;0
-16,50711;14,55924;0;1;0
-16,50706;14,55908;0;1;0
-16,50757;14,55875;0;0;0
-16,50744;14,55872;1;0;0
-16,50707;14,55845;0;0;0
-16,50654;14,55822;0;0;0
-16,50649;14,55821;0;0;0
-16,50644;14,55814;0;0;0
-16,50651;14,55809;1;0;0
-16,50668;14,55817;1;0;0
-16,51757;14,55311;0;0;0
-16,51724;14,55272;1;0;0
-16,48292;14,5402;0;0;0
-16,47087;14,55307;1;0;0
-16,47076;14,55301;1;0;0
-16,47024;14,55273;0;0;0
-16,47018;14,55291;0;0;0
-16,47012;14,55281;0;0;0
-16,47029;14,55298;1;0;0
-16,47099;14,55341;1;0;0
-16,47124;14,55337;1;0;0
-16,47113;14,55266;1;0;0
-16,47131;14,55217;1;0;0
-16,4719;14,55337;0;1;0
-16,47217;14,55271;0;0;0
-16,4715;14,55261;1;0;0
-16,47147;14,5527;1;0;0
-16,4713;14,55294;1;0;0
-16,47145;14,55305;1;0;0
-16,47139;14,55311;1;0;0
-16,47134;14,55325;1;0;0
-16,4713;14,55318;0;0;0
-16,4712;14,55302;1;0;0
-16,47095;14,55291;0;1;0
-16,47144;14,55351;0;0;0
-16,47094;14,55246;1;0;0
-16,47095;14,55239;0;0;0
-16,47082;14,55234;0;1;0
-16,3876;14,55775;0;1;0
-16,38799;14,55779;1;0;0
-16,38802;14,55787;1;0;0
-16,38801;14,55797;1;0;0
-16,38794;14,55811;1;0;0
-16,38817;14,558;1;0;0
-16,38838;14,55763;0;0;0
-16,38839;14,55732;1;0;0
-16,38846;14,55696;1;0;0
-16,38866;14,55696;1;0;0
-16,38904;14,55662;1;0;0
-16,38832;14,5579;1;0;0
-16,38848;14,55795;1;0;0
-16,38815;14,55826;1;0;0
-16,38799;14,55839;1;0;0
-16,38797;14,55846;1;0;0
-16,3876;14,55864;1;0;0
-16,3875;14,55869;1;0;0
-16,38743;14,5585;0;0;0
-16,38742;14,55837;1;0;0
-16,38716;14,55841;0;1;0
-16,38721;14,55812;1;0;0
-16,38733;14,55753;0;0;1
-16,38722;14,55745;1;0;0
-16,38735;14,55744;0;0;0
-16,38709;14,55718;0;1;0
-16,38705;14,55705;1;0;0
-16,38716;14,55706;0;0;0
-16,38741;14,55709;1;0;0
-16,38742;14,55683;0;0;0
-16,38735;14,5566;1;0;0
-16,3872;14,5564;0;0;1
-16,38814;14,55681;1;0;0
-16,38737;14,55707;0;0;0
-16,36932;14,5595;0;0;1
-16,36911;14,55976;0;0;1
-16,36889;14,55971;1;0;0
-16,36885;14,55931;1;0;0
-16,36876;14,5594;0;0;1
-16,36856;14,55945;0;0;1
-16,36825;14,55954;1;0;0
-16,36844;14,55911;0;0;1
-16,36824;14,559;0;0;1
-16,36833;14,55898;0;0;0
-16,3684;14,55881;1;0;0
-16,36808;14,55892;0;0;0
-16,36881;14,55859;0;0;1
-16,36857;14,5583;0;0;1
-16,36865;14,55834;0;0;1
-16,36887;14,55822;1;0;0
-16,36915;14,55836;1;0;0
-16,36923;14,55867;1;0;0
-16,36918;14,55878;1;0;0
-16,36915;14,55895;0;0;0
-16,36901;14,55901;1;0;0
-16,36908;14,55903;0;0;0
-16,36925;14,55907;1;0;0
-16,36942;14,55933;1;0;0
-16,36891;14,56075;0;1;0
-16,3689;14,56067;1;0;0
-16,36902;14,56026;0;0;1
-16,36974;14,56028;1;0;0
-16,36936;14,56031;1;0;0
-16,36803;14,55984;1;0;0
-16,36837;14,56001;0;0;1
-16,36863;14,56005;0;0;1
-16,36939;14,56003;0;0;0
-16,36918;14,56007;1;0;0
-16,36899;14,56014;0;1;0
-16,3689;14,56013;0;1;0
-16,36884;14,56001;0;1;0
-16,36988;14,56065;0;1;0
-16,36959;14,56051;1;0;0
-16,36923;14,56061;0;1;0
-16,36909;14,56067;0;0;1
-16,36849;14,56085;0;1;0
-16,36879;14,56084;0;0;1
-16,36782;14,56066;0;1;0
-16,36761;14,56069;0;0;1
-16,36763;14,5606;0;0;1
-16,36764;14,561;0;0;1
-16,36815;14,56123;0;0;1
-16,3682;14,56113;0;0;1
-16,3698;14,55959;1;0;0
-16,36989;14,55947;1;0;0
-16,37016;14,55953;0;0;1
-16,37016;14,55916;0;0;1
-16,37039;14,55894;1;0;0
-16,37056;14,55921;0;0;1
-16,37069;14,55935;0;0;0
-16,36966;14,55936;1;0;0
-16,37017;14,55918;0;1;0
-16,37053;14,55874;1;0;0
-16,37036;14,55863;1;0;0
-16,50796;14,5536;1;0;0
-16,508;14,55377;1;0;0
-16,50788;14,55375;0;0;0
-16,50802;14,55363;0;0;0
-16,50815;14,55387;1;0;0
-16,50829;14,55379;0;0;0
-16,50821;14,55376;0;0;0
-16,50807;14,55401;1;0;0
-16,50817;14,55413;1;0;0
-16,50807;14,55417;0;0;0
-16,50873;14,55432;0;0;0
-16,50856;14,55428;0;0;0
-16,50852;14,55425;0;0;0
-16,50849;14,55441;1;0;0
-16,50842;14,55455;0;0;0
-16,50829;14,5545;1;0;0
-16,50812;14,55449;1;0;0
-16,50792;14,55444;0;0;0
-16,50797;14,55449;0;0;0
-16,50768;14,55372;0;0;0
-16,5076;14,55424;1;0;0
-16,50752;14,5549;1;0;0
-16,50811;14,55509;1;0;0
-16,50817;14,55495;0;0;0
-16,50815;14,55479;0;0;1
-16,50828;14,55481;0;0;0
-16,50909;14,55342;0;0;0
-16,5091;14,55355;0;0;0
-16,5082;14,55336;1;0;0
-16,50848;14,5533;1;0;0
-16,50845;14,55348;1;0;0
-16,50835;14,5536;1;0;0
-16,50816;14,55334;0;0;0
-16,50822;14,55332;0;0;0
-16,5073;14,5533;1;0;0
-16,50723;14,55332;0;0;0
-16,50714;14,5534;0;1;0
-16,50718;14,55319;0;0;0
-16,50715;14,55321;0;0;0
-16,50703;14,55318;0;0;0
-16,50707;14,5532;0;0;0
-16,5071;14,55334;0;1;0
-16,50708;14,55337;0;1;0
-16,45838;14,56476;0;0;0
-16,45828;14,56512;0;1;0
-16,4583;14,56522;0;0;0
-16,45844;14,56444;0;0;0
-16,45836;14,56434;0;0;0
-16,45844;14,56421;0;0;0
-16,42872;14,55667;1;0;0
-16,42896;14,55656;1;0;0
-16,42923;14,55628;1;0;0
-16,42837;14,55685;1;0;0
-16,42885;14,55638;0;1;0
-16,429;14,55623;1;0;0
-16,42816;14,55672;1;0;0
-16,42799;14,5571;1;0;0
-16,4281;14,55714;1;0;0
-16,42835;14,55636;1;0;0
-16,42867;14,55609;0;0;0
-16,42886;14,55604;1;0;0
-16,42844;14,556;1;0;0
-16,42906;14,55595;1;0;0
-16,42919;14,55593;1;0;0
-16,42878;14,55585;1;0;0
-16,42889;14,5557;1;0;0
-16,42858;14,55573;1;0;0
-16,42871;14,55544;1;0;0
-16,42766;14,55672;1;0;0
-16,42748;14,55689;0;1;0
-16,42747;14,55679;1;0;0
-16,42764;14,55699;0;0;1
-16,42795;14,55652;0;0;0
-16,42791;14,55611;1;0;0
-16,42814;14,55611;1;0;0
-16,42826;14,55575;1;0;0
-16,42835;14,55534;1;0;0
-16,42844;14,55523;1;0;0
-16,42825;14,55486;1;0;0
-16,42861;14,55494;1;0;0
-16,42866;14,55514;1;0;0
-16,42851;14,55562;1;0;0
-16,42773;14,55567;1;0;0
-16,42754;14,55585;1;0;0
-16,42749;14,55622;1;0;0
-16,42749;14,55651;1;0;0
-16,4294;14,5576;0;1;0
-16,42918;14,55758;0;1;0
-16,4289;14,55716;0;0;0
-16,42874;14,55735;0;1;0
-16,429;14,55757;0;1;0
-16,42908;14,55765;0;1;0
-16,42905;14,55758;0;1;0
-16,42878;14,55731;0;1;0
-16,42868;14,55729;0;1;0
-16,40324;14,55735;1;0;0
-16,40316;14,5574;1;0;0
-16,40296;14,55728;1;0;0
-16,40289;14,55715;1;0;0
-16,40264;14,55713;1;0;0
-16,4025;14,5571;1;0;0
-16,40233;14,55726;0;1;0
-16,40277;14,55715;1;0;0
-16,40334;14,55699;1;0;0
-16,40318;14,55704;1;0;0
-16,40329;14,55666;1;0;0
-16,40343;14,55675;1;0;0
-16,40239;14,55672;0;1;0
-16,40248;14,55664;0;1;0
-16,40286;14,55682;1;0;0
-16,40288;14,55694;1;0;0
-16,40296;14,55706;1;0;0
-16,40366;14,55705;1;0;0
-16,40378;14,55621;0;1;0
-16,40403;14,55619;1;0;0
-16,40412;14,55637;1;0;0
-16,40417;14,5565;1;0;0
-16,4042;14,55692;1;0;0
-16,40431;14,55708;1;0;0
-16,40408;14,55712;1;0;0
-16,40387;14,55757;0;1;0
-16,40376;14,55769;1;0;0
-16,40374;14,55758;1;0;0
-16,40365;14,55749;0;1;0
-16,40406;14,55726;1;0;0
-16,40422;14,55727;1;0;0
-16,48868;14,55395;1;0;0
-16,48857;14,55389;1;0;0
-16,48857;14,55403;1;0;0
-16,48839;14,55391;1;0;0
-16,4883;14,55414;1;0;0
-16,48808;14,5542;1;0;0
-16,488;14,55426;0;0;0
-16,48794;14,5542;1;0;0
-16,4879;14,55413;0;0;0
-16,48797;14,5541;0;0;1
-16,48791;14,55401;1;0;0
-16,48807;14,55458;1;0;0
-16,48833;14,55465;0;0;0
-16,48846;14,55481;1;0;0
-16,4886;14,55431;1;0;0
-16,48878;14,55422;1;0;0
-16,48875;14,55438;0;0;0
-16,4889;14,55418;0;0;0
-16,48883;14,55431;0;0;0
-16,48925;14,55424;0;0;0
-16,48934;14,55423;0;0;0
-16,4878;14,55269;1;0;0
-16,48761;14,55253;1;0;0
-16,48775;14,55251;1;0;0
-16,48781;14,55247;1;0;0
-16,48878;14,55275;0;0;1
-16,48861;14,55233;0;0;0
-16,48869;14,5526;0;0;0
-16,48866;14,55364;0;0;0
-16,48841;14,55334;1;0;0
-16,4885;14,55356;1;0;0
-16,4887;14,55353;1;0;0
-16,48884;14,55352;1;0;0
-16,48896;14,55364;1;0;0
-16,48922;14,55383;1;0;0
-16,48949;14,55374;0;1;0
-16,48969;14,55382;1;0;0
-16,48943;14,55366;1;0;0
-16,48892;14,55334;0;1;0
-16,48902;14,55425;0;0;0
-16,48892;14,55463;0;0;0
-16,48935;14,55443;0;0;0
-16,48962;14,55443;0;0;0
-16,48963;14,55453;1;0;0
-16,48962;14,55488;0;0;0
-16,4899;14,55525;0;0;0
-16,49044;14,55554;0;0;0
-16,4904;14,55516;0;1;0
-16,49027;14,55503;0;0;0
-16,48957;14,55463;1;0;0
-16,49016;14,55467;0;0;0
-16,49031;14,55476;0;0;0
-16,48995;14,55601;0;0;0
-16,49057;14,55599;0;0;0
-16,49039;14,55607;0;0;0
-16,49008;14,55606;0;0;0
-16,50931;14,55312;0;0;0
-16,45932;14,54908;0;0;0
-16,45929;14,54921;0;0;0
-16,45902;14,54941;0;0;0
-16,459;14,54908;1;0;0
-16,4588;14,54903;1;0;0
-16,45856;14,54908;1;0;0
-16,45874;14,54932;0;0;0
-16,45895;14,5496;0;0;0
-16,45971;14,54898;1;0;0
-16,45933;14,54953;0;0;0
-16,45955;14,54967;1;0;0
-16,45954;14,54945;0;0;0
-16,45997;14,54927;0;0;0
-16,45996;14,54946;0;1;0
-16,45973;14,54939;0;0;0
-16,45892;14,54984;1;0;0
-16,459;14,5498;1;0;0
-16,45912;14,54983;1;0;0
-16,45936;14,55026;1;0;0
-16,45933;14,54997;1;0;0
-16,45947;14,54999;1;0;0
-16,45905;14,55008;1;0;0
-16,4603;14,55001;1;0;0
-16,46012;14,55029;1;0;0
-16,45899;14,55053;1;0;0
-16,45956;14,55046;0;0;1
-16,45969;14,55051;0;0;0
-16,45877;14,55009;0;0;0
-16,45981;14,54991;1;0;0
-16,45988;14,54957;0;0;0
-16,45995;14,5496;0;0;0
-16,46024;14,54972;0;0;0
-16,46;14,54987;0;0;0
-16,45927;14,54846;0;0;0
-16,45937;14,54808;0;0;0
-16,45926;14,54802;1;0;0
-16,45923;14,54787;0;0;0
-16,45923;14,54778;1;0;0
-16,45926;14,5477;0;0;0
-16,45932;14,54748;0;0;0
-16,45908;14,54734;0;0;0
-16,45968;14,5481;0;0;0
-16,45985;14,54831;1;0;0
-16,45992;14,54852;0;0;0
-16,46021;14,54821;0;0;0
-16,44564;14,55244;1;0;0
-16,4457;14,55268;0;0;0
-16,4456;14,5529;1;0;0
-16,44604;14,55323;1;0;0
-16,44592;14,55302;0;1;0
-16,44572;14,55275;0;0;0
-16,44539;14,55346;0;0;0
-16,44515;14,55364;0;0;0
-16,44518;14,55324;0;1;0
-16,44507;14,55366;0;0;0
-16,44495;14,55272;1;0;0
-16,44493;14,55281;1;0;0
-16,44491;14,55252;0;0;1
-16,44514;14,55268;1;0;0
-16,44463;14,55287;0;1;0
-16,44681;14,55299;0;0;0
-16,44662;14,55307;0;0;0
-16,44703;14,55362;0;0;0
-16,44661;14,55357;1;0;0
-16,4462;14,55314;0;1;0
-16,44534;14,55137;1;0;0
-16,44535;14,55146;1;0;0
-16,44561;14,55149;1;0;0
-16,44638;14,55253;0;0;0
-16,44644;14,55202;1;0;0
-16,44582;14,55154;1;0;0
-16,44595;14,55155;0;1;0
-16,44604;14,55184;1;0;0
-16,44613;14,55208;1;0;0
-16,44621;14,55227;0;1;0
-16,44587;14,55198;0;1;0
-16,44593;14,55201;0;1;0
-16,44543;14,55164;1;0;0
-16,44605;14,55237;1;0;0
-16,44611;14,55273;1;0;0
-16,44586;14,55229;1;0;0
-16,44572;14,55222;1;0;0
-16,44699;14,55273;0;1;0
-16,44702;14,55303;1;0;0
-16,44717;14,5527;1;0;0
-16,44713;14,55277;1;0;0
-16,44742;14,5531;0;0;0
-16,44567;14,55288;0;0;0
-16,44419;14,55255;0;1;0
-16,44427;14,55252;0;0;0
-16,44435;14,55256;0;0;0
-16,44461;14,55247;0;0;0
-16,44503;14,55229;0;1;0
-16,37884;14,55585;1;0;0
-16,37864;14,55584;1;0;0
-16,37844;14,55592;1;0;0
-16,37827;14,55572;1;0;0
-16,3783;14,55567;0;1;0
-16,37818;14,55556;0;1;0
-16,37787;14,55549;1;0;0
-16,37808;14,55534;1;0;0
-16,37783;14,55537;1;0;0
-16,37822;14,55601;1;0;0
-16,37841;14,55624;0;0;0
-16,37818;14,55629;1;0;0
-16,37791;14,55639;1;0;0
-16,37774;14,55642;1;0;0
-16,3777;14,55631;1;0;0
-16,37824;14,55658;1;0;0
-16,37885;14,55655;1;0;0
-16,37893;14,55629;1;0;0
-16,37909;14,55641;1;0;0
-16,37919;14,55678;1;0;0
-16,37887;14,55686;1;0;0
-16,37936;14,55648;1;0;0
-16,3792;14,55457;1;0;0
-16,37969;14,55444;1;0;0
-16,3799;14,55518;1;0;0
